Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,61.023224,[95  9] ; [46 67],[67.57603687 36.42396313] ; [73.42396313 39.57603687],1
d5,1,0.0,51.219072,[100   4] ; [61 53],[76.80733945 27.19266055] ; [84.19266055 29.80733945],1
d2,1,0.0,45.524933,[62 42] ; [18 97],[37.99086758 66.00913242] ; [42.00913242 72.99086758],1
a4,1,8e-06,19.878236,[47 57] ; [20 95],[31.8173516 72.1826484] ; [35.1826484 79.8173516],1
a5,1,1.2e-05,19.150188,[74 30] ; [48 67],[57.93607306 46.06392694] ; [64.06392694 50.93607306],1
a2,1,0.000124,14.734397,[24 80] ; [  6 109],[14.24657534 89.75342466] ; [15.75342466 99.24657534],1
u1,1,0.000425,12.419525,[17 87] ; [  3 112],[ 9.49771689 94.50228311] ; [ 10.50228311 104.49771689],1
a3,1,0.003909,8.325461,[72 32] ; [57 57],[61.5412844 42.4587156] ; [67.4587156 46.5412844],0
s5,1,0.005323,7.76636,[40 60] ; [25 87],[30.66037736 69.33962264] ; [34.33962264 77.66037736],0
r3,1,0.005744,7.62893,[102   2] ; [101  13],[96.8440367  7.1559633] ; [106.1559633   7.8440367],0
a7,1,0.009927,6.647911,[83 21] ; [73 41],[74.42201835 29.57798165] ; [81.57798165 32.42201835],0
r1,1,0.01263,6.220166,[82 21] ; [74 41],[73.70642202 29.29357798] ; [82.29357798 32.70642202],0
b5,1,0.014303,6.000308,[72 32] ; [61 54],[63.15981735 40.84018265] ; [69.84018265 45.15981735],0
n2,1,0.014697,5.952381,[23 17] ; [33  7],[28. 12.] ; [28. 12.],0
s6,1,0.019495,5.456544,[69 34] ; [58 55],[60.56018519 42.43981481] ; [66.43981481 46.56018519],0
v2,1,0.036035,4.395448,[55 40] ; [48 63],[47.5 47.5] ; [55.5 55.5],0
a6,1,0.038603,4.278268,[72 32] ; [64 51],[64.58447489 39.41552511] ; [71.41552511 43.58447489],0
u2,1,0.04308,4.092262,[22 10] ; [26 30],[17.45454545 14.54545455] ; [30.54545455 25.45454545],0
a8,1,0.044328,4.04402,[ 1 95] ; [  7 100],[ 3.78325123 92.21674877] ; [  4.21674877 102.78325123],0
n5,1,0.044512,4.037021,[28 76] ; [45 68],[34.98617512 69.01382488] ; [38.01382488 74.98617512],0
u3,1,0.04746,3.929016,[25  7] ; [32 24],[20.72727273 11.27272727] ; [36.27272727 19.72727273],0
b3,1,0.068845,3.310354,[21 33] ; [12 41],[16.65420561 37.34579439] ; [16.34579439 36.65420561],0
b2,1,0.068845,3.310354,[21 33] ; [12 41],[16.65420561 37.34579439] ; [16.34579439 36.65420561],0
s2,1,0.089868,2.876729,[53 50] ; [46 69],[46.77522936 56.22477064] ; [52.22477064 62.77522936],0
s8,1,0.138401,2.195647,[38 66] ; [31 83],[32.91743119 71.08256881] ; [36.08256881 77.91743119],0
b4,1,0.146918,2.103963,[67 37] ; [63 52],[61.73515982 42.26484018] ; [68.26484018 46.73515982],0
n3,1,0.152078,2.051282,[24 16] ; [30 10],[27. 13.] ; [27. 13.],0
r4,1,0.164933,1.928405,[92 12] ; [94 21],[88.32876712 15.67123288] ; [97.67123288 17.32876712],0
s3,1,0.172519,1.860913,[57 46] ; [53 62],[51.97247706 51.02752294] ; [58.02752294 56.97247706],0
p3,1,0.189825,1.718979,[41 62] ; [36 79],[36.38073394 66.61926606] ; [40.61926606 74.38073394],0
s1,1,0.190167,1.716324,[  2 102] ; [  6 108],[  3.81651376 100.18348624] ; [  4.18348624 109.81651376],0
p10,1,0.202413,1.624879,[74 27] ; [73 39],[69.70422535 31.29577465] ; [77.29577465 34.70422535],0
p4,1,0.229237,1.445592,[49 54] ; [45 69],[44.61751152 58.38248848] ; [49.38248848 64.61751152],0
p8,1,0.261032,1.263275,[48 54] ; [45 69],[43.91666667 58.08333333] ; [49.08333333 64.91666667],0
n1,1,0.274203,1.195599,[14 27] ; [ 9 30],[11.7875 29.2125] ; [11.2125 27.7875],0
a1,1,0.308355,1.037708,[  2 102] ; [  5 110],[  3.32420091 100.67579909] ; [  3.67579909 111.32420091],0
p2,1,0.381487,0.765903,[77 25] ; [80 34],[74.13888889 27.86111111] ; [82.86111111 31.13888889],0
p7,1,0.394101,0.72625,[51 49] ; [62 47],[54.06698565 45.93301435] ; [58.93301435 50.06698565],0
b1,1,0.443988,0.585953,[32 72] ; [41 74],[34.66666667 69.33333333] ; [38.33333333 76.66666667],0
v1,1,0.453994,0.560661,[44 56] ; [44 69],[41.31455399 58.68544601] ; [46.68544601 66.31455399],0
v3,1,0.560068,0.339586,[27 69] ; [27 83],[25.16504854 70.83495146] ; [28.83495146 81.16504854],0
s7,1,0.570922,0.321143,[33 63] ; [35 79],[31.08571429 64.91428571] ; [36.91428571 77.08571429],0
p9,1,0.596531,0.28026,[78 23] ; [83 29],[76.342723 24.657277] ; [84.657277 27.342723],0
n6,1,0.688819,0.160367,[66 37] ; [76 38],[67.40092166 35.59907834] ; [74.59907834 39.40092166],0
v4,1,0.721088,0.127453,[97  6] ; [106   8],[96.35483871  6.64516129] ; [106.64516129   7.35483871],0
s4,1,0.773905,0.082525,[28 76] ; [29 86],[27.06849315 76.93150685] ; [29.93150685 85.06849315],0
p6,1,0.824183,0.049358,[25 77] ; [26 86],[24.30841121 77.69158879] ; [26.69158879 85.30841121],0
p5,1,0.864605,0.029075,[ 4 98] ; [  5 109],[ 4.25 97.75] ; [  4.75 109.25],0
p12,1,0.881488,0.022226,[ 3 99] ; [  3 112],[ 2.8202765 99.1797235] ; [  3.1797235 111.8202765],0
p11,1,0.891512,0.018602,[66 38] ; [74 41],[66.48401826 37.51598174] ; [73.51598174 41.48401826],0
p1,1,0.936561,0.006335,[ 6 96] ; [  7 107],[ 6.13888889 95.86111111] ; [  6.86111111 107.13888889],0
u4,1,0.943039,0.005105,[  1 103] ; [  1 114],[  0.94977169 103.05022831] ; [  1.05022831 113.94977169],0
