Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,93.990564,[129 187] ; [201  46],[185.22202487 130.77797513] ; [144.77797513 102.22202487],1
v1,1,1e-06,24.039244,[164 153] ; [178  69],[192.22340426 124.77659574] ; [149.77659574  97.22340426],1
p3,1,0.000127,14.684434,[158 168] ; [160  88],[180.60627178 145.39372822] ; [137.39372822 110.60627178],1
s7,1,0.000253,13.389517,[152 160] ; [152  84],[173.08029197 138.91970803] ; [130.91970803 105.08029197],1
a1,1,0.00031,13.010766,[  7 319] ; [ 22 229],[ 16.3847487 309.6152513] ; [ 12.6152513 238.3847487],1
p12,1,0.000392,12.569658,[ 20 303] ; [ 38 212],[ 32.69458988 290.30541012] ; [ 25.30541012 224.69458988],1
s8,1,0.000429,12.403397,[139 187] ; [142 105],[159.87085515 166.12914485] ; [121.12914485 125.87085515],1
d1,1,0.001309,10.32936,[175 151] ; [168  83],[193.79202773 132.20797227] ; [149.20797227 101.79202773],0
p7,1,0.00188,9.663228,[198 119] ; [184  62],[215.08703375 101.91296625] ; [166.91296625  79.08703375],0
s4,1,0.00222,9.35773,[ 67 254] ; [ 28 221],[ 53.5 267.5] ; [ 41.5 207.5],0
p1,1,0.002545,9.108267,[ 20 305] ; [ 34 217],[ 30.46875 294.53125] ; [ 23.53125 227.46875],0
n4,1,0.004529,8.058504,[277  48] ; [233  18],[287.76041667  37.23958333] ; [222.23958333  28.76041667],0
r1,1,0.011681,6.35868,[246  78] ; [212  39],[258.07304348  65.92695652] ; [199.92695652  51.07304348],0
p5,1,0.012887,6.184526,[ 38 286] ; [ 48 202],[ 48.54355401 275.45644599] ; [ 37.45644599 212.54355401],0
d2,1,0.017778,5.61787,[147 178] ; [138 112],[161.08695652 163.91304348] ; [123.91304348 126.08695652],0
a3,1,0.0259,4.962654,[232  93] ; [198  51],[243.46689895  81.53310105] ; [186.53310105  62.46689895],0
p8,1,0.027109,4.883852,[175 147] ; [157  90],[187.88049209 134.11950791] ; [144.11950791 102.88049209],0
s2,1,0.02861,4.790936,[162 163] ; [147 102],[174.95644599 150.04355401] ; [134.04355401 114.95644599],0
p4,1,0.030428,4.684959,[203 122] ; [177  72],[215.15679443 109.84320557] ; [164.84320557  84.15679443],0
r4,1,0.030801,4.664,[288  38] ; [235  16],[295.49046794  30.50953206] ; [227.50953206  23.49046794],0
d4,1,0.053324,3.733726,[257  69] ; [212  37],[265.9026087  60.0973913] ; [203.0973913  45.9026087],0
u4,1,0.058394,3.582421,[  4 322] ; [  9 242],[  7.34488735 318.65511265] ; [  5.65511265 245.34488735],0
u1,1,0.06339,3.446404,[ 54 272] ; [ 57 194],[ 62.71403813 263.28596187] ; [ 48.28596187 202.71403813],0
p10,1,0.068522,3.318081,[295  30] ; [237  13],[300.69565217  24.30434783] ; [231.30434783  18.69565217],0
