Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-05,19.519567,[55 27] ; [110 169],[37.47922438 44.52077562] ; [127.52077562 151.47922438],1
s8,1,0.006097,7.521493,[32 52] ; [ 65 217],[22.26229508 61.73770492] ; [ 74.73770492 207.26229508],0
s7,1,0.04819,3.903348,[29 51] ; [ 67 201],[22.06896552 57.93103448] ; [ 73.93103448 194.06896552],0
s5,1,0.058723,3.573092,[ 9 70] ; [ 58 221],[14.7849162 64.2150838] ; [ 52.2150838 226.7849162],0
p2,1,0.081491,3.034906,[76  8] ; [233  49],[70.91803279 13.08196721] ; [238.08196721  43.91803279],0
a5,1,0.082403,3.016863,[52 32] ; [204  80],[58.43478261 25.56521739] ; [197.56521739  86.43478261],0
p4,1,0.111051,2.539206,[39 44] ; [161 122],[45.35519126 37.64480874] ; [154.64480874 128.35519126],0
d1,1,0.121831,2.393628,[36 48] ; [149 135],[42.22826087 41.77173913] ; [142.77173913 141.22826087],0
u1,1,0.214846,1.538467,[ 7 77] ; [ 38 246],[10.27173913 73.72826087] ; [ 34.72826087 249.27173913],0
b4,1,0.225734,1.467544,[55 29] ; [165 119],[50.2173913 33.7826087] ; [169.7826087 114.2173913],0
d2,1,0.249896,1.323883,[31 53] ; [124 158],[35.57377049 48.42622951] ; [119.42622951 162.57377049],0
n2,1,0.250122,1.32262,[15  3] ; [46 20],[13.07142857  4.92857143] ; [47.92857143 18.07142857],0
r2,1,0.268464,1.224578,[78  5] ; [252  28],[75.45454545  7.54545455] ; [254.54545455  25.45454545],0
b5,1,0.26974,1.218071,[44 40] ; [168 116],[48.39130435 35.60869565] ; [163.60869565 120.39130435],0
n4,1,0.277563,1.178984,[67 17] ; [210  74],[63.22826087 20.77173913] ; [213.77173913  70.22826087],0
v1,1,0.280523,1.164552,[36 45] ; [143 136],[40.275 40.725] ; [138.725 140.275],0
p7,1,0.287458,1.131489,[54 27] ; [169 112],[49.89779006 31.10220994] ; [173.10220994 107.89779006],0
s4,1,0.296906,1.088039,[10 74] ; [ 23 258],[ 7.59452055 76.40547945] ; [ 25.40547945 255.59452055],0
p1,1,0.306,1.047861,[ 5 79] ; [ 27 256],[ 7.32425068 76.67574932] ; [ 24.67574932 258.32425068],0
r3,1,0.309362,1.033398,[82  2] ; [268  14],[80.32786885  3.67213115] ; [269.67213115  12.32786885],0
n6,1,0.31057,1.02825,[67 17] ; [239  44],[70.03814714 13.96185286] ; [235.96185286  47.03814714],0
d4,1,0.330692,0.946186,[61 23] ; [220  63],[64.31607629 19.68392371] ; [216.68392371  66.31607629],0
p5,1,0.351821,0.866878,[ 7 77] ; [ 34 250],[ 9.35869565 74.64130435] ; [ 31.64130435 252.35869565],0
a7,1,0.363876,0.824472,[55 29] ; [200  83],[58.36512262 25.63487738] ; [196.63487738  86.36512262],0
p9,1,0.367569,0.811866,[69 15] ; [242  39],[71.57260274 12.42739726] ; [239.42739726  41.57260274],0
a8,1,0.384581,0.756008,[ 7 71] ; [ 32 222],[ 9.1626506 68.8373494] ; [ 29.8373494 224.1626506],0
n1,1,0.394515,0.724982,[ 4 13] ; [23 44],[ 5.46428571 11.53571429] ; [21.53571429 45.46428571],0
d5,1,0.402989,0.69939,[62 22] ; [222  62],[64.82608696 19.17391304] ; [219.17391304  64.82608696],0
p12,1,0.466533,0.530176,[ 3 79] ; [ 16 265],[ 4.29201102 77.70798898] ; [ 14.70798898 266.29201102],0
a6,1,0.469436,0.523302,[62 22] ; [198  86],[59.34782609 24.65217391] ; [200.65217391  83.34782609],0
a4,1,0.497388,0.460504,[30 53] ; [114 169],[32.6557377 50.3442623] ; [111.3442623 171.6557377],0
v2,1,0.535963,0.383073,[42 38] ; [154 119],[44.41926346 35.58073654] ; [151.58073654 121.41926346],0
d3,1,0.563105,0.334356,[57 27] ; [183 101],[54.7826087 29.2173913] ; [185.2173913  98.7826087],0
v4,1,0.585998,0.296637,[76  7] ; [265  19],[77.11989101  5.88010899] ; [263.88010899  20.11989101],0
r4,1,0.689565,0.159557,[75  9] ; [249  35],[73.95652174 10.04347826] ; [250.04347826  33.95652174],0
s1,1,0.699122,0.149387,[ 2 80] ; [  5 277],[ 1.57692308 80.42307692] ; [  5.42307692 276.57692308],0
n5,1,0.808894,0.058493,[60 23] ; [200  82],[59.12328767 23.87671233] ; [200.87671233  81.12328767],0
p3,1,0.820601,0.051425,[38 46] ; [132 151],[38.91008174 45.08991826] ; [131.08991826 151.91008174],0
p6,1,0.820886,0.05126,[24 58] ; [ 85 193],[24.82777778 57.17222222] ; [ 84.17222222 193.82777778],0
n3,1,0.836213,0.042741,[13  4] ; [52 14],[13.31325301  3.68674699] ; [51.68674699 14.31325301],0
a2,1,0.841906,0.039783,[14 70] ; [ 50 234],[14.60869565 69.39130435] ; [ 49.39130435 234.60869565],0
a3,1,0.842142,0.039663,[56 28] ; [186  98],[55.23913043 28.76086957] ; [186.76086957  97.23913043],0
a1,1,0.85525,0.033278,[ 3 81] ; [  9 275],[ 2.73913043 81.26086957] ; [  9.26086957 274.73913043],0
r1,1,0.871197,0.026289,[63 20] ; [218  66],[63.55040872 19.44959128] ; [217.44959128  66.55040872],0
v3,1,0.875439,0.024572,[30 54] ; [ 96 180],[29.4 54.6] ; [ 96.6 179.4],0
u3,1,0.885337,0.020795,[14 14] ; [50 47],[14.336 13.664] ; [49.664 47.336],0
u4,1,0.917044,0.010849,[ 1 83] ; [  3 281],[ 0.91304348 83.08695652] ; [  3.08695652 280.91304348],0
p8,1,0.946851,0.004444,[45 39] ; [149 127],[45.26666667 38.73333333] ; [148.73333333 127.26666667],0
p10,1,0.952477,0.003552,[66 16] ; [227  54],[66.18732782 15.81267218] ; [226.81267218  54.18732782],0
b1,1,0.954792,0.003214,[29 55] ; [ 99 185],[29.2173913 54.7826087] ; [ 98.7826087 185.2173913],0
u2,1,0.966837,0.001729,[16 12] ; [55 42],[15.904 12.096] ; [55.096 41.904],0
b2,1,0.990707,0.000136,[20 33] ; [ 64 106],[19.96412556 33.03587444] ; [ 64.03587444 105.96412556],0
b3,1,0.990707,0.000136,[20 33] ; [ 64 106],[19.96412556 33.03587444] ; [ 64.03587444 105.96412556],0
