Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3e-06,22.014641,[29 72] ; [31 13],[41.79310345 59.20689655] ; [18.20689655 25.79310345],1
s1,1,0.615193,0.252682,[ 4 98] ; [ 1 43],[ 3.49315068 98.50684932] ; [ 1.50684932 42.49315068],0
p12,1,0.650645,0.205088,[ 5 96] ; [ 3 41],[ 5.57241379 95.42758621] ; [ 2.42758621 41.57241379],0
v4,1,0.681962,0.167925,[87 14] ; [39  5],[87.76551724 13.23448276] ; [38.23448276  5.76551724],0
p4,1,0.692361,0.156541,[52 50] ; [24 20],[53.09589041 48.90410959] ; [22.90410959 21.09589041],0
a8,1,0.730084,0.119034,[10 88] ; [ 5 36],[10.57553957 87.42446043] ; [ 4.42446043 36.57553957],0
s2,1,0.744112,0.106546,[48 54] ; [22 22],[48.90410959 53.09589041] ; [21.09589041 22.90410959],0
u1,1,0.744652,0.10608,[ 6 96] ; [ 2 42],[ 5.5890411 96.4109589] ; [ 2.4109589 41.5890411],0
a7,1,0.769128,0.086152,[64 37] ; [29 15],[64.77931034 36.22068966] ; [28.22068966 15.77931034],0
a1,1,0.829195,0.046541,[ 6 96] ; [ 3 41],[ 6.28767123 95.71232877] ; [ 2.71232877 41.28767123],0
s5,1,0.907152,0.013603,[26 72] ; [11 29],[26.27536232 71.72463768] ; [10.72463768 29.27536232],0
a5,1,0.908471,0.013217,[59 43] ; [25 19],[58.68493151 43.31506849] ; [25.31506849 18.68493151],0
p11,1,0.949258,0.00405,[83 19] ; [36  8],[83.1369863 18.8630137] ; [35.8630137  8.1369863],0
b5,1,0.963525,0.002091,[63 39] ; [27 17],[62.87671233 39.12328767] ; [27.12328767 16.87671233],0
u2,1,0.966598,0.001754,[25 22] ; [7 6],[25.06666667 21.93333333] ; [6.93333333 6.06666667],0
n1,1,1.0,0.0,[10 18] ; [5 9],[10. 18.] ; [5. 9.],0
