Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,2.4e-05,17.864108,[24 71] ; [35 24],[36.3961039 58.6038961] ; [22.6038961 36.3961039],1
v3,1,0.000196,13.868969,[16 78] ; [26 32],[25.97368421 68.02631579] ; [16.02631579 41.97368421],1
d5,1,0.000426,12.412916,[51 46] ; [49 12],[61.39240506 35.60759494] ; [38.60759494 22.39240506],1
a3,1,0.001011,10.80783,[47 49] ; [46 15],[56.86624204 39.13375796] ; [36.13375796 24.86624204],0
d1,1,0.001516,10.059434,[28 69] ; [33 28],[37.44936709 59.55063291] ; [23.55063291 37.44936709],0
p7,1,0.002216,9.361563,[42 53] ; [41 18],[51.2012987 43.7987013] ; [31.7987013 27.2012987],0
p8,1,0.003209,8.684704,[31 66] ; [32 25],[39.68181818 57.31818182] ; [23.31818182 33.68181818],0
p10,1,0.005155,7.824264,[53 43] ; [45 13],[61.09090909 34.90909091] ; [36.90909091 21.09090909],0
p9,1,0.008317,6.963953,[60 35] ; [49 10],[67.24025974 27.75974026] ; [41.75974026 17.24025974],0
r1,1,0.008595,6.905133,[53 44] ; [46 15],[60.77848101 36.22151899] ; [38.22151899 22.77848101],0
p3,1,0.008808,6.861365,[28 68] ; [30 30],[35.69230769 60.30769231] ; [22.30769231 37.69230769],0
r3,1,0.015844,5.820091,[72 25] ; [54  6],[77.84713376 19.15286624] ; [48.15286624 11.84713376],0
d4,1,0.018307,5.566509,[57 40] ; [47 14],[63.84810127 33.15189873] ; [40.15189873 20.84810127],0
n3,1,0.020765,5.346371,[20 13] ; [14  1],[23.375  9.625] ; [10.625  4.375],0
r4,1,0.021021,5.325048,[63 34] ; [50 11],[69.37341772 27.62658228] ; [43.62658228 17.37341772],0
p4,1,0.021736,5.266766,[34 62] ; [31 26],[40.78431373 55.21568627] ; [24.21568627 32.78431373],0
p2,1,0.030611,4.674627,[60 35] ; [47 12],[66.00649351 28.99350649] ; [40.99350649 18.00649351],0
p11,1,0.049357,3.863176,[62 35] ; [48 13],[67.53164557 29.46835443] ; [42.46835443 18.53164557],0
