Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,7e-06,20.187251,[92 19] ; [35 33],[78.75418994 32.24581006] ; [48.24581006 19.75418994],1
p8,1,0.004908,7.913002,[81 30] ; [35 32],[72.33707865 38.66292135] ; [43.66292135 23.33707865],0
p7,1,0.004977,7.887937,[92 18] ; [43 23],[84.375 25.625] ; [50.625 15.375],0
p6,1,0.005043,7.864032,[66 43] ; [26 41],[56.97727273 52.02272727] ; [35.02272727 31.97727273],0
p5,1,0.014306,5.999925,[34 77] ; [10 59],[27.13333333 83.86666667] ; [16.86666667 52.13333333],0
v2,1,0.023357,5.141726,[80 30] ; [37 29],[73.125 36.875] ; [43.875 22.125],0
a3,1,0.025422,4.99493,[97 13] ; [52 17],[91.56424581 18.43575419] ; [57.43575419 11.56424581],0
d1,1,0.035069,4.441833,[84 27] ; [42 27],[77.7 33.3] ; [48.3 20.7],0
u1,1,0.036371,4.379623,[33 78] ; [11 58],[27.13333333 83.86666667] ; [16.86666667 52.13333333],0
p10,1,0.062822,3.461272,[104   7] ; [58 10],[100.45810056  10.54189944] ; [61.54189944  6.45810056],0
p11,1,0.075839,3.151899,[94 17] ; [51 18],[89.41666667 21.58333333] ; [55.58333333 13.41666667],0
s7,1,0.086281,2.942436,[75 30] ; [40 28],[69.79768786 35.20231214] ; [45.20231214 22.79768786],0
n4,1,0.090831,2.859584,[95 15] ; [52 16],[90.84269663 19.15730337] ; [56.15730337 11.84269663],0
a5,1,0.094632,2.793759,[96 15] ; [53 16],[91.88333333 19.11666667] ; [57.11666667 11.88333333],0
u3,1,0.100695,2.694508,[12  2] ; [10  7],[9.93548387 4.06451613] ; [12.06451613  4.93548387],0
n1,1,0.117417,2.451444,[11  5] ; [ 9 12],[8.64864865 7.35135135] ; [11.35135135  9.64864865],0
p9,1,0.124058,2.365329,[105   6] ; [60  8],[102.31843575   8.68156425] ; [62.68156425  5.31843575],0
a6,1,0.12981,2.29478,[73 37] ; [38 31],[68.2122905 41.7877095] ; [42.7877095 26.2122905],0
d4,1,0.136496,2.217028,[104   6] ; [61  8],[101.39664804   8.60335196] ; [63.60335196  5.39664804],0
p2,1,0.143793,2.13689,[100  11] ; [57 12],[96.81666667 14.18333333] ; [60.18333333  8.81666667],0
d3,1,0.164451,1.93281,[86 25] ; [47 22],[82.01666667 28.98333333] ; [50.98333333 18.01666667],0
n5,1,0.222347,1.489158,[95 15] ; [54 14],[92.07865169 17.92134831] ; [56.92134831 11.07865169],0
s8,1,0.240004,1.380568,[78 33] ; [42 26],[74.41340782 36.58659218] ; [45.58659218 22.41340782],0
n6,1,0.258192,1.278427,[99 10] ; [58 10],[96.68361582 12.31638418] ; [60.31638418  7.68361582],0
a2,1,0.26462,1.244427,[36 75] ; [17 52],[32.68333333 78.31666667] ; [20.31666667 48.68333333],0
r3,1,0.296456,1.090066,[108   3] ; [65  4],[106.68333333   4.31666667] ; [66.31666667  2.68333333],0
s3,1,0.297967,1.083269,[78 32] ; [50 14],[80.91954023 29.08045977] ; [47.08045977 16.91954023],0
b1,1,0.31298,1.018058,[47 64] ; [24 45],[43.78333333 67.21666667] ; [27.21666667 41.78333333],0
v3,1,0.314069,1.013488,[60 51] ; [31 36],[56.74719101 54.25280899] ; [34.25280899 32.74719101],0
a1,1,0.325447,0.96693,[  9 102] ; [ 3 66],[  7.4 103.6] ; [ 4.6 64.4],0
n3,1,0.337998,0.918012,[9 7] ; [15  6],[10.37837838  5.62162162] ; [13.62162162  7.37837838],0
n2,1,0.435482,0.608157,[15  1] ; [18  3],[14.27027027  1.72972973] ; [18.72972973  2.27027027],0
p1,1,0.468345,0.525879,[17 93] ; [ 8 61],[15.36312849 94.63687151] ; [ 9.63687151 59.36312849],0
a8,1,0.482658,0.492852,[14 90] ; [11 52],[15.56886228 88.43113772] ; [ 9.43113772 53.56886228],0
u2,1,0.576086,0.312605,[8 6] ; [8 9],[7.22580645 6.77419355] ; [8.77419355 8.22580645],0
u4,1,0.57912,0.307659,[  3 108] ; [ 1 68],[  2.46666667 108.53333333] ; [ 1.53333333 67.46666667],0
r2,1,0.60049,0.274258,[106   5] ; [66  2],[106.65921788   4.34078212] ; [65.34078212  2.65921788],0
b5,1,0.638393,0.22085,[62 49] ; [41 28],[63.51666667 47.48333333] ; [39.48333333 29.51666667],0
s4,1,0.647419,0.20917,[24 85] ; [17 51],[25.24858757 83.75141243] ; [15.75141243 52.24858757],0
d2,1,0.703754,0.144596,[62 49] ; [36 32],[60.77094972 50.22905028] ; [37.22905028 30.77094972],0
a4,1,0.712316,0.135974,[58 53] ; [38 31],[59.2 51.8] ; [36.8 32.2],0
d5,1,0.736103,0.113582,[99 11] ; [61  8],[98.32402235 11.67597765] ; [61.67597765  7.32402235],0
a7,1,0.779382,0.07847,[75 36] ; [48 21],[75.85 35.15] ; [47.15 21.85],0
p12,1,0.795955,0.066866,[16 95] ; [ 9 60],[15.41666667 95.58333333] ; [ 9.58333333 59.41666667],0
r1,1,0.855106,0.033345,[95 16] ; [58  9],[95.41011236 15.58988764] ; [57.58988764  9.41011236],0
b2,1,0.867597,0.027793,[33 37] ; [20 21],[33.42342342 36.57657658] ; [19.57657658 21.42342342],0
b3,1,0.867597,0.027793,[33 37] ; [20 21],[33.42342342 36.57657658] ; [19.57657658 21.42342342],0
v4,1,0.876588,0.024117,[109   2] ; [66  1],[109.12921348   1.87078652] ; [65.87078652  1.12921348],0
r4,1,0.911185,0.012442,[105   6] ; [65  4],[104.83333333   6.16666667] ; [65.16666667  3.83333333],0
s1,1,0.914795,0.011447,[  3 106] ; [ 2 64],[  3.11428571 105.88571429] ; [ 1.88571429 64.11428571],0
s2,1,0.95912,0.002627,[87 23] ; [54 14],[87.13483146 22.86516854] ; [53.86516854 14.13483146],0
b4,1,0.983182,0.000444,[69 42] ; [43 26],[69.06666667 41.93333333] ; [42.93333333 26.06666667],0
s6,1,0.987818,0.000233,[96 15] ; [58  9],[96.03370787 14.96629213] ; [57.96629213  9.03370787],0
