Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.006342,7.450366,[10 23] ; [31 20],[16.10714286 16.89285714] ; [24.89285714 26.10714286],0
s7,1,0.50368,0.447173,[10 22] ; [12 37],[ 8.69135802 23.30864198] ; [13.30864198 35.69135802],0
s2,1,0.536773,0.381554,[12 21] ; [22 29],[13.35714286 19.64285714] ; [20.64285714 30.35714286],0
p10,1,0.547157,0.362436,[18 15] ; [30 19],[19.31707317 13.68292683] ; [28.68292683 20.31707317],0
p5,1,0.555486,0.34758,[ 1 31] ; [ 3 47],[ 1.56097561 30.43902439] ; [ 2.43902439 47.56097561],0
n5,1,0.585307,0.297734,[11 22] ; [20 31],[12.17857143 20.82142857] ; [18.82142857 32.17857143],0
a7,1,0.622383,0.242532,[18 15] ; [30 20],[19.08433735 13.91566265] ; [28.91566265 21.08433735],0
v3,1,0.635557,0.224601,[ 4 28] ; [ 8 41],[ 4.74074074 27.25925926] ; [ 7.25925926 41.74074074],0
p4,1,0.659138,0.194572,[12 21] ; [21 30],[12.96428571 20.03571429] ; [20.03571429 30.96428571],0
v2,1,0.668169,0.183752,[10 23] ; [13 37],[ 9.14457831 23.85542169] ; [13.85542169 36.14457831],0
p7,1,0.67184,0.179458,[14 17] ; [25 25],[14.92592593 16.07407407] ; [24.07407407 25.92592593],0
a6,1,0.689853,0.159245,[17 16] ; [24 27],[16.10714286 16.89285714] ; [24.89285714 26.10714286],0
d4,1,0.703722,0.144629,[20 13] ; [33 18],[20.82142857 12.17857143] ; [32.17857143 18.82142857],0
p8,1,0.735416,0.114197,[11 20] ; [20 31],[11.7195122 19.2804878] ; [19.2804878 31.7195122],0
s4,1,0.777491,0.079857,[10 23] ; [14 37],[ 9.42857143 23.57142857] ; [14.57142857 36.42857143],0
a3,1,0.820114,0.05171,[15 18] ; [24 26],[15.5060241 17.4939759] ; [23.4939759 26.5060241],0
a8,1,0.823636,0.049671,[ 1 31] ; [ 2 47],[ 1.18518519 30.81481481] ; [ 1.81481481 47.18518519],0
n2,1,0.835388,0.043179,[9 5] ; [14  9],[8.7027027 5.2972973] ; [14.2972973  8.7027027],0
d2,1,0.920415,0.009982,[12 21] ; [18 33],[11.78571429 21.21428571] ; [18.21428571 32.78571429],0
s8,1,0.940268,0.005615,[ 8 25] ; [12 39],[ 7.85714286 25.14285714] ; [12.14285714 38.85714286],0
a1,1,0.973098,0.001137,[ 2 31] ; [ 3 48],[ 1.96428571 31.03571429] ; [ 3.03571429 47.96428571],0
a2,1,0.973098,0.001137,[ 2 31] ; [ 3 48],[ 1.96428571 31.03571429] ; [ 3.03571429 47.96428571],0
b3,1,1.0,0.0,[ 7 14] ; [ 8 16],[ 7. 14.] ; [ 8. 16.],0
b2,1,1.0,0.0,[ 7 14] ; [ 8 16],[ 7. 14.] ; [ 8. 16.],0
