Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.002415,9.204252,[23 17] ; [15 41],[15.83333333 24.16666667] ; [22.16666667 33.83333333],0
s4,1,0.004063,8.255528,[15 25] ; [ 7 49],[ 9.16666667 30.83333333] ; [12.83333333 43.16666667],0
a2,1,0.00826,6.976194,[13 27] ; [ 6 50],[ 7.91666667 32.08333333] ; [11.08333333 44.91666667],0
u2,1,0.01559,5.848557,[10  1] ; [11 12],[6.79411765 4.20588235] ; [14.20588235  8.79411765],0
u1,1,0.026375,4.931276,[ 8 32] ; [ 3 53],[ 4.58333333 35.41666667] ; [ 6.41666667 49.58333333],0
p12,1,0.032509,4.571429,[ 5 35] ; [ 1 55],[ 2.5 37.5] ; [ 3.5 52.5],0
p4,1,0.033547,4.517647,[33  7] ; [35 21],[28.33333333 11.66666667] ; [39.66666667 16.33333333],0
d2,1,0.034327,4.478355,[23 17] ; [20 36],[17.91666667 22.08333333] ; [25.08333333 30.91666667],0
b1,1,0.038434,4.285714,[25 15] ; [23 33],[20. 20.] ; [28. 28.],0
a5,1,0.040139,4.212004,[35  5] ; [39 17],[30.83333333  9.16666667] ; [43.16666667 12.83333333],0
n4,1,0.05251,3.759441,[23 17] ; [21 35],[18.33333333 21.66666667] ; [25.66666667 30.33333333],0
s6,1,0.071297,3.252914,[30 10] ; [32 24],[25.83333333 14.16666667] ; [36.16666667 19.83333333],0
p10,1,0.072472,3.226121,[31  9] ; [33 22],[26.94736842 13.05263158] ; [37.05263158 17.94736842],0
p7,1,0.084136,2.983136,[32  8] ; [35 20],[28.21052632 11.78947368] ; [38.78947368 16.21052632],0
n6,1,0.089068,2.891134,[27 12] ; [29 27],[22.98947368 16.01052632] ; [33.01052632 22.98947368],0
r4,1,0.096529,2.761971,[37  3] ; [45 11],[34.16666667  5.83333333] ; [47.83333333  8.16666667],0
s5,1,0.103083,2.65719,[16 20] ; [15 39],[12.4 23.6] ; [18.6 35.4],0
s7,1,0.113047,2.511094,[19 19] ; [17 34],[15.37078652 22.62921348] ; [20.62921348 30.37078652],0
a3,1,0.123258,2.37543,[29 11] ; [32 24],[25.41666667 14.58333333] ; [35.58333333 20.41666667],0
d1,1,0.144127,2.133333,[26 14] ; [28 28],[22.5 17.5] ; [31.5 24.5],0
p9,1,0.16953,1.887098,[32  8] ; [37 18],[29.05263158 10.94736842] ; [39.94736842 15.05263158],0
v2,1,0.182786,1.774823,[22 17] ; [22 30],[18.85714286 20.14285714] ; [25.14285714 26.85714286],0
p1,1,0.197547,1.660416,[ 8 31] ; [ 6 49],[ 5.80851064 33.19148936] ; [ 8.19148936 46.80851064],0
a6,1,0.230361,1.438631,[27 13] ; [31 25],[24.16666667 15.83333333] ; [33.83333333 22.16666667],0
v1,1,0.265296,1.240909,[18 21] ; [18 34],[15.42857143 23.57142857] ; [20.57142857 31.42857143],0
b3,1,0.281962,1.157608,[10 17] ; [ 8 25],[ 8.1 18.9] ; [ 9.9 23.1],0
b2,1,0.281962,1.157608,[10 17] ; [ 8 25],[ 8.1 18.9] ; [ 9.9 23.1],0
