Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,8e-06,19.972028,[76 21] ; [26 34],[63.01910828 33.98089172] ; [38.98089172 21.01910828],1
p10,1,1.2e-05,19.1268,[74 23] ; [26 36],[61.00628931 35.99371069] ; [38.99371069 23.00628931],1
r3,1,7.3e-05,15.73751,[94  3] ; [50 15],[86.22222222 10.77777778] ; [57.77777778  7.22222222],1
r4,1,0.000358,12.7391,[91  6] ; [48 17],[83.22839506 13.77160494] ; [55.77160494  9.22839506],1
n4,1,0.00189,9.653162,[71 26] ; [32 33],[61.67283951 35.32716049] ; [41.32716049 23.67283951],0
d5,1,0.005718,7.63698,[60 36] ; [53 11],[67.8 28.2] ; [45.2 18.8],0
n5,1,0.012676,6.213809,[70 26] ; [35 30],[62.60869565 33.39130435] ; [42.39130435 22.60869565],0
s8,1,0.019631,5.444444,[43 53] ; [17 47],[36. 60.] ; [24. 40.],0
v1,1,0.022282,5.223661,[46 48] ; [20 45],[39.01886792 54.98113208] ; [26.98113208 38.01886792],0
s2,1,0.031465,4.627433,[50 45] ; [23 42],[43.34375 51.65625] ; [29.65625 35.34375],0
p4,1,0.034814,4.454257,[38 57] ; [15 48],[31.86708861 63.13291139] ; [21.13291139 41.86708861],0
b4,1,0.03539,4.426241,[61 36] ; [30 35],[54.48765432 42.51234568] ; [36.51234568 28.48765432],0
n2,1,0.036453,4.375805,[23  3] ; [20 11],[19.61403509  6.38596491] ; [23.38596491  7.61403509],0
a3,1,0.042208,4.126845,[56 41] ; [47 17],[62.05590062 34.94409938] ; [40.94409938 23.05590062],0
p3,1,0.04568,3.993352,[37 59] ; [15 49],[31.2 64.8] ; [20.8 43.2],0
u2,1,0.06321,3.451098,[26 14] ; [ 7 11],[22.75862069 17.24137931] ; [10.24137931  7.75862069],0
n6,1,0.071353,3.251607,[77 19] ; [44 21],[72.14906832 23.85093168] ; [48.85093168 16.14906832],0
