Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,38.728468,[ 33 150] ; [44 34],[ 53.98850575 129.01149425] ; [23.01149425 54.98850575],1
s6,1,0.001858,9.684903,[ 77 100] ; [51 28],[88.5 88.5] ; [39.5 39.5],0
v3,1,0.002424,9.197174,[ 55 124] ; [39 38],[ 65.7265625 113.2734375] ; [28.2734375 48.7265625],0
p10,1,0.005502,7.706512,[135  47] ; [69  8],[143.35135135  38.64864865] ; [60.64864865 16.35135135],0
p3,1,0.005546,7.692283,[96 87] ; [56 23],[106.16793893  76.83206107] ; [45.83206107 33.16793893],0
u2,1,0.014936,5.923967,[30 36] ; [14  4],[34.57142857 31.42857143] ; [9.42857143 8.57142857],0
a3,1,0.019003,5.501271,[116  67] ; [61 17],[124.10344828  58.89655172] ; [52.89655172 25.10344828],0
p6,1,0.020535,5.3658,[ 64 115] ; [39 37],[ 72.30196078 106.69803922] ; [30.69803922 45.30196078],0
p4,1,0.024367,5.068336,[107  75] ; [58 21],[115.05747126  66.94252874] ; [49.94252874 29.05747126],0
p5,1,0.027808,4.839955,[ 17 166] ; [15 64],[ 22.35114504 160.64885496] ; [ 9.64885496 69.35114504],0
a8,1,0.047649,3.922322,[ 18 146] ; [14 53],[ 22.71861472 141.28138528] ; [ 9.28138528 57.71861472],0
b2,1,0.053786,3.71932,[30 77] ; [26 35],[35.66666667 71.33333333] ; [20.33333333 40.66666667],0
b3,1,0.053786,3.71932,[30 77] ; [26 35],[35.66666667 71.33333333] ; [20.33333333 40.66666667],0
p12,1,0.054236,3.705417,[  6 176] ; [ 7 71],[  9.1 172.9] ; [ 3.9 74.1],0
b5,1,0.057772,3.600219,[114  70] ; [39 40],[107.0418251  76.9581749] ; [45.9581749 33.0418251],0
n3,1,0.062019,3.482544,[34  4] ; [14  6],[31.44827586  6.55172414] ; [16.55172414  3.44827586],0
p11,1,0.070334,3.275218,[143  41] ; [69 10],[148.31939163  35.68060837] ; [63.68060837 15.31939163],0
u3,1,0.073127,3.211406,[33 35] ; [13  5],[36.37209302 31.62790698] ; [9.62790698 8.37209302],0
p9,1,0.075777,3.153223,[145  38] ; [69  9],[150.04597701  32.95402299] ; [63.95402299 14.04597701],0
p2,1,0.079605,3.072942,[159  22] ; [75  4],[162.9  18.1] ; [71.1  7.9],0
a4,1,0.128648,2.308749,[ 77 106] ; [25 53],[ 71.51724138 111.48275862] ; [30.48275862 47.51724138],0
d3,1,0.145291,2.121008,[115  68] ; [57 22],[120.13740458  62.86259542] ; [51.86259542 27.13740458],0
u1,1,0.167348,1.906543,[ 21 163] ; [14 65],[ 24.48669202 159.51330798] ; [10.51330798 68.48669202],0
a6,1,0.191119,1.708969,[115  69] ; [56 23],[119.63498099  64.36501901] ; [51.36501901 27.63498099],0
r4,1,0.205403,1.603533,[163  21] ; [74  5],[165.80988593  18.19011407] ; [71.19011407  7.80988593],0
s5,1,0.260499,1.266105,[ 37 143] ; [21 57],[ 40.46511628 139.53488372] ; [17.53488372 60.46511628],0
d2,1,0.287335,1.132068,[90 94] ; [33 46],[86.05323194 97.94676806] ; [36.94676806 42.05323194],0
r1,1,0.288789,1.125259,[139  43] ; [65 14],[142.25287356  39.74712644] ; [61.74712644 17.25287356],0
a7,1,0.312487,1.020135,[126  58] ; [59 20],[129.42965779  54.57034221] ; [55.57034221 23.42965779],0
s4,1,0.333737,0.934344,[ 20 163] ; [12 67],[ 22.35114504 160.64885496] ; [ 9.64885496 69.35114504],0
s3,1,0.387046,0.748202,[ 46 134] ; [24 54],[ 48.8372093 131.1627907] ; [21.1627907 56.8372093],0
n6,1,0.389395,0.740829,[147  36] ; [67 12],[149.47328244  33.52671756] ; [64.52671756 14.47328244],0
s1,1,0.459793,0.546399,[  5 176] ; [ 1 78],[  4.17692308 176.82307692] ; [ 1.82307692 77.17692308],0
a1,1,0.469826,0.522386,[  5 179] ; [ 1 78],[  4.19771863 179.80228137] ; [ 1.80228137 77.19771863],0
d1,1,0.473827,0.513036,[102  82] ; [40 39],[99.3460076 84.6539924] ; [42.6539924 36.3460076],0
b1,1,0.485425,0.486651,[ 76 108] ; [29 50],[ 73.46007605 110.53992395] ; [31.53992395 47.46007605],0
n5,1,0.497071,0.461185,[125  59] ; [57 22],[127.33079848  56.66920152] ; [54.66920152 24.33079848],0
b4,1,0.505378,0.443625,[106  78] ; [42 37],[103.54372624  80.45627376] ; [44.45627376 34.54372624],0
v2,1,0.534991,0.384902,[100  80] ; [46 31],[102.25680934  77.74319066] ; [43.74319066 33.25680934],0
u4,1,0.536462,0.382137,[  1 183] ; [ 1 78],[  1.39923954 182.60076046] ; [ 0.60076046 78.39923954],0
r3,1,0.574421,0.315342,[174  10] ; [76  3],[174.90494297   9.09505703] ; [75.09505703  3.90494297],0
d4,1,0.578615,0.308479,[141  43] ; [63 16],[142.72243346  41.27756654] ; [61.27756654 17.72243346],0
a5,1,0.648837,0.207369,[130  54] ; [58 21],[131.52851711  52.47148289] ; [56.47148289 22.52851711],0
n4,1,0.661356,0.19188,[135  49] ; [60 19],[136.42585551  47.57414449] ; [58.57414449 20.42585551],0
n2,1,0.721464,0.127095,[29 10] ; [14  6],[28.42372881 10.57627119] ; [14.57627119  5.42372881],0
n1,1,0.745371,0.105462,[13 25] ; [ 6 14],[12.44827586 25.55172414] ; [ 6.55172414 13.44827586],0
p8,1,0.751536,0.100245,[118  61] ; [53 25],[119.10116732  59.89883268] ; [51.89883268 26.10116732],0
d5,1,0.795203,0.067372,[147  37] ; [62 17],[146.22053232  37.77946768] ; [62.77946768 16.22053232],0
a2,1,0.803931,0.061635,[ 35 149] ; [14 65],[ 34.28136882 149.71863118] ; [14.71863118 64.28136882],0
r2,1,0.894136,0.017708,[166  15] ; [71  6],[166.26744186  14.73255814] ; [70.73255814  6.26744186],0
v4,1,0.94512,0.004738,[171  12] ; [74  5],[171.1259542  11.8740458] ; [73.8740458  5.1259542],0
p1,1,0.975375,0.000953,[ 16 167] ; [ 7 72],[ 16.0648855 166.9351145] ; [ 6.9351145 72.0648855],0
v1,1,0.977146,0.000821,[96 81] ; [43 36],[96.10546875 80.89453125] ; [42.89453125 36.10546875],0
