Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,101.896648,[126  47] ; [ 24 123],[81.09375 91.90625] ; [68.90625 78.09375],1
d4,1,0.0,90.372382,[173   1] ; [84 64],[138.8757764  35.1242236] ; [118.1242236  29.8757764],1
d5,1,0.0,86.390957,[171   4] ; [81 67],[136.53250774  38.46749226] ; [115.46749226  32.53250774],1
d3,1,0.0,64.440465,[149  26] ; [63 85],[114.86068111  60.13931889] ; [97.13931889 50.86068111],1
a2,1,0.0,41.436958,[ 63 112] ; [  9 139],[ 39.00928793 135.99071207] ; [ 32.99071207 115.00928793],1
a4,1,0.0,39.860086,[108  67] ; [ 39 108],[79.89130435 95.10869565] ; [67.10869565 79.89130435],1
u1,1,0.0,34.624262,[ 53 122] ; [  7 141],[ 32.50773994 142.49226006] ; [ 27.49226006 120.50773994],1
a5,1,0.0,29.957267,[143  32] ; [79 69],[120.27863777  54.72136223] ; [101.72136223  46.27863777],1
a6,1,9.3e-05,15.273434,[137  38] ; [86 62],[120.82043344  54.17956656] ; [102.17956656  45.82043344],1
p4,1,0.00015,14.375324,[94 81] ; [48 99],[77.17391304 97.82608696] ; [64.82608696 82.17391304],1
a7,1,0.000275,13.234746,[131  43] ; [83 65],[115.63975155  58.36024845] ; [98.36024845 49.63975155],1
a3,1,0.000616,11.726581,[138  37] ; [91 57],[124.07120743  50.92879257] ; [104.92879257  43.07120743],1
s2,1,0.001166,10.542996,[96 77] ; [54 91],[81.60377358 91.39622642] ; [68.39622642 76.60377358],0
s7,1,0.001824,9.718322,[87 85] ; [47 95],[73.40127389 98.59872611] ; [60.59872611 81.40127389],0
n4,1,0.003302,8.632343,[144  31] ; [101  47],[132.73993808  42.26006192] ; [112.26006192  35.73993808],0
p9,1,0.004621,8.022047,[151  22] ; [111  37],[141.20249221  31.79750779] ; [120.79750779  27.20249221],0
v2,1,0.006204,7.489985,[99 65] ; [63 78],[87.10819672 76.89180328] ; [74.89180328 66.10819672],0
n5,1,0.00899,6.824743,[134  40] ; [93 53],[123.43125  50.56875] ; [103.56875  42.43125],0
s6,1,0.011077,6.452897,[117  57] ; [79 69],[105.91304348  68.08695652] ; [90.08695652 57.91304348],0
r3,1,0.014185,6.014999,[172   2] ; [137   9],[168.01875   5.98125] ; [140.98125   5.01875],0
s8,1,0.019544,5.452152,[ 74 101] ; [ 44 104],[ 63.93188854 111.06811146] ; [54.06811146 93.93188854],0
p10,1,0.020471,5.371313,[146  29] ; [107  40],[137.5  37.5] ; [115.5  31.5],0
r1,1,0.030554,4.677863,[140  34] ; [103  44],[131.71962617  42.28037383] ; [111.28037383  35.71962617],0
n2,1,0.049738,3.850267,[30 15] ; [38  7],[34. 11.] ; [34. 11.],0
b5,1,0.049795,3.848356,[119  56] ; [85 63],[110.52631579  64.47368421] ; [93.47368421 54.52631579],0
s5,1,0.059935,3.539183,[ 51 118] ; [ 30 114],[ 43.73482428 125.26517572] ; [ 37.26517572 106.73482428],0
r2,1,0.087097,2.927229,[164   9] ; [131  15],[159.98432602  13.01567398] ; [135.01567398  10.98432602],0
p12,1,0.104094,2.641671,[ 15 160] ; [  6 141],[ 11.41304348 163.58695652] ; [  9.58695652 137.41304348],0
v3,1,0.107239,2.59444,[63 99] ; [ 44 102],[ 56.27922078 105.72077922] ; [50.72077922 95.27922078],0
p5,1,0.152928,2.042801,[ 12 159] ; [  5 142],[  9.14150943 161.85849057] ; [  7.85849057 139.14150943],0
s3,1,0.170372,1.879666,[101  71] ; [74 71],[94.95268139 77.04731861] ; [80.04731861 64.95268139],0
b2,1,0.180609,1.792607,[51 68] ; [30 59],[46.34134615 72.65865385] ; [34.65865385 54.34134615],0
b3,1,0.180609,1.792607,[51 68] ; [30 59],[46.34134615 72.65865385] ; [34.65865385 54.34134615],0
p3,1,0.212021,1.557574,[ 66 109] ; [ 46 102],[ 60.68111455 114.31888545] ; [51.31888545 96.68111455],0
r4,1,0.212431,1.554779,[156  19] ; [125  23],[152.24458204  22.75541796] ; [128.75541796  19.24458204],0
s4,1,0.22405,1.478244,[ 21 151] ; [ 25 122],[ 24.80250784 147.19749216] ; [ 21.19749216 125.80250784],0
n3,1,0.235351,1.408229,[33 13] ; [37  8],[35.38461538 10.61538462] ; [34.61538462 10.38461538],0
n6,1,0.247347,1.338224,[149  26] ; [118  29],[145.10869565  29.89130435] ; [121.89130435  25.10869565],0
s1,1,0.335192,0.928736,[  3 169] ; [  5 140],[  4.34069401 167.65930599] ; [  3.65930599 141.34069401],0
a8,1,0.341643,0.904258,[ 16 137] ; [ 20 122],[ 18.67118644 134.32881356] ; [ 17.32881356 124.67118644],0
u3,1,0.399739,0.709113,[24 13] ; [32 25],[22.04255319 14.95744681] ; [33.95744681 23.04255319],0
p2,1,0.403267,0.698564,[134  40] ; [108  40],[130.77018634  43.22981366] ; [111.22981366  36.77018634],0
u2,1,0.455602,0.556677,[24 12] ; [33 23],[22.30434783 13.69565217] ; [34.69565217 21.30434783],0
b1,1,0.458201,0.550287,[ 60 115] ; [ 45 103],[ 56.88854489 118.11145511] ; [48.11145511 99.88854489],0
b4,1,0.566864,0.327959,[113  62] ; [91 57],[110.52631579  64.47368421] ; [93.47368421 54.52631579],0
p6,1,0.624105,0.24014,[ 39 133] ; [ 30 117],[ 37.20376176 134.79623824] ; [ 31.79623824 115.20376176],0
p7,1,0.713023,0.135276,[74 98] ; [59 85],[72.39240506 99.60759494] ; [60.60759494 83.39240506],0
a1,1,0.767124,0.087698,[  6 169] ; [  6 142],[  6.50154799 168.49845201] ; [  5.49845201 142.50154799],0
p1,1,0.875485,0.024553,[  9 166] ; [  7 140],[  8.69565217 166.30434783] ; [  7.30434783 139.69565217],0
n1,1,0.890167,0.019069,[17 28] ; [16 28],[16.68539326 28.31460674] ; [16.31460674 27.68539326],0
v1,1,0.899344,0.016,[80 87] ; [67 75],[79.44660194 87.55339806] ; [67.55339806 74.44660194],0
v4,1,0.988934,0.000192,[163  12] ; [135  10],[162.96875  12.03125] ; [135.03125   9.96875],0
