Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,37.781127,[171 141] ; [196  50],[205.20430108 106.79569892] ; [161.79569892  84.20430108],1
p5,1,7e-06,20.065293,[ 22 288] ; [ 49 198],[ 39.51526032 270.48473968] ; [ 31.48473968 215.51526032],1
s7,1,1.3e-05,19.074154,[161 142] ; [169  67],[185.51020408 117.48979592] ; [144.48979592  91.51020408],1
s4,1,0.000122,14.758847,[ 48 263] ; [ 70 172],[ 66.36166365 244.63833635] ; [ 51.63833635 190.36166365],1
p6,1,0.000351,12.774614,[104 206] ; [118 125],[124.44846293 185.55153707] ; [ 97.55153707 145.44846293],1
a3,1,0.001595,9.965364,[212 101] ; [196  50],[228.45080501  84.54919499] ; [179.54919499  66.45080501],0
a5,1,0.003149,8.719052,[223  91] ; [202  45],[237.87878788  76.12121212] ; [187.12121212  59.87878788],0
p7,1,0.003501,8.526201,[185 119] ; [174  65],[200.98710866 103.01289134] ; [158.01289134  80.98710866],0
p8,1,0.004946,7.899237,[148 160] ; [146  97],[164.34119782 143.65880218] ; [129.65880218 113.34119782],0
p12,1,0.005344,7.759165,[ 20 292] ; [ 33 214],[ 29.58139535 282.41860465] ; [ 23.41860465 223.58139535],0
s3,1,0.007569,7.132656,[205 105] ; [186  57],[219.18625678  90.81374322] ; [171.81374322  71.18625678],0
p1,1,0.011221,6.430055,[ 20 292] ; [ 31 214],[ 28.56732496 283.43267504] ; [ 22.43267504 222.56732496],0
s8,1,0.011307,6.416342,[158 155] ; [150  95],[172.76702509 140.23297491] ; [135.23297491 109.76702509],0
p3,1,0.011868,6.33044,[151 162] ; [145 101],[165.73881932 147.26118068] ; [130.26118068 115.73881932],0
a4,1,0.014171,6.016757,[130 181] ; [129 118],[144.35304659 166.64695341] ; [114.64695341 132.35304659],0
p9,1,0.016287,5.771581,[263  48] ; [222  21],[272.26534296  38.73465704] ; [212.73465704  30.26534296],0
p10,1,0.018856,5.51485,[249  61] ; [215  30],[259.17117117  50.82882883] ; [204.82882883  40.17117117],0
n2,1,0.026048,4.952803,[48 21] ; [50  8],[53.24409449 15.75590551] ; [44.75590551 13.24409449],0
d1,1,0.028509,4.797,[180 134] ; [164  83],[192.54188948 121.45811052] ; [151.45811052  95.54188948],0
n6,1,0.038004,4.304841,[265  48] ; [221  23],[273.10233393  39.89766607] ; [212.89766607  31.10233393],0
p4,1,0.049648,3.853319,[191 123] ; [168  76],[202.01792115 111.98207885] ; [156.98207885  87.01792115],0
b5,1,0.054551,3.695755,[203 111] ; [140 107],[191.98217469 122.01782531] ; [151.01782531  95.98217469],0
a6,1,0.055049,3.680608,[222  91] ; [155  90],[211.47132616 101.52867384] ; [165.52867384  79.47132616],0
d4,1,0.059866,3.541082,[255  58] ; [214  31],[263.07706093  49.92293907] ; [205.92293907  39.07706093],0
d2,1,0.062003,3.482972,[145 168] ; [133 112],[155.9390681 157.0609319] ; [122.0609319 122.9390681],0
a7,1,0.062641,3.466052,[241  72] ; [173  74],[231.39642857  81.60357143] ; [182.60357143  64.39642857],0
u2,1,0.085049,2.96568,[63 36] ; [25 26],[58.08 40.92] ; [29.92 21.08],0
a1,1,0.105311,2.623217,[ 13 301] ; [ 18 229],[ 17.35115865 296.64884135] ; [ 13.64884135 233.35115865],0
a2,1,0.130386,2.287902,[ 75 239] ; [ 73 174],[ 82.83778966 231.16221034] ; [ 65.16221034 181.83778966],0
u1,1,0.145763,2.11604,[ 58 256] ; [ 58 189],[ 64.92691622 249.07308378] ; [ 51.07308378 195.92691622],0
r4,1,0.163125,1.945011,[296  18] ; [239   8],[299.44741533  14.55258467] ; [235.55258467  11.44741533],0
v3,1,0.168855,1.893083,[115 183] ; [108 135],[122.83548983 175.16451017] ; [100.16451017 142.83548983],0
b3,1,0.180103,1.796778,[ 64 123] ; [62 88],[ 69.91691395 117.08308605] ; [56.08308605 93.91691395],0
b2,1,0.180103,1.796778,[ 64 123] ; [62 88],[ 69.91691395 117.08308605] ; [56.08308605 93.91691395],0
n1,1,0.19645,1.668574,[26 43] ; [28 29],[29.57142857 39.42857143] ; [24.42857143 32.57142857],0
d3,1,0.237348,1.396277,[216  97] ; [181  65],[222.29159213  90.70840787] ; [174.70840787  71.29159213],0
v1,1,0.248366,1.332473,[167 133] ; [149  97],[173.62637363 126.37362637] ; [142.37362637 103.62637363],0
u4,1,0.296182,1.091306,[ 11 303] ; [  5 242],[  8.95543672 305.04456328] ; [  7.04456328 239.95543672],0
v4,1,0.397663,0.715381,[304  10] ; [242   5],[305.60427807   8.39572193] ; [240.39572193   6.60427807],0
n5,1,0.429324,0.624652,[242  71] ; [197  49],[245.80858676  67.19141324] ; [193.19141324  52.80858676],0
s1,1,0.43141,0.619025,[ 10 299] ; [ 11 232],[ 11.75543478 297.24456522] ; [  9.24456522 233.75543478],0
v2,1,0.491946,0.472267,[165 132] ; [141 100],[168.92565056 128.07434944] ; [137.07434944 103.92565056],0
r1,1,0.534592,0.385656,[265  48] ; [212  33],[267.56451613  45.43548387] ; [209.43548387  35.56451613],0
u3,1,0.573033,0.317634,[62 38] ; [34 17],[63.57615894 36.42384106] ; [32.42384106 18.57615894],0
r3,1,0.602608,0.27108,[304   9] ; [237   9],[302.92128801  10.07871199] ; [238.07871199   7.92128801],0
p11,1,0.606972,0.264608,[246  68] ; [189  58],[243.47593583  70.52406417] ; [191.52406417  55.47593583],0
d5,1,0.651667,0.203805,[260  53] ; [207  38],[261.95519713  51.04480287] ; [205.04480287  39.95519713],0
n4,1,0.822338,0.050418,[246  68] ; [190  55],[244.90876565  69.09123435] ; [191.09123435  53.90876565],0
b4,1,0.880537,0.022587,[190 124] ; [151  96],[190.8627451 123.1372549] ; [150.1372549  96.8627451],0
n3,1,0.918019,0.010595,[49 20] ; [40 17],[48.73809524 20.26190476] ; [40.26190476 16.73809524],0
b1,1,0.92438,0.009009,[117 197] ; [ 93 154],[117.54010695 196.45989305] ; [ 92.45989305 154.54010695],0
p2,1,0.970186,0.001397,[261  50] ; [207  40],[260.83870968  50.16129032] ; [207.16129032  39.83870968],0
a8,1,0.975677,0.00093,[ 39 246] ; [ 31 194],[ 39.11764706 245.88235294] ; [ 30.88235294 194.11764706],0
