Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.002157,9.411245,[ 5 10] ; [31  9],[9.81818182 5.18181818] ; [26.18181818 13.81818182],0
n6,1,0.004586,8.035794,[8 7] ; [37  5],[11.84210526  3.15789474] ; [33.15789474  8.84210526],0
b4,1,0.010701,6.514286,[6 9] ; [32 10],[10.  5.] ; [28. 14.],0
r4,1,0.017942,5.601835,[9 6] ; [37  5],[12.10526316  2.89473684] ; [33.89473684  8.10526316],0
n2,1,0.021029,5.32437,[1 4] ; [13  4],[3.18181818 1.81818182] ; [10.81818182  6.18181818],0
s3,1,0.02565,4.979464,[6 9] ; [29 11],[9.54545455 5.45454545] ; [25.45454545 14.54545455],0
p4,1,0.039718,4.229884,[ 2 13] ; [18 24],[5.26315789 9.73684211] ; [14.73684211 27.26315789],0
d3,1,0.044084,4.053333,[14  1] ; [28 14],[11.05263158  3.94736842] ; [30.94736842 11.05263158],0
s5,1,0.076824,3.130833,[ 2 10] ; [18 22],[4.61538462 7.38461538] ; [15.38461538 24.61538462],0
u2,1,0.088676,2.898254,[4 1] ; [5 9],[2.36842105 2.63157895] ; [6.63157895 7.36842105],0
v4,1,0.134481,2.24,[11  3] ; [39  3],[12.5  1.5] ; [37.5  4.5],0
p11,1,0.142219,2.153786,[6 9] ; [26 16],[8.42105263 6.57894737] ; [23.57894737 18.42105263],0
p6,1,0.178339,1.811409,[ 4 11] ; [ 5 37],[ 2.36842105 12.63157895] ; [ 6.63157895 35.36842105],0
r3,1,0.178339,1.811409,[11  4] ; [37  5],[12.63157895  2.36842105] ; [35.36842105  6.63157895],0
s7,1,0.188031,1.732981,[ 4 10] ; [20 21],[6.10909091 7.89090909] ; [17.89090909 23.10909091],0
r2,1,0.197455,1.6611,[11  2] ; [40  2],[12.05454545  0.94545455] ; [38.94545455  3.05454545],0
s8,1,0.201901,1.628571,[ 3 12] ; [16 26],[ 5. 10.] ; [14. 28.],0
r1,1,0.201901,1.628571,[8 7] ; [30 12],[10.  5.] ; [28. 14.],0
n5,1,0.232497,1.425521,[7 8] ; [27 15],[8.94736842 6.05263158] ; [25.05263158 16.94736842],0
a2,1,0.258979,1.274206,[ 1 14] ; [ 8 34],[ 2.36842105 12.63157895] ; [ 6.63157895 35.36842105],0
d2,1,0.265935,1.237593,[ 5 10] ; [21 21],[6.84210526 8.15789474] ; [19.15789474 22.84210526],0
n3,1,0.323296,0.975566,[2 3] ; [11  6],[2.95454545 2.04545455] ; [10.04545455  6.95454545],0
d1,1,0.326255,0.963705,[6 9] ; [23 19],[7.63157895 7.36842105] ; [21.36842105 20.63157895],0
p9,1,0.342489,0.901093,[9 6] ; [30 11],[10.44642857  4.55357143] ; [28.55357143 12.44642857],0
p10,1,0.358129,0.844444,[8 7] ; [28 14],[9.47368421 5.52631579] ; [26.52631579 15.47368421],0
b5,1,0.417748,0.656642,[12  3] ; [29 13],[10.78947368  4.21052632] ; [30.21052632 11.78947368],0
p3,1,0.417748,0.656642,[ 3 12] ; [13 29],[ 4.21052632 10.78947368] ; [11.78947368 30.21052632],0
p8,1,0.424654,0.637398,[ 1 14] ; [ 6 35],[ 1.875 13.125] ; [ 5.125 35.875],0
n1,1,0.467267,0.528431,[2 3] ; [ 4 13],[1.36363636 3.63636364] ; [ 4.63636364 12.36363636],0
b2,1,0.48338,0.491228,[3 6] ; [ 4 15],[2.25 6.75] ; [ 4.75 14.25],0
b3,1,0.48338,0.491228,[3 6] ; [ 4 15],[2.25 6.75] ; [ 4.75 14.25],0
u1,1,0.617439,0.249483,[ 2 13] ; [ 8 34],[ 2.63157895 12.36842105] ; [ 7.36842105 34.63157895],0
v2,1,0.696858,0.151762,[ 5 10] ; [16 25],[5.625 9.375] ; [15.375 25.625],0
s1,1,0.719567,0.128908,[ 1 14] ; [ 4 37],[ 1.33928571 13.66071429] ; [ 3.66071429 37.33928571],0
a4,1,0.725631,0.123161,[6 9] ; [19 23],[6.57894737 8.42105263] ; [18.42105263 23.57894737],0
b1,1,0.729308,0.119748,[ 5 10] ; [12 30],[ 4.47368421 10.52631579] ; [12.52631579 29.47368421],0
d5,1,0.729308,0.119748,[10  5] ; [30 12],[10.52631579  4.47368421] ; [29.47368421 12.52631579],0
d4,1,0.762772,0.091109,[12  3] ; [32 10],[11.57894737  3.42105263] ; [32.42105263  9.57894737],0
a6,1,0.847439,0.037013,[9 6] ; [24 18],[8.68421053 6.31578947] ; [24.31578947 17.68421053],0
p2,1,0.847439,0.037013,[9 6] ; [24 18],[8.68421053 6.31578947] ; [24.31578947 17.68421053],0
u3,1,0.864591,0.029082,[3 2] ; [9 5],[3.15789474 1.84210526] ; [8.84210526 5.15789474],0
a5,1,0.868267,0.02751,[10  5] ; [27 15],[9.73684211 5.26315789] ; [27.26315789 14.73684211],0
a7,1,0.887927,0.019861,[11  4] ; [30 12],[10.78947368  4.21052632] ; [30.21052632 11.78947368],0
n4,1,0.896505,0.01692,[9 6] ; [26 16],[9.21052632 5.78947368] ; [25.78947368 16.21052632],0
v3,1,0.967544,0.001656,[ 3 12] ; [ 8 33],[ 2.94642857 12.05357143] ; [ 8.05357143 32.94642857],0
a3,1,1.0,0.0,[10  5] ; [28 14],[10.  5.] ; [28. 14.],0
v1,1,1.0,0.0,[ 5 10] ; [14 28],[ 5. 10.] ; [14. 28.],0
