Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,2e-06,22.849238,[105  23] ; [26 29],[91.6284153 36.3715847] ; [39.3715847 15.6284153],1
p7,1,2.9e-05,17.49015,[67 58] ; [12 46],[53.96174863 71.03825137] ; [25.03825137 32.96174863],1
p11,1,4e-05,16.893731,[91 38] ; [23 36],[78.22340426 50.77659574] ; [35.77659574 23.22340426],1
a7,1,6e-05,16.116394,[101  28] ; [29 30],[89.20212766 39.79787234] ; [40.79787234 18.20212766],1
p3,1,0.001456,10.133029,[44 85] ; [ 7 52],[34.99468085 94.00531915] ; [16.00531915 42.99468085],0
d3,1,0.00158,9.982922,[92 37] ; [28 31],[82.34042553 46.65957447] ; [37.65957447 21.34042553],0
s1,1,0.001594,9.966705,[  1 128] ; [ 6 53],[  4.80319149 124.19680851] ; [ 2.19680851 56.80319149],0
p10,1,0.002763,8.957947,[92 36] ; [28 29],[83.02702703 44.97297297] ; [36.97297297 20.02702703],0
p8,1,0.002842,8.906051,[53 75] ; [11 47],[44.04301075 83.95698925] ; [19.95698925 38.04301075],0
a6,1,0.004752,7.971636,[87 42] ; [27 32],[78.22340426 50.77659574] ; [35.77659574 23.22340426],0
v4,1,0.007865,7.064029,[118   9] ; [47 12],[112.66129032  14.33870968] ; [52.33870968  6.66129032],0
b1,1,0.00866,6.891604,[36 93] ; [28 31],[43.91489362 85.08510638] ; [20.08510638 38.91489362],0
n6,1,0.012232,6.276983,[90 39] ; [30 29],[82.34042553 46.65957447] ; [37.65957447 21.34042553],0
r1,1,0.017167,5.679205,[94 34] ; [33 26],[86.93048128 41.06951872] ; [40.06951872 18.93048128],0
s8,1,0.017303,5.665371,[41 88] ; [ 9 50],[34.30851064 94.69148936] ; [15.69148936 43.30851064],0
r3,1,0.021815,5.26046,[118  11] ; [47 12],[113.21808511  15.78191489] ; [51.78191489  7.21808511],0
s6,1,0.04291,4.098927,[74 55] ; [24 34],[67.60427807 61.39572193] ; [30.39572193 27.60427807],0
p4,1,0.076799,3.131378,[53 76] ; [16 42],[47.59893048 81.40106952] ; [21.40106952 36.59893048],0
n1,1,0.078983,3.085714,[ 7 38] ; [ 9 18],[10. 35.] ; [ 6. 21.],0
r2,1,0.084199,2.981928,[114  14] ; [47 12],[110.20320856  17.79679144] ; [50.79679144  8.20320856],0
r4,1,0.09522,2.783842,[102  27] ; [40 19],[97.43617021 31.56382979] ; [44.56382979 14.43617021],0
a4,1,0.100045,2.704825,[31 98] ; [21 38],[35.68085106 93.31914894] ; [16.31914894 42.68085106],0
n2,1,0.145952,2.11406,[31 13] ; [15 13],[28.11111111 15.88888889] ; [17.88888889 10.11111111],0
u1,1,0.151871,2.053354,[ 12 117] ; [ 2 57],[  9.60638298 119.39361702] ; [ 4.39361702 54.60638298],0
d2,1,0.158039,1.992886,[41 88] ; [25 34],[45.28723404 83.71276596] ; [20.71276596 38.28723404],0
s3,1,0.191843,1.703408,[63 65] ; [23 36],[58.86631016 69.13368984] ; [27.13368984 31.86631016],0
