Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,26.034928,[58 31] ; [ 1 21],[47.30630631 41.69369369] ; [11.69369369 10.30630631],1
d4,1,0.000185,13.982619,[79 10] ; [12 10],[72.96396396 16.03603604] ; [18.03603604  3.96396396],1
d3,1,0.004456,8.088109,[68 21] ; [10 12],[62.54054054 26.45945946] ; [15.45945946  6.54054054],0
a4,1,0.007065,7.256384,[35 54] ; [ 2 20],[29.66666667 59.33333333] ; [ 7.33333333 14.66666667],0
a5,1,0.024945,5.027675,[63 26] ; [10 12],[58.53153153 30.46846847] ; [14.46846847  7.53153153],0
u3,1,0.03647,4.375,[18  9] ; [2 6],[15.42857143 11.57142857] ; [4.57142857 3.42857143],0
a8,1,0.045124,4.014002,[ 1 80] ; [ 2 19],[ 2.38235294 78.61764706] ; [ 0.61764706 20.38235294],0
d2,1,0.076378,3.140335,[34 55] ; [ 4 18],[30.46846847 58.53153153] ; [ 7.53153153 14.46846847],0
n6,1,0.080516,3.054456,[54 33] ; [18  4],[57.46788991 29.53211009] ; [14.53211009  7.46788991],0
n5,1,0.110824,2.542434,[28 60] ; [11 11],[31.2 56.8] ; [ 7.8 14.2],0
p11,1,0.157176,2.001188,[59 30] ; [18  4],[61.73873874 27.26126126] ; [15.26126126  6.73873874],0
a6,1,0.178018,1.814096,[62 27] ; [12 10],[59.33333333 29.66666667] ; [14.66666667  7.33333333],0
b5,1,0.19577,1.673651,[54 35] ; [10 12],[51.31531532 37.68468468] ; [12.68468468  9.31531532],0
a2,1,0.223726,1.480307,[18 71] ; [ 2 20],[16.03603604 72.96396396] ; [ 3.96396396 18.03603604],0
v1,1,0.311409,1.024691,[50 37] ; [10 12],[47.88990826 39.11009174] ; [12.11009174  9.88990826],0
p3,1,0.351475,0.868125,[33 54] ; [ 6 16],[31.12844037 55.87155963] ; [ 7.87155963 14.12844037],0
p10,1,0.373459,0.792124,[63 23] ; [14  8],[61.31481481 24.68518519] ; [15.68518519  6.31481481],0
n2,1,0.391813,0.733307,[21 11] ; [5 1],[21.89473684 10.10526316] ; [4.10526316 1.89473684],0
p4,1,0.445299,0.582589,[44 44] ; [ 9 13],[42.4 45.6] ; [10.6 11.4],0
p7,1,0.44812,0.575404,[47 39] ; [14  8],[48.57407407 37.42592593] ; [12.42592593  9.57407407],0
s4,1,0.4721,0.517056,[18 71] ; [ 6 16],[19.24324324 69.75675676] ; [ 4.75675676 17.24324324],0
u2,1,0.475624,0.508881,[14 13] ; [3 5],[13.11428571 13.88571429] ; [3.88571429 4.11428571],0
u1,1,0.498001,0.459193,[13 76] ; [ 2 20],[12.02702703 76.97297297] ; [ 2.97297297 19.02702703],0
p2,1,0.516211,0.421456,[66 22] ; [15  7],[64.8 23.2] ; [16.2  5.8],0
a7,1,0.551407,0.354803,[70 19] ; [16  6],[68.95495495 20.04504505] ; [17.04504505  4.95495495],0
r2,1,0.557946,0.343273,[83  5] ; [20  2],[82.4  5.6] ; [20.6  1.4],0
p12,1,0.56761,0.326698,[ 5 82] ; [ 2 20],[ 5.58715596 81.41284404] ; [ 1.41284404 20.58715596],0
a3,1,0.585926,0.296751,[62 27] ; [14  8],[60.93693694 28.06306306] ; [15.06306306  6.93693694],0
p9,1,0.607248,0.264202,[67 19] ; [16  6],[66.09259259 19.90740741] ; [16.90740741  5.09259259],0
b3,1,0.614105,0.25424,[15 29] ; [2 6],[14.38461538 29.61538462] ; [2.61538462 5.38461538],0
b2,1,0.614105,0.25424,[15 29] ; [2 6],[14.38461538 29.61538462] ; [2.61538462 5.38461538],0
r4,1,0.62834,0.234319,[73 16] ; [19  3],[73.76576577 15.23423423] ; [18.23423423  3.76576577],0
s6,1,0.646389,0.210484,[56 31] ; [13  9],[55.0733945 31.9266055] ; [13.9266055  8.0733945],0
s5,1,0.652035,0.203344,[29 57] ; [ 6 15],[28.13084112 57.86915888] ; [ 6.86915888 14.13084112],0
b4,1,0.66639,0.185854,[57 32] ; [13  9],[56.12612613 32.87387387] ; [13.87387387  8.12612613],0
p6,1,0.680363,0.169718,[23 62] ; [ 5 17],[22.24299065 62.75700935] ; [ 5.75700935 16.24299065],0
v4,1,0.696095,0.152566,[82  6] ; [21  1],[82.4  5.6] ; [20.6  1.4],0
p5,1,0.713502,0.134804,[ 6 82] ; [ 2 20],[ 6.4 81.6] ; [ 1.6 20.4],0
v3,1,0.74898,0.10239,[35 49] ; [10 12],[35.66037736 48.33962264] ; [ 9.33962264 12.66037736],0
n1,1,0.773984,0.082465,[ 7 25] ; [1 5],[ 6.73684211 25.26315789] ; [1.26315789 4.73684211],0
r1,1,0.814626,0.054973,[70 18] ; [17  5],[69.6 18.4] ; [17.4  4.6],0
p8,1,0.845543,0.03795,[41 45] ; [11 11],[41.40740741 44.59259259] ; [10.59259259 11.40740741],0
n3,1,0.84605,0.037698,[20 12] ; [4 2],[20.21052632 11.78947368] ; [3.78947368 2.21052632],0
s7,1,0.865843,0.028541,[29 57] ; [ 7 15],[28.66666667 57.33333333] ; [ 7.33333333 14.66666667],0
s8,1,0.892653,0.018211,[27 62] ; [ 7 15],[27.26126126 61.73873874] ; [ 6.73873874 15.26126126],0
s3,1,0.924027,0.009094,[43 45] ; [11 11],[43.2 44.8] ; [10.8 11.2],0
s2,1,0.965612,0.001859,[40 49] ; [10 12],[40.09009009 48.90990991] ; [ 9.90990991 12.09009009],0
b1,1,0.97422,0.001044,[28 61] ; [ 7 15],[28.06306306 60.93693694] ; [ 6.93693694 15.06306306],0
