Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,109.733588,[276  10] ; [22 26],[255.17365269  30.82634731] ; [42.82634731  5.17365269],1
p11,1,0.0,30.751323,[241  46] ; [24 25],[226.35416667  60.64583333] ; [38.64583333 10.35416667],1
r4,1,1e-06,23.306937,[271  16] ; [36 13],[262.22916667  24.77083333] ; [44.77083333  4.22916667],1
n6,1,2.9e-05,17.458331,[256  27] ; [33 15],[247.09063444  35.90936556] ; [41.90936556  6.09063444],1
p7,1,0.000183,13.993616,[202  78] ; [21 26],[190.94801223  89.05198777] ; [32.05198777 14.94801223],1
p2,1,0.000346,12.801193,[247  40] ; [32 17],[238.3125  48.6875] ; [40.6875  8.3125],1
n5,1,0.000492,12.1473,[235  50] ; [29 19],[225.94594595  59.05405405] ; [38.05405405  9.94594595],1
p3,1,0.008101,7.01104,[169 117] ; [19 30],[160.50149254 125.49850746] ; [27.49850746 21.50149254],0
p6,1,0.011317,6.41483,[130 153] ; [13 36],[121.89457831 161.10542169] ; [21.10542169 27.89457831],0
p5,1,0.011584,6.373447,[ 44 243] ; [ 1 48],[ 38.4375 248.5625] ; [ 6.5625 42.4375],0
p8,1,0.012497,6.239026,[160 121] ; [18 30],[152.03039514 128.96960486] ; [25.96960486 22.03039514],0
r1,1,0.013612,6.087764,[249  37] ; [36 13],[243.31343284  42.68656716] ; [41.68656716  7.31343284],0
v4,1,0.01394,6.045687,[273  11] ; [43  6],[269.5015015  14.4984985] ; [46.4984985  2.5015015],0
n4,1,0.015278,5.884154,[235  52] ; [32 16],[228.74328358  58.25671642] ; [38.25671642  9.74328358],0
a3,1,0.030793,4.664491,[222  64] ; [31 18],[215.99402985  70.00597015] ; [37.00597015 11.99402985],0
s8,1,0.033449,4.522636,[168 116] ; [21 28],[161.18918919 122.81081081] ; [27.81081081 21.18918919],0
a6,1,0.037363,4.333795,[205  80] ; [28 21],[198.81736527  86.18263473] ; [34.18263473 14.81736527],0
v3,1,0.046016,3.981004,[161 121] ; [19 27],[154.75609756 127.24390244] ; [25.24390244 20.75609756],0
p4,1,0.047483,3.928179,[198  87] ; [27 22],[191.99101796  93.00898204] ; [33.00898204 15.99101796],0
r2,1,0.057582,3.605692,[271  11] ; [44  5],[268.36858006  13.63141994] ; [46.63141994  2.36858006],0
