Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,53.537522,[124  66] ; [25 89],[93.125 96.875] ; [55.875 58.125],1
v1,1,1.4e-05,18.890151,[139  50] ; [54 57],[121.59  67.41] ; [71.41 39.59],1
s4,1,0.009229,6.777888,[ 26 167] ; [29 86],[ 34.46428571 158.53571429] ; [20.53571429 94.46428571],0
r3,1,0.030444,4.684071,[191   3] ; [109   7],[187.74193548   6.25806452] ; [112.25806452   3.74193548],0
s2,1,0.0525,3.75976,[145  47] ; [75 40],[137.58957655  54.41042345] ; [82.41042345 32.58957655],0
r1,1,0.05405,3.711148,[174  19] ; [95 20],[168.56168831  24.43831169] ; [100.43831169  14.56168831],0
r2,1,0.065305,3.397243,[188   4] ; [107   7],[185.09803922   6.90196078] ; [109.90196078   4.09803922],0
d4,1,0.081729,3.030173,[175  19] ; [96 19],[170.14239482  23.85760518] ; [100.85760518  14.14239482],0
a7,1,0.091217,2.852765,[143  51] ; [75 41],[136.42580645  57.57419355] ; [81.57419355 34.42580645],0
d5,1,0.102142,2.671772,[177  17] ; [98 17],[172.65372168  21.34627832] ; [102.34627832  12.65372168],0
s7,1,0.106679,2.602748,[151  35] ; [82 30],[145.4295302  40.5704698] ; [87.5704698 24.4295302],0
s6,1,0.108305,2.578777,[156  35] ; [101  13],[160.94098361  30.05901639] ; [96.05901639 17.94098361],0
a6,1,0.118957,2.430995,[141  52] ; [75 41],[134.91262136  58.08737864] ; [81.08737864 34.91262136],0
b4,1,0.122124,2.389872,[121  73] ; [62 54],[114.52258065  79.47741935] ; [68.47741935 47.52258065],0
u1,1,0.1266,2.333703,[ 59 135] ; [26 90],[ 53.19354839 140.80645161] ; [31.80645161 84.19354839],0
b5,1,0.162029,1.955186,[121  73] ; [63 53],[115.1483871  78.8516129] ; [68.8516129 47.1483871],0
p3,1,0.168564,1.895667,[124  70] ; [65 51],[118.27741935  75.72258065] ; [70.72258065 45.27741935],0
u3,1,0.230046,1.440576,[21  6] ; [13  8],[19.125  7.875] ; [14.875  6.125],0
a4,1,0.261762,1.259415,[101  93] ; [68 48],[105.76129032  88.23870968] ; [63.23870968 52.76129032],0
b1,1,0.270438,1.214525,[ 73 121] ; [51 65],[ 77.6 116.4] ; [46.4 69.6],0
a3,1,0.272261,1.205318,[167  26] ; [95 21],[163.64401294  29.35598706] ; [98.35598706 17.64401294],0
a8,1,0.290296,1.118246,[ 33 138] ; [16 95],[ 29.71276596 141.28723404] ; [19.28723404 91.71276596],0
s5,1,0.318932,0.993322,[94 90] ; [51 62],[89.83164983 94.16835017] ; [55.16835017 57.83164983],0
n1,1,0.328605,0.954386,[13 21] ; [17 17],[15. 19.] ; [15. 19.],0
p5,1,0.340957,0.906829,[ 26 168] ; [20 95],[ 28.8802589 165.1197411] ; [17.1197411 97.8802589],0
p1,1,0.343252,0.898247,[ 14 179] ; [ 12 104],[ 16.2394822 176.7605178] ; [  9.7605178 106.2394822],0
r4,1,0.354984,0.85556,[184  10] ; [107   9],[182.10967742  11.89032258] ; [108.89032258   7.10967742],0
u4,1,0.364532,0.822221,[  9 185] ; [  3 113],[  7.50967742 186.49032258] ; [  4.49032258 111.50967742],0
d1,1,0.377556,0.778645,[146  48] ; [82 34],[142.68387097  51.31612903] ; [85.31612903 30.68387097],0
s1,1,0.406388,0.689342,[  5 185] ; [  5 109],[  6.25 183.75] ; [  3.75 110.25],0
n4,1,0.426173,0.633229,[169  24] ; [97 18],[166.68181818  26.31818182] ; [99.31818182 15.68181818],0
p9,1,0.433761,0.612732,[180  12] ; [106  10],[178.28571429  13.71428571] ; [107.71428571   8.28571429],0
