Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.001378,10.235173,[23  9] ; [14 27],[16.21917808 15.78082192] ; [20.78082192 20.21917808],0
p3,1,0.013451,6.108741,[18 14] ; [11 29],[12.88888889 19.11111111] ; [16.11111111 23.88888889],0
p7,1,0.043878,4.06125,[22 10] ; [18 22],[17.77777778 14.22222222] ; [22.22222222 17.77777778],0
r4,1,0.054038,3.711532,[28  4] ; [28 13],[24.54794521  7.45205479] ; [31.45205479  9.54794521],0
p2,1,0.061043,3.508807,[26  6] ; [25 16],[22.35616438  9.64383562] ; [28.64383562 12.35616438],0
r1,1,0.075927,3.15,[28  4] ; [28 12],[24.88888889  7.11111111] ; [31.11111111  8.88888889],0
s3,1,0.080929,3.046154,[11 21] ; [22 18],[14.66666667 17.33333333] ; [18.33333333 21.66666667],0
d4,1,0.086283,2.942399,[23  9] ; [36  5],[25.8630137  6.1369863] ; [33.1369863  7.8630137],0
n1,1,0.088376,2.903704,[4 2] ; [ 5 13],[2.25 3.75] ; [ 6.75 11.25],0
s7,1,0.097733,2.742149,[ 8 22] ; [18 21],[11.30434783 18.69565217] ; [14.69565217 24.30434783],0
s2,1,0.13091,2.281681,[10 22] ; [20 21],[13.15068493 18.84931507] ; [16.84931507 24.15068493],0
u2,1,0.21289,1.551667,[6 3] ; [9 1],[7.10526316 1.89473684] ; [7.89473684 2.10526316],0
d1,1,0.229712,1.442642,[15 17] ; [25 16],[17.53424658 14.46575342] ; [22.46575342 18.53424658],0
s5,1,0.252172,1.311233,[ 5 27] ; [10 27],[ 6.95652174 25.04347826] ; [ 8.04347826 28.95652174],0
d2,1,0.269981,1.216843,[10 22] ; [18 23],[12.2739726 19.7260274] ; [15.7260274 25.2739726],0
v4,1,0.273983,1.196696,[29  2] ; [35  6],[27.55555556  3.44444444] ; [36.44444444  4.55555556],0
a8,1,0.309043,1.034763,[ 1 26] ; [ 4 34],[ 2.07692308 24.92307692] ; [ 2.92307692 35.07692308],0
v3,1,0.366478,0.815572,[14 16] ; [14 25],[12.17391304 17.82608696] ; [15.82608696 23.17391304],0
b4,1,0.367905,0.810728,[19 13] ; [20 21],[17.09589041 14.90410959] ; [21.90410959 19.09589041],0
p6,1,0.390882,0.736197,[10 21] ; [ 9 30],[ 8.41428571 22.58571429] ; [10.58571429 28.41428571],0
r3,1,0.434854,0.609825,[31  1] ; [38  3],[30.24657534  1.75342466] ; [38.75342466  2.24657534],0
d5,1,0.437286,0.603395,[26  6] ; [36  5],[27.17808219  4.82191781] ; [34.82191781  6.17808219],0
a2,1,0.449177,0.572727,[ 5 27] ; [ 4 37],[ 3.94520548 28.05479452] ; [ 5.05479452 35.94520548],0
p5,1,0.450395,0.569658,[ 3 29] ; [ 2 39],[ 2.19178082 29.80821918] ; [ 2.80821918 38.19178082],0
a7,1,0.457559,0.55186,[20 12] ; [29 12],[21.47945205 10.52054795] ; [27.52054795 13.47945205],0
a6,1,0.491283,0.473716,[22 10] ; [25 16],[20.60273973 11.39726027] ; [26.39726027 14.60273973],0
p11,1,0.491283,0.473716,[22 10] ; [25 16],[20.60273973 11.39726027] ; [26.39726027 14.60273973],0
s4,1,0.49767,0.459901,[ 3 29] ; [ 6 35],[ 3.94520548 28.05479452] ; [ 5.05479452 35.94520548],0
n2,1,0.518416,0.417043,[5 1] ; [14  6],[4.38461538 1.61538462] ; [14.61538462  5.38461538],0
p10,1,0.624206,0.24,[21 11] ; [24 16],[20. 12.] ; [25. 15.],0
d3,1,0.641189,0.21719,[21 11] ; [29 12],[21.91780822 10.08219178] ; [28.08219178 12.91780822],0
n3,1,0.670896,0.180556,[5 1] ; [15  5],[4.61538462 1.38461538] ; [15.38461538  4.61538462],0
a5,1,0.684946,0.164611,[24  8] ; [29 12],[23.23287671  8.76712329] ; [29.76712329 11.23287671],0
b1,1,0.712576,0.135717,[17 15] ; [20 21],[16.21917808 15.78082192] ; [20.78082192 20.21917808],0
a3,1,0.718218,0.130207,[23  9] ; [31 10],[23.67123288  8.32876712] ; [30.32876712 10.67123288],0
p1,1,0.750752,0.1009,[ 3 29] ; [ 3 38],[ 2.63013699 29.36986301] ; [ 3.36986301 37.63013699],0
u3,1,0.763573,0.090476,[6 3] ; [6 4],[5.68421053 3.31578947] ; [6.31578947 3.68421053],0
b2,1,0.78146,0.07696,[ 5 13] ; [ 7 15],[ 5.4 12.6] ; [ 6.6 15.4],0
b3,1,0.78146,0.07696,[ 5 13] ; [ 7 15],[ 5.4 12.6] ; [ 6.6 15.4],0
s8,1,0.793799,0.06832,[10 22] ; [14 27],[10.52054795 21.47945205] ; [13.47945205 27.52054795],0
r2,1,0.801119,0.063453,[27  4] ; [34  6],[26.63380282  4.36619718] ; [34.36619718  5.63380282],0
p12,1,0.818022,0.052941,[ 2 30] ; [ 2 38],[ 1.77777778 30.22222222] ; [ 2.22222222 37.77777778],0
u1,1,0.857863,0.032075,[ 2 30] ; [ 3 38],[ 2.19178082 29.80821918] ; [ 2.80821918 38.19178082],0
a1,1,0.858603,0.031738,[ 1 31] ; [ 1 40],[ 0.87671233 31.12328767] ; [ 1.12328767 39.87671233],0
n5,1,0.873932,0.025175,[15 17] ; [18 22],[14.66666667 17.33333333] ; [18.33333333 21.66666667],0
v1,1,0.873932,0.025175,[17 15] ; [22 18],[17.33333333 14.66666667] ; [21.66666667 18.33333333],0
p9,1,0.910001,0.012777,[22 10] ; [27 13],[21.77777778 10.22222222] ; [27.22222222 12.77777778],0
s6,1,0.915233,0.01133,[18 14] ; [23 17],[18.22222222 13.77777778] ; [22.77777778 17.22222222],0
b5,1,0.942409,0.005219,[19 13] ; [24 17],[18.84931507 13.15068493] ; [24.15068493 16.84931507],0
n4,1,0.963833,0.002056,[17 15] ; [22 19],[17.09589041 14.90410959] ; [21.90410959 19.09589041],0
a4,1,0.96671,0.001742,[10 22] ; [13 28],[10.08219178 21.91780822] ; [12.91780822 28.08219178],0
