Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,59.976926,[495  75] ; [83 59],[462.7247191 107.2752809] ; [115.2752809  26.7247191],1
p9,1,0.0,44.607307,[501  67] ; [93 50],[474.53164557  93.46835443] ; [119.46835443  23.53164557],1
n6,1,0.0,26.854704,[501  73] ; [100  44],[480.46518106  93.53481894] ; [120.53481894  23.46518106],1
p8,1,0.0,25.74996,[328 237] ; [50 95],[300.8028169 264.1971831] ; [77.1971831 67.8028169],1
p7,1,5e-06,20.693882,[388 170] ; [71 73],[364.84615385 193.15384615] ; [94.15384615 49.84615385],1
p2,1,1.6e-05,18.666849,[496  76] ; [105  41],[478.79108635  93.20891365] ; [122.20891365  23.79108635],1
n5,1,2.4e-05,17.849605,[446 127] ; [88 57],[426.15877437 146.84122563] ; [107.84122563  37.15877437],1
n4,1,8.5e-05,15.441866,[469 107] ; [97 49],[451.54570637 124.45429363] ; [114.45429363  31.54570637],1
b1,1,0.001375,10.239096,[200 377] ; [72 75],[216.77348066 360.22651934] ; [55.22651934 91.77348066],0
r4,1,0.002959,8.832604,[567  10] ; [138   9],[561.85773481  15.14226519] ; [143.14226519   3.85773481],0
s1,1,0.003056,8.773685,[ 14 552] ; [ 11 135],[ 19.87359551 546.12640449] ; [  5.12640449 140.87359551],0
p4,1,0.004248,8.174689,[361 209] ; [73 72],[345.98601399 224.01398601] ; [88.01398601 56.98601399],0
p12,1,0.007356,7.183879,[ 55 514] ; [  4 140],[ 47.08415147 521.91584853] ; [ 11.91584853 132.08415147],0
v4,1,0.00792,7.051498,[561  14] ; [136  10],[555.85991678  19.14008322] ; [141.14008322   4.85991678],0
p3,1,0.011707,6.354769,[298 274] ; [59 87],[284.40668524 287.59331476] ; [72.59331476 73.40668524],0
v1,1,0.024853,5.034118,[327 234] ; [70 76],[315.01697313 245.98302687] ; [81.98302687 64.01697313],0
b5,1,0.068213,3.325495,[333 244] ; [97 50],[342.69337017 234.30662983] ; [87.30662983 59.69337017],0
b3,1,0.092632,2.828034,[145 216] ; [22 52],[138.5908046 222.4091954] ; [28.4091954 45.5908046],0
b2,1,0.092632,2.828034,[145 216] ; [22 52],[138.5908046 222.4091954] ; [28.4091954 45.5908046],0
p5,1,0.136317,2.219054,[ 68 502] ; [ 11 134],[ 62.97902098 507.02097902] ; [ 16.02097902 128.97902098],0
v2,1,0.147224,2.100777,[339 213] ; [76 63],[331.5195369 220.4804631] ; [83.4804631 55.5195369],0
s6,1,0.157512,1.997954,[385 181] ; [106  37],[391.96897038 174.03102962] ; [99.03102962 43.96897038],0
a6,1,0.209823,1.572649,[408 166] ; [96 50],[401.8 172.2] ; [102.2  43.8],0
n2,1,0.217777,1.518959,[71 23] ; [35 18],[67.78231293 26.21768707] ; [38.21768707 14.78231293],0
a5,1,0.218234,1.515945,[447 129] ; [107  40],[441.36099585 134.63900415] ; [112.63900415  34.36099585],0
u2,1,0.241543,1.371564,[95 58] ; [23 21],[91.64467005 61.35532995] ; [26.35532995 17.64467005],0
v3,1,0.244188,1.356251,[237 318] ; [51 86],[230.98265896 324.01734104] ; [57.01734104 79.98265896],0
d2,1,0.259055,1.273799,[285 290] ; [80 66],[291.0887656 283.9112344] ; [73.9112344 72.0887656],0
d5,1,0.270591,1.213749,[470 105] ; [125  21],[474.51456311 100.48543689] ; [120.48543689  25.51456311],0
a3,1,0.288085,1.128549,[423 152] ; [101  45],[417.89181692 157.10818308] ; [106.10818308  39.89181692],0
a7,1,0.323212,0.975906,[423 152] ; [114  33],[427.66620499 147.33379501] ; [109.33379501  37.66620499],0
s4,1,0.359029,0.841287,[ 87 479] ; [ 27 119],[ 90.62359551 475.37640449] ; [ 23.37640449 122.62359551],0
a2,1,0.376365,0.782541,[148 429] ; [ 43 104],[152.21961326 424.78038674] ; [ 38.78038674 108.21961326],0
s2,1,0.379752,0.771505,[292 276] ; [81 65],[296.72829132 271.27170868] ; [76.27170868 69.72829132],0
n1,1,0.426287,0.632917,[31 64] ; [20 31],[33.18493151 61.81506849] ; [17.81506849 33.18493151],0
p6,1,0.446199,0.58029,[212 354] ; [49 95],[208.06478873 357.93521127] ; [52.93521127 91.06478873],0
s8,1,0.473294,0.514275,[268 305] ; [63 82],[264.1545961 308.8454039] ; [66.8454039 78.1545961],0
r2,1,0.517956,0.417961,[559  14] ; [142   5],[557.87916667  15.12083333] ; [143.12083333   3.87916667],0
d1,1,0.524535,0.404968,[358 219] ; [87 60],[354.64779006 222.35220994] ; [90.35220994 56.64779006],0
a8,1,0.580156,0.305983,[ 79 444] ; [ 17 112],[ 77.00613497 445.99386503] ; [ 18.99386503 110.00613497],0
a4,1,0.619752,0.246216,[268 306] ; [72 75],[270.67961165 303.32038835] ; [69.32038835 77.67961165],0
s7,1,0.624684,0.239339,[279 276] ; [70 63],[281.53343023 273.46656977] ; [67.46656977 65.53343023],0
n3,1,0.694008,0.154781,[71 23] ; [37 14],[70.0137931 23.9862069] ; [37.9862069 13.0137931],0
s5,1,0.703905,0.144441,[197 361] ; [46 91],[195.09928058 362.90071942] ; [47.90071942 89.09928058],0
u3,1,0.722325,0.126276,[99 55] ; [27 17],[98. 56.] ; [28. 16.],0
u4,1,0.782876,0.07594,[ 14 563] ; [  3 144],[ 13.54834254 563.45165746] ; [  3.45165746 143.54834254],0
u1,1,0.827659,0.047396,[117 460] ; [ 31 116],[117.95027624 459.04972376] ; [ 30.04972376 116.95027624],0
s3,1,0.854984,0.033402,[327 237] ; [84 63],[326.02531646 237.97468354] ; [84.97468354 62.02531646],0
d4,1,0.880426,0.022629,[484  90] ; [123  22],[484.58692629  89.41307371] ; [122.41307371  22.58692629],0
p1,1,0.892742,0.018181,[ 45 526] ; [ 12 134],[ 45.39330544 525.60669456] ; [ 11.60669456 134.39330544],0
b4,1,0.928477,0.008057,[336 241] ; [85 62],[335.52071823 241.47928177] ; [85.47928177 61.52071823],0
d3,1,0.953261,0.003435,[411 164] ; [104  42],[410.71428571 164.28571429] ; [104.28571429  41.71428571],0
a1,1,0.966292,0.001786,[ 24 553] ; [  6 141],[ 23.90883978 553.09116022] ; [  6.09116022 140.90883978],0
