Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000233,13.542397,[23  7] ; [10 23],[15.71428571 14.28571429] ; [17.28571429 15.71428571],1
p9,1,0.000937,10.948798,[21  8] ; [10 23],[14.5 14.5] ; [16.5 16.5],1
r3,1,0.001222,10.457516,[25  5] ; [15 19],[18.75 11.25] ; [21.25 12.75],0
s8,1,0.002882,8.880455,[11 20] ; [ 2 32],[ 6.2 24.8] ; [ 6.8 27.2],0
p2,1,0.003012,8.800249,[19 11] ; [ 9 25],[13.125 16.875] ; [14.875 19.125],0
p10,1,0.004017,8.275909,[19 11] ; [ 9 24],[13.33333333 16.66666667] ; [14.66666667 18.33333333],0
d5,1,0.005071,7.853878,[25  6] ; [16 18],[19.55384615 11.44615385] ; [21.44615385 12.55384615],0
n3,1,0.013255,6.134785,[7 1] ; [ 5 10],[4.17391304 3.82608696] ; [7.82608696 7.17391304],0
v2,1,0.0238,5.109156,[16 15] ; [ 8 25],[11.625 19.375] ; [12.375 20.625],0
d4,1,0.026582,4.917781,[26  5] ; [20 14],[21.93846154  9.06153846] ; [24.06153846  9.93846154],0
p8,1,0.027455,4.861976,[11 20] ; [ 4 29],[ 7.265625 23.734375] ; [ 7.734375 25.265625],0
d1,1,0.037429,4.330764,[16 15] ; [ 9 25],[11.92307692 19.07692308] ; [13.07692308 20.92307692],0
s7,1,0.038759,4.271413,[ 9 20] ; [ 3 28],[ 5.8 23.2] ; [ 6.2 24.8],0
s6,1,0.059585,3.548911,[13 17] ; [ 7 26],[ 9.52380952 20.47619048] ; [10.47619048 22.52380952],0
b4,1,0.066831,3.35918,[24  7] ; [19 15],[20.50769231 10.49230769] ; [22.49230769 11.50769231],0
p5,1,0.072389,3.228009,[ 5 26] ; [ 1 32],[ 2.90625 28.09375] ; [ 3.09375 29.90625],0
a5,1,0.147118,2.101883,[21 10] ; [17 17],[18.12307692 12.87692308] ; [19.87692308 14.12307692],0
a3,1,0.186523,1.744872,[21 10] ; [17 16],[18.40625 12.59375] ; [19.59375 13.40625],0
s1,1,0.196918,1.665085,[ 1 30] ; [ 4 30],[ 2.38461538 28.61538462] ; [ 2.61538462 31.38461538],0
a4,1,0.217105,1.523403,[13 18] ; [ 9 24],[10.65625 20.34375] ; [11.34375 21.65625],0
b5,1,0.261282,1.261954,[18 13] ; [15 19],[15.73846154 15.26153846] ; [17.26153846 16.73846154],0
r2,1,0.267582,1.229098,[14 16] ; [20 13],[16.19047619 13.80952381] ; [17.80952381 15.19047619],0
r4,1,0.289872,1.120218,[11 20] ; [ 8 26],[ 9.06153846 21.93846154] ; [ 9.93846154 24.06153846],0
p7,1,0.291939,1.110658,[12 19] ; [ 9 25],[10.01538462 20.98461538] ; [10.98461538 23.01538462],0
d2,1,0.320633,0.986362,[17 14] ; [14 19],[15.015625 15.984375] ; [15.984375 17.015625],0
u2,1,0.365416,0.819195,[4 6] ; [ 4 13],[2.96296296 7.03703704] ; [ 5.03703704 11.96296296],0
b1,1,0.38784,0.745703,[14 17] ; [19 15],[15.73846154 15.26153846] ; [17.26153846 16.73846154],0
s5,1,0.392722,0.730497,[ 6 24] ; [ 4 29],[ 4.76190476 25.23809524] ; [ 5.23809524 27.76190476],0
d3,1,0.399221,0.710671,[16 15] ; [14 20],[14.30769231 16.69230769] ; [15.69230769 18.30769231],0
p6,1,0.408824,0.682219,[ 7 23] ; [ 5 28],[ 5.71428571 24.28571429] ; [ 6.28571429 26.71428571],0
r1,1,0.409063,0.681523,[15 16] ; [13 21],[13.35384615 17.64615385] ; [14.64615385 19.35384615],0
s3,1,0.414328,0.666346,[13 17] ; [11 22],[11.42857143 18.57142857] ; [12.57142857 20.42857143],0
b3,1,0.423108,0.641667,[ 6 14] ; [10 14],[ 7.27272727 12.72727273] ; [ 8.72727273 15.27272727],0
b2,1,0.423108,0.641667,[ 6 14] ; [10 14],[ 7.27272727 12.72727273] ; [ 8.72727273 15.27272727],0
p12,1,0.48166,0.495103,[ 2 28] ; [ 1 33],[ 1.40625 28.59375] ; [ 1.59375 32.40625],0
a8,1,0.490467,0.475501,[ 6 22] ; [ 5 29],[ 4.96774194 23.03225806] ; [ 6.03225806 27.96774194],0
a7,1,0.545653,0.365163,[15 16] ; [19 15],[16.21538462 14.78461538] ; [17.78461538 16.21538462],0
p4,1,0.601076,0.273376,[11 20] ; [10 24],[10.01538462 20.98461538] ; [10.98461538 23.01538462],0
n4,1,0.60837,0.262555,[21 10] ; [25  9],[21.93846154  9.06153846] ; [24.06153846  9.93846154],0
