Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,49.087778,[70  7] ; [17 36],[51.53076923 25.46923077] ; [35.46923077 17.53076923],1
p11,1,0.0,31.028059,[64 14] ; [19 36],[48.67669173 29.32330827] ; [34.32330827 20.67669173],1
r3,1,8e-06,19.918556,[71  7] ; [32 23],[60.40601504 17.59398496] ; [42.59398496 12.40601504],1
p2,1,0.000517,12.054411,[59 18] ; [26 29],[49.58333333 27.41666667] ; [35.41666667 19.58333333],1
s2,1,0.001525,10.048332,[33 45] ; [ 9 46],[24.63157895 53.36842105] ; [17.36842105 37.63157895],0
s6,1,0.002152,9.415236,[39 39] ; [13 42],[30.4962406 47.5037594] ; [21.5037594 33.4962406],0
n6,1,0.006825,7.318408,[63 15] ; [32 22],[56.13636364 21.86363636] ; [38.86363636 15.13636364],0
p8,1,0.011704,6.355192,[34 43] ; [12 41],[27.24615385 49.75384615] ; [18.75384615 34.24615385],0
r4,1,0.014289,6.002051,[48 30] ; [22 33],[41.05263158 36.94736842] ; [28.94736842 26.05263158],0
b1,1,0.014685,5.953857,[26 52] ; [30 25],[32.84210526 45.15789474] ; [23.15789474 31.84210526],0
s8,1,0.015368,5.873736,[24 54] ; [ 7 48],[18.18045113 59.81954887] ; [12.81954887 42.18045113],0
a7,1,0.01704,5.69228,[47 30] ; [22 33],[40.25 36.75] ; [28.75 26.25],0
r2,1,0.022938,5.173228,[63 14] ; [34 19],[57.45384615 19.54615385] ; [39.54615385 13.45384615],0
s7,1,0.028405,4.803331,[27 49] ; [ 9 42],[21.54330709 54.45669291] ; [14.45669291 36.54330709],0
v4,1,0.030973,4.654477,[65 13] ; [37 18],[59.81954887 18.18045113] ; [42.18045113 12.81954887],0
n2,1,0.041443,4.157796,[22  6] ; [13 12],[18.49056604  9.50943396] ; [16.50943396  8.49056604],0
d4,1,0.052976,3.744663,[54 24] ; [29 26],[48.67669173 29.32330827] ; [34.32330827 20.67669173],0
d5,1,0.060052,3.535944,[53 24] ; [29 26],[47.83333333 29.16666667] ; [34.16666667 20.83333333],0
a5,1,0.062313,3.474729,[44 34] ; [22 33],[38.70676692 39.29323308] ; [27.29323308 27.70676692],0
d3,1,0.106959,2.598592,[44 32] ; [24 31],[39.45038168 36.54961832] ; [28.54961832 26.45038168],0
p1,1,0.109506,2.56134,[11 67] ; [ 3 52],[ 8.21052632 69.78947368] ; [ 5.78947368 49.21052632],0
p5,1,0.14096,2.167443,[ 6 72] ; [ 1 53],[ 4.13636364 73.86363636] ; [ 2.86363636 51.13636364],0
u2,1,0.141356,2.163139,[18 15] ; [10 18],[15.14754098 17.85245902] ; [12.85245902 15.14754098],0
p7,1,0.152977,2.042312,[40 36] ; [22 33],[35.96946565 40.03053435] ; [26.03053435 28.96946565],0
a6,1,0.17063,1.877403,[49 29] ; [28 27],[45.15789474 32.84210526] ; [31.84210526 23.15789474],0
s3,1,0.18683,1.742439,[32 45] ; [16 37],[28.43076923 48.56923077] ; [19.56923077 33.43076923],0
n5,1,0.227017,1.459455,[52 26] ; [31 24],[48.67669173 29.32330827] ; [34.32330827 20.67669173],0
u3,1,0.232726,1.424122,[13 20] ; [ 7 21],[10.81967213 22.18032787] ; [ 9.18032787 18.81967213],0
n1,1,0.233953,1.416667,[11 16] ; [ 6 18],[ 9. 18.] ; [ 8. 16.],0
n3,1,0.242851,1.363971,[21  7] ; [15 10],[19.01886792  8.98113208] ; [16.98113208  8.01886792],0
n4,1,0.24442,1.354917,[49 29] ; [29 26],[45.7443609 32.2556391] ; [32.2556391 22.7443609],0
d2,1,0.254228,1.299919,[28 49] ; [25 29],[31.15267176 45.84732824] ; [21.84732824 32.15267176],0
s5,1,0.257327,1.283083,[16 59] ; [ 7 45],[13.58267717 61.41732283] ; [ 9.41732283 42.58267717],0
d1,1,0.296145,1.091472,[31 47] ; [17 38],[28.15037594 49.84962406] ; [19.84962406 35.15037594],0
a2,1,0.304569,1.054079,[10 68] ; [ 4 51],[ 8.21052632 69.78947368] ; [ 5.78947368 49.21052632],0
p12,1,0.322998,0.976767,[ 4 74] ; [ 1 54],[ 2.93233083 75.06766917] ; [ 2.06766917 52.93233083],0
a3,1,0.326901,0.961136,[45 33] ; [27 28],[42.22556391 35.77443609] ; [29.77443609 25.22556391],0
p3,1,0.329184,0.952105,[26 52] ; [14 41],[23.45864662 54.54135338] ; [16.54135338 38.45864662],0
s1,1,0.376065,0.783525,[ 2 76] ; [ 3 51],[ 2.95454545 75.04545455] ; [ 2.04545455 51.95454545],0
p4,1,0.410274,0.678008,[33 45] ; [19 35],[30.72727273 47.27272727] ; [21.27272727 32.72727273],0
a8,1,0.425305,0.635611,[ 9 67] ; [ 4 49],[ 7.65891473 68.34108527] ; [ 5.34108527 47.65891473],0
a1,1,0.523691,0.406617,[ 6 72] ; [ 6 49],[ 7.03759398 70.96240602] ; [ 4.96240602 50.03759398],0
p6,1,0.54524,0.365914,[23 54] ; [13 39],[21.48837209 55.51162791] ; [14.51162791 37.48837209],0
b4,1,0.611254,0.258353,[46 32] ; [30 25],[44.57142857 33.42857143] ; [31.42857143 23.57142857],0
v2,1,0.639031,0.220011,[17 59] ; [14 40],[18.12307692 57.87692308] ; [12.87692308 41.12307692],0
b5,1,0.653477,0.201544,[47 31] ; [31 24],[45.7443609 32.2556391] ; [32.2556391 22.7443609],0
u1,1,0.683108,0.166648,[ 4 74] ; [ 2 53],[ 3.51879699 74.48120301] ; [ 2.48120301 52.51879699],0
a4,1,0.755822,0.096703,[24 54] ; [18 36],[24.81818182 53.18181818] ; [17.18181818 36.81818182],0
s4,1,0.802407,0.062617,[17 61] ; [13 42],[17.59398496 60.40601504] ; [12.40601504 42.59398496],0
v3,1,0.808646,0.058648,[13 64] ; [10 44],[13.51908397 63.48091603] ; [ 9.48091603 44.51908397],0
b2,1,0.816458,0.053872,[17 27] ; [13 23],[16.5 27.5] ; [13.5 22.5],0
b3,1,0.816458,0.053872,[17 27] ; [13 23],[16.5 27.5] ; [13.5 22.5],0
