Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.001522,10.052387,[ 5 49] ; [3 2],[ 7.3220339 46.6779661] ; [0.6779661 4.3220339],0
p4,1,0.005433,7.729457,[12 42] ; [4 1],[14.6440678 39.3559322] ; [1.3559322 3.6440678],0
p8,1,0.00741,7.17075,[13 42] ; [4 1],[15.58333333 39.41666667] ; [1.41666667 3.58333333],0
s1,1,0.019517,5.454545,[ 4 51] ; [2 3],[ 5.5 49.5] ; [0.5 4.5],0
p12,1,0.030124,4.702194,[ 1 54] ; [1 4],[ 1.83333333 53.16666667] ; [0.16666667 4.83333333],0
u1,1,0.030124,4.702194,[ 1 54] ; [1 4],[ 1.83333333 53.16666667] ; [0.16666667 4.83333333],0
p10,1,0.049335,3.863925,[19 35] ; [4 1],[21.05084746 32.94915254] ; [1.94915254 3.05084746],0
p9,1,0.058488,3.579741,[19 33] ; [4 1],[20.98245614 31.01754386] ; [2.01754386 2.98245614],0
p3,1,0.078332,3.099174,[13 42] ; [3 2],[14.66666667 40.33333333] ; [1.33333333 3.66666667],0
s7,1,0.090412,2.867021,[ 6 44] ; [2 3],[ 7.27272727 42.72727273] ; [0.72727273 4.27272727],0
p1,1,0.102012,2.673797,[ 7 48] ; [2 3],[ 8.25 46.75] ; [0.75 4.25],0
a6,1,0.118649,2.435065,[24 31] ; [4 1],[25.66666667 29.33333333] ; [2.33333333 2.66666667],0
s5,1,0.143672,2.138182,[ 8 47] ; [2 3],[ 9.16666667 45.83333333] ; [0.83333333 4.16666667],0
v1,1,0.154874,2.023573,[16 39] ; [3 2],[17.41666667 37.58333333] ; [1.58333333 3.41666667],0
a5,1,0.185442,1.753463,[27 28] ; [4 1],[28.41666667 26.58333333] ; [2.58333333 2.41666667],0
d1,1,0.186449,1.745455,[17 38] ; [3 2],[18.33333333 36.66666667] ; [1.66666667 3.33333333],0
p7,1,0.197466,1.661021,[17 37] ; [3 2],[18.30508475 35.69491525] ; [1.69491525 3.30508475],0
r1,1,0.220902,1.498501,[18 37] ; [3 2],[19.25 35.75] ; [1.75 3.25],0
d5,1,0.240543,1.37741,[29 26] ; [4 1],[30.25 24.75] ; [2.75 2.25],0
v3,1,0.242908,1.363636,[10 45] ; [2 3],[11. 44.] ; [1. 4.],0
n6,1,0.253233,1.305378,[25 30] ; [3 1],[26.10169492 28.89830508] ; [1.89830508 2.10169492],0
v2,1,0.2536,1.303362,[10 44] ; [2 3],[10.98305085 43.01694915] ; [1.01694915 3.98305085],0
d2,1,0.27231,1.205073,[19 35] ; [3 2],[20.13559322 33.86440678] ; [1.86440678 3.13559322],0
p2,1,0.297979,1.083218,[20 35] ; [3 2],[21.08333333 33.91666667] ; [1.91666667 3.08333333],0
b4,1,0.304701,1.053506,[31 24] ; [4 1],[32.08333333 22.91666667] ; [2.91666667 2.08333333],0
a7,1,0.340356,0.909091,[21 34] ; [3 2],[22. 33.] ; [2. 3.],0
a3,1,0.347284,0.883356,[31 22] ; [4 1],[31.98275862 21.01724138] ; [3.01724138 1.98275862],0
b1,1,0.378503,0.775558,[33 22] ; [4 1],[33.91666667 21.08333333] ; [3.08333333 1.91666667],0
s6,1,0.418492,0.654545,[13 42] ; [2 3],[13.75 41.25] ; [1.25 3.75],0
a2,1,0.436275,0.606061,[ 5 50] ; [1 4],[ 5.5 49.5] ; [0.5 4.5],0
d3,1,0.481321,0.495868,[24 31] ; [3 2],[24.75 30.25] ; [2.25 2.75],0
n2,1,0.500802,0.453236,[12 14] ; [2 1],[12.55172414 13.44827586] ; [1.44827586 1.55172414],0
b5,1,0.532504,0.38961,[25 30] ; [3 2],[25.66666667 29.33333333] ; [2.33333333 2.66666667],0
r4,1,0.544339,0.367557,[ 6 49] ; [1 4],[ 6.41666667 48.58333333] ; [0.58333333 4.41666667],0
b2,1,0.635714,0.224392,[14 23] ; [2 2],[14.43902439 22.56097561] ; [1.56097561 2.43902439],0
b3,1,0.635714,0.224392,[14 23] ; [2 2],[14.43902439 22.56097561] ; [1.56097561 2.43902439],0
n3,1,0.672452,0.178748,[12 14] ; [1 2],[11.65517241 14.34482759] ; [1.34482759 1.65517241],0
v4,1,0.754969,0.097403,[29 26] ; [3 2],[29.33333333 25.66666667] ; [2.66666667 2.33333333],0
n1,1,0.765064,0.089304,[11 15] ; [1 2],[10.75862069 15.24137931] ; [1.24137931 1.75862069],0
d4,1,0.814421,0.055096,[30 25] ; [3 2],[30.25 24.75] ; [2.75 2.25],0
s2,1,0.834532,0.043636,[ 9 46] ; [1 4],[ 9.16666667 45.83333333] ; [0.83333333 4.16666667],0
a4,1,0.853529,0.034084,[19 34] ; [2 3],[19.18965517 33.81034483] ; [1.81034483 3.18965517],0
r2,1,0.853529,0.034084,[34 19] ; [3 2],[33.81034483 19.18965517] ; [3.18965517 1.81034483],0
n4,1,0.93619,0.00641,[34 21] ; [3 2],[33.91666667 21.08333333] ; [3.08333333 1.91666667],0
