Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6.5e-05,15.960552,[30  9] ; [15 30],[20.89285714 18.10714286] ; [24.10714286 20.89285714],1
p6,1,0.000377,12.64349,[22 16] ; [ 9 36],[14.19277108 23.80722892] ; [16.80722892 28.19277108],1
a4,1,0.013126,6.152015,[12 27] ; [26 19],[17.64285714 21.35714286] ; [20.35714286 24.64285714],0
n1,1,0.027058,4.887118,[8 2] ; [ 7 12],[5.17241379 4.82758621] ; [9.82758621 9.17241379],0
s8,1,0.050477,3.825528,[18 20] ; [12 33],[13.73493976 24.26506024] ; [16.26506024 28.73493976],0
r1,1,0.05401,3.712385,[31  8] ; [27 18],[26.92857143 12.07142857] ; [31.07142857 13.92857143],0
v3,1,0.060052,3.535951,[16 22] ; [10 34],[12.04878049 25.95121951] ; [13.95121951 30.04878049],0
d3,1,0.071105,3.257328,[32  7] ; [29 16],[28.32142857 10.67857143] ; [32.67857143 12.32142857],0
p1,1,0.088468,2.902024,[ 6 33] ; [ 2 43],[ 3.71428571 35.28571429] ; [ 4.28571429 40.71428571],0
p5,1,0.088468,2.902024,[ 6 33] ; [ 2 43],[ 3.71428571 35.28571429] ; [ 4.28571429 40.71428571],0
s7,1,0.107579,2.589424,[20 18] ; [15 28],[16.41975309 21.58024691] ; [18.58024691 24.41975309],0
v2,1,0.12165,2.395945,[23 16] ; [18 25],[19.5 19.5] ; [21.5 21.5],0
s6,1,0.129948,2.293127,[28 10] ; [26 19],[24.72289157 13.27710843] ; [29.27710843 15.72289157],0
s3,1,0.134138,2.243954,[25 14] ; [21 23],[21.61445783 17.38554217] ; [24.38554217 19.61445783],0
n3,1,0.202156,1.626731,[5 5] ; [14  5],[6.55172414 3.44827586] ; [12.44827586  6.55172414],0
s4,1,0.213901,1.544822,[ 5 32] ; [11 34],[ 7.2195122 29.7804878] ; [ 8.7804878 36.2195122],0
u2,1,0.238043,1.392145,[8 9] ; [ 5 13],[ 6.31428571 10.68571429] ; [ 6.68571429 11.31428571],0
r2,1,0.251082,1.317274,[36  3] ; [37  7],[34.30120482  4.69879518] ; [38.69879518  5.30120482],0
s2,1,0.288455,1.126817,[20 18] ; [18 26],[17.6097561 20.3902439] ; [20.3902439 23.6097561],0
r4,1,0.302677,1.062362,[33  6] ; [34 11],[31.10714286  7.89285714] ; [35.89285714  9.10714286],0
p3,1,0.355305,0.85442,[23 16] ; [22 23],[20.89285714 18.10714286] ; [24.10714286 20.89285714],0
p11,1,0.389941,0.739125,[21 18] ; [20 25],[19.03571429 19.96428571] ; [21.96428571 23.03571429],0
d2,1,0.389941,0.739125,[18 21] ; [25 20],[19.96428571 19.03571429] ; [23.03571429 21.96428571],0
v4,1,0.404478,0.694974,[36  3] ; [39  6],[34.82142857  4.17857143] ; [40.17857143  4.82142857],0
n2,1,0.410004,0.678788,[7 3] ; [15  3],[7.85714286 2.14285714] ; [14.14285714  3.85714286],0
a2,1,0.42608,0.633484,[ 6 33] ; [10 35],[ 7.42857143 31.57142857] ; [ 8.57142857 36.42857143],0
n5,1,0.448532,0.574359,[24 15] ; [24 21],[22.28571429 16.71428571] ; [25.71428571 19.28571429],0
a6,1,0.448532,0.574359,[24 15] ; [24 21],[22.28571429 16.71428571] ; [25.71428571 19.28571429],0
v1,1,0.452092,0.565401,[17 22] ; [16 29],[15.32142857 23.67857143] ; [17.67857143 27.32142857],0
a8,1,0.480282,0.498223,[ 5 28] ; [ 4 37],[ 4.01351351 28.98648649] ; [ 4.98648649 36.01351351],0
a7,1,0.500444,0.453996,[27 12] ; [28 17],[25.53571429 13.46428571] ; [29.46428571 15.53571429],0
s1,1,0.504481,0.445496,[ 2 37] ; [ 4 41],[ 2.78571429 36.21428571] ; [ 3.21428571 41.78571429],0
d4,1,0.508985,0.436154,[31  8] ; [33 12],[29.71428571  9.28571429] ; [34.28571429 10.71428571],0
s5,1,0.517425,0.419024,[ 8 29] ; [12 31],[ 9.25 27.75] ; [10.75 32.25],0
u1,1,0.626837,0.236375,[ 7 32] ; [10 35],[ 7.89285714 31.10714286] ; [ 9.10714286 35.89285714],0
b5,1,0.642579,0.215385,[27 12] ; [29 16],[26. 13.] ; [30. 15.],0
a5,1,0.671586,0.179753,[26 13] ; [28 17],[25.07142857 13.92857143] ; [28.92857143 16.07142857],0
p9,1,0.699385,0.149112,[14 25] ; [18 27],[14.85714286 24.14285714] ; [17.14285714 27.85714286],0
p2,1,0.704738,0.14359,[30  9] ; [33 12],[29.25  9.75] ; [33.75 11.25],0
b4,1,0.761149,0.092399,[23 16] ; [28 17],[23.67857143 15.32142857] ; [27.32142857 17.67857143],0
n6,1,0.794133,0.068094,[28 10] ; [32 13],[27.46987952 10.53012048] ; [32.53012048 12.46987952],0
r3,1,0.84313,0.039161,[36  3] ; [41  4],[35.75  3.25] ; [41.25  3.75],0
b3,1,0.848813,0.036341,[10 18] ; [10 20],[ 9.65517241 18.34482759] ; [10.34482759 19.65517241],0
b2,1,0.848813,0.036341,[10 18] ; [10 20],[ 9.65517241 18.34482759] ; [10.34482759 19.65517241],0
d5,1,0.848979,0.03626,[31  8] ; [35 10],[30.64285714  8.35714286] ; [35.35714286  9.64285714],0
d1,1,0.875259,0.024644,[21 18] ; [25 20],[21.35714286 17.64285714] ; [24.64285714 20.35714286],0
a1,1,0.883322,0.021538,[ 2 37] ; [ 2 43],[ 1.85714286 37.14285714] ; [ 2.14285714 42.85714286],0
a3,1,0.899486,0.015954,[22 17] ; [26 19],[22.28571429 16.71428571] ; [25.71428571 19.28571429],0
u3,1,0.954999,0.003184,[10  7] ; [11  8],[9.91666667 7.08333333] ; [11.08333333  7.91666667],0
