Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,47.473608,[74 15] ; [12 38],[55.0647482 33.9352518] ; [30.9352518 19.0647482],1
p11,1,0.000421,12.435932,[78 11] ; [31 19],[69.79136691 19.20863309] ; [39.20863309 10.79136691],1
v1,1,0.001676,9.873891,[53 33] ; [16 32],[44.28358209 41.71641791] ; [24.71641791 23.28358209],0
p10,1,0.002078,9.479717,[79 10] ; [33 16],[72.23188406 16.76811594] ; [39.76811594  9.23188406],0
a3,1,0.011953,6.317836,[57 32] ; [21 29],[49.94244604 39.05755396] ; [28.05755396 21.94244604],0
b3,1,0.016132,5.788382,[18 29] ; [ 2 19],[13.82352941 33.17647059] ; [ 6.17647059 14.82352941],0
b2,1,0.016132,5.788382,[18 29] ; [ 2 19],[13.82352941 33.17647059] ; [ 6.17647059 14.82352941],0
n6,1,0.027609,4.852303,[74 14] ; [34 16],[68.86956522 19.13043478] ; [39.13043478 10.86956522],0
p6,1,0.02946,4.740501,[33 54] ; [10 40],[27.30656934 59.69343066] ; [15.69343066 34.30656934],0
a4,1,0.050291,3.831725,[36 53] ; [12 38],[30.73381295 58.26618705] ; [17.26618705 32.73381295],0
r4,1,0.063504,3.443413,[81  8] ; [40 10],[77.47482014 11.52517986] ; [43.52517986  6.47482014],0
p9,1,0.064366,3.421145,[74 13] ; [36 14],[69.8540146 17.1459854] ; [40.1459854  9.8540146],0
a7,1,0.065702,3.38726,[73 15] ; [34 15],[68.72992701 19.27007299] ; [38.27007299 10.72992701],0
a2,1,0.066154,3.375949,[20 69] ; [ 5 45],[16.00719424 72.99280576] ; [ 8.99280576 41.00719424],0
a8,1,0.087673,2.916586,[12 74] ; [ 2 44],[ 9.12121212 76.87878788] ; [ 4.87878788 41.12121212],0
p8,1,0.097903,2.73937,[45 44] ; [18 32],[40.3381295 48.6618705] ; [22.6618705 27.3381295],0
p7,1,0.098641,2.727378,[56 32] ; [23 24],[51.4962963 36.5037037] ; [27.5037037 19.4962963],0
p2,1,0.105922,2.614028,[74 15] ; [35 14],[70.29710145 18.70289855] ; [38.70289855 10.29710145],0
a1,1,0.109234,2.565263,[ 2 87] ; [ 4 46],[ 3.84172662 85.15827338] ; [ 2.15827338 47.84172662],0
d1,1,0.12352,2.372112,[53 36] ; [23 27],[48.6618705 40.3381295] ; [27.3381295 22.6618705],0
d5,1,0.125206,2.350956,[72 17] ; [34 15],[68.36231884 20.63768116] ; [37.63768116 11.36231884],0
r1,1,0.136541,2.216509,[67 22] ; [31 18],[63.20289855 25.79710145] ; [34.79710145 14.20289855],0
d4,1,0.157693,1.996214,[79 10] ; [40 10],[76.1942446 12.8057554] ; [42.8057554  7.1942446],0
p4,1,0.188588,1.728616,[53 36] ; [24 26],[49.30215827 39.69784173] ; [27.69784173 22.30215827],0
p3,1,0.249123,1.328216,[41 48] ; [18 32],[37.77697842 51.22302158] ; [21.22302158 28.77697842],0
b1,1,0.27155,1.208902,[35 54] ; [15 35],[32.01438849 56.98561151] ; [17.98561151 32.01438849],0
r2,1,0.272227,1.20549,[83  6] ; [43  6],[81.26086957  7.73913043] ; [44.73913043  4.26086957],0
d3,1,0.314278,1.012612,[62 27] ; [30 19],[59.33333333 29.66666667] ; [32.66666667 16.33333333],0
u3,1,0.317708,0.99836,[16 16] ; [17 10],[17.89830508 14.10169492] ; [15.10169492 11.89830508],0
b4,1,0.320716,0.986024,[54 35] ; [26 24],[51.22302158 37.77697842] ; [28.77697842 21.22302158],0
d2,1,0.351931,0.866483,[37 51] ; [17 33],[34.43478261 53.56521739] ; [19.56521739 30.43478261],0
n2,1,0.359734,0.838821,[13  5] ; [12  2],[14.0625  3.9375] ; [10.9375  3.0625],0
v3,1,0.366937,0.814012,[31 53] ; [14 34],[28.63636364 55.36363636] ; [16.36363636 31.63636364],0
v2,1,0.396364,0.719328,[43 39] ; [21 26],[40.68217054 41.31782946] ; [23.31782946 23.68217054],0
p1,1,0.456957,0.553339,[ 3 85] ; [ 3 46],[ 3.8540146 84.1459854] ; [ 2.1459854 46.8540146],0
