Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3e-06,21.960329,[10 44] ; [27 14],[21.03157895 32.96842105] ; [15.96842105 25.03157895],1
s8,1,0.000126,14.696695,[ 7 47] ; [20 21],[15.34736842 38.65263158] ; [11.65263158 29.34736842],1
s7,1,0.000821,11.193959,[10 40] ; [22 19],[17.58241758 32.41758242] ; [14.41758242 26.58241758],1
s6,1,0.003317,8.624544,[18 36] ; [25 14],[24.96774194 29.03225806] ; [18.03225806 20.96774194],0
p2,1,0.019235,5.480024,[27 25] ; [31 10],[32.43010753 19.56989247] ; [25.56989247 15.43010753],0
p7,1,0.023564,5.126434,[21 33] ; [25 15],[26.42553191 27.57446809] ; [19.57446809 20.42553191],0
r3,1,0.024258,5.076107,[35 19] ; [35  6],[39.78947368 14.21052632] ; [30.21052632 10.78947368],0
p3,1,0.026877,4.898726,[13 40] ; [19 22],[18.04255319 34.95744681] ; [13.95744681 27.04255319],0
r4,1,0.064512,3.417426,[20 34] ; [23 18],[24.44210526 29.55789474] ; [18.55789474 22.44210526],0
n2,1,0.065624,3.389213,[16 11] ; [13  2],[18.64285714  8.35714286] ; [10.35714286  4.64285714],0
v3,1,0.108479,2.576236,[ 9 45] ; [12 27],[12.19354839 41.80645161] ; [ 8.80645161 30.19354839],0
v1,1,0.113226,2.50861,[15 39] ; [17 22],[18.58064516 35.41935484] ; [13.41935484 25.58064516],0
r2,1,0.13744,2.20639,[35 18] ; [32  8],[38.1827957 14.8172043] ; [28.8172043 11.1827957],0
v4,1,0.176207,1.829323,[38 16] ; [33  7],[40.78723404 13.21276596] ; [30.21276596  9.78723404],0
s5,1,0.214117,1.543369,[ 9 43] ; [11 28],[11.42857143 40.57142857] ; [ 8.57142857 30.42857143],0
n3,1,0.255623,1.292308,[15 12] ; [11  4],[16.71428571 10.28571429] ; [9.28571429 5.71428571],0
p6,1,0.341344,0.905377,[12 39] ; [13 27],[14.01098901 36.98901099] ; [10.98901099 29.01098901],0
b4,1,0.343957,0.895625,[25 29] ; [23 18],[27.28421053 26.71578947] ; [20.71578947 20.28421053],0
b2,1,0.380217,0.77,[11 22] ; [ 7 23],[ 9.42857143 23.57142857] ; [ 8.57142857 21.42857143],0
b3,1,0.380217,0.77,[11 22] ; [ 7 23],[ 9.42857143 23.57142857] ; [ 8.57142857 21.42857143],0
p10,1,0.382666,0.76212,[27 25] ; [25 16],[29.07526882 22.92473118] ; [22.92473118 18.07526882],0
