Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,7.4e-05,15.703925,[40 22] ; [35 71],[27.67857143 34.32142857] ; [47.32142857 58.67857143],1
a2,1,0.009601,6.707425,[12 51] ; [  7 104],[ 6.87931034 56.12068966] ; [12.12068966 98.87931034],0
v3,1,0.011238,6.427299,[21 41] ; [18 89],[14.30769231 47.69230769] ; [24.69230769 82.30769231],0
p3,1,0.016061,5.796194,[23 38] ; [23 88],[16.31395349 44.68604651] ; [29.68604651 81.31395349],0
s7,1,0.019544,5.452187,[15 47] ; [11 93],[ 9.71084337 52.28915663] ; [16.28915663 87.71084337],0
a4,1,0.023546,5.127803,[25 38] ; [26 85],[18.46551724 44.53448276] ; [32.53448276 78.46551724],0
a3,1,0.0382,4.296078,[42 21] ; [56 55],[35.48275862 27.51724138] ; [62.51724138 48.48275862],0
s6,1,0.050174,3.835624,[33 29] ; [42 69],[26.87861272 35.12138728] ; [48.12138728 62.87861272],0
a5,1,0.055976,3.652775,[39 24] ; [52 59],[32.94827586 30.05172414] ; [58.05172414 52.94827586],0
p2,1,0.061309,3.501613,[47 15] ; [68 42],[41.45348837 20.54651163] ; [73.54651163 36.45348837],0
n1,1,0.069254,3.30062,[ 2 20] ; [14 35],[ 4.95774648 17.04225352] ; [11.04225352 37.95774648],0
p9,1,0.076093,3.146433,[46 15] ; [67 41],[40.78698225 20.21301775] ; [72.21301775 35.78698225],0
p10,1,0.077981,3.106482,[42 19] ; [60 49],[36.6 24.4] ; [65.4 43.6],0
r1,1,0.104639,2.63337,[45 18] ; [65 45],[40.05780347 22.94219653] ; [69.94219653 40.05780347],0
n2,1,0.12473,2.356902,[17  5] ; [28 20],[14.14285714  7.85714286] ; [30.85714286 17.14285714],0
n5,1,0.155195,2.020433,[24 38] ; [31 79],[19.8255814 42.1744186] ; [35.1744186 74.8255814],0
s4,1,0.190402,1.714504,[10 53] ; [27 84],[13.39655172 49.60344828] ; [23.60344828 87.39655172],0
p11,1,0.199047,1.649354,[42 21] ; [63 48],[38.01724138 24.98275862] ; [66.98275862 44.01724138],0
u3,1,0.219915,1.504925,[14  7] ; [27 26],[11.63513514  9.36486486] ; [29.36486486 23.63513514],0
p5,1,0.240514,1.377578,[ 4 58] ; [  3 106],[ 2.5380117 59.4619883] ; [  4.4619883 104.5380117],0
p7,1,0.249146,1.328085,[33 28] ; [48 59],[29.41071429 31.58928571] ; [51.58928571 55.41071429],0
u2,1,0.284307,1.146384,[13  8] ; [26 28],[10.92 10.08] ; [28.08 25.92],0
u1,1,0.302843,1.061633,[ 6 57] ; [  6 105],[ 4.34482759 58.65517241] ; [  7.65517241 103.34482759],0
