Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.616678,[102  14] ; [21 24],[88.62111801 27.37888199] ; [34.37888199 10.62111801],1
a5,1,0.00083,11.172014,[75 41] ; [16 29],[65.56521739 50.43478261] ; [25.43478261 19.56521739],1
r3,1,0.002705,8.996164,[109   7] ; [35 10],[103.7515528  12.2484472] ; [40.2484472  4.7515528],0
r2,1,0.004362,8.126579,[105  10] ; [31 11],[99.61783439 15.38216561] ; [36.38216561  5.61783439],0
a6,1,0.012894,6.183584,[74 42] ; [19 26],[67.00621118 48.99378882] ; [25.99378882 19.00621118],0
d4,1,0.037711,4.318015,[97 19] ; [31 14],[92.22360248 23.77639752] ; [35.77639752  9.22360248],0
p11,1,0.05259,3.756892,[83 33] ; [25 20],[77.8136646 38.1863354] ; [30.1863354 14.8136646],0
v4,1,0.054347,3.702022,[102  12] ; [35 10],[98.22641509 15.77358491] ; [38.77358491  6.22641509],0
p10,1,0.059594,3.54864,[68 48] ; [18 25],[62.74213836 53.25786164] ; [23.25786164 19.74213836],0
p4,1,0.068285,3.323774,[47 69] ; [11 33],[42.05 73.95] ; [15.95 28.05],0
b1,1,0.083688,2.991782,[42 74] ; [23 22],[46.83229814 69.16770186] ; [18.16770186 26.83229814],0
d2,1,0.100265,2.701322,[38 78] ; [21 24],[42.50931677 73.49068323] ; [16.49068323 28.50931677],0
v2,1,0.10115,2.68732,[58 53] ; [17 28],[53.36538462 57.63461538] ; [21.63461538 23.36538462],0
d3,1,0.11769,2.447798,[82 34] ; [26 19],[77.8136646 38.1863354] ; [30.1863354 14.8136646],0
p2,1,0.121291,2.400575,[88 27] ; [29 16],[84.09375 30.90625] ; [32.90625 12.09375],0
a4,1,0.148776,2.084753,[45 71] ; [12 33],[41.06832298 74.93167702] ; [15.93167702 29.06832298],0
v1,1,0.153352,2.038587,[43 71] ; [11 32],[39.21019108 74.78980892] ; [14.78980892 28.21019108],0
b4,1,0.185236,1.755106,[75 41] ; [24 21],[71.32919255 44.67080745] ; [27.67080745 17.32919255],0
p1,1,0.19054,1.713436,[  6 108] ; [ 5 40],[  7.88679245 106.11320755] ; [ 3.11320755 41.88679245],0
d1,1,0.215658,1.533033,[59 57] ; [18 27],[55.47826087 60.52173913] ; [21.52173913 23.47826087],0
n4,1,0.218345,1.515213,[51 65] ; [15 30],[47.55279503 68.44720497] ; [18.44720497 26.55279503],0
p3,1,0.244049,1.357055,[43 73] ; [12 32],[39.875 76.125] ; [15.125 28.875],0
b3,1,0.26033,1.267001,[20 45] ; [12 16],[22.3655914 42.6344086] ; [ 9.6344086 18.3655914],0
b2,1,0.26033,1.267001,[20 45] ; [12 16],[22.3655914 42.6344086] ; [ 9.6344086 18.3655914],0
s6,1,0.270576,1.213823,[42 73] ; [12 32],[39.05660377 75.94339623] ; [14.94339623 29.05660377],0
d5,1,0.286989,1.133693,[87 29] ; [30 15],[84.29813665 31.70186335] ; [32.70186335 12.29813665],0
n1,1,0.312951,1.018182,[ 9 26] ; [ 3 18],[ 7.5 27.5] ; [ 4.5 16.5],0
p5,1,0.317823,0.997884,[  7 109] ; [ 1 44],[  5.76397516 110.23602484] ; [ 2.23602484 42.76397516],0
u1,1,0.317823,0.997884,[  7 109] ; [ 1 44],[  5.76397516 110.23602484] ; [ 2.23602484 42.76397516],0
s5,1,0.345136,0.89126,[20 92] ; [ 5 38],[18.06451613 93.93548387] ; [ 6.93548387 36.06451613],0
p8,1,0.34739,0.882968,[49 67] ; [15 29],[46.4 69.6] ; [17.6 26.4],0
s1,1,0.368853,0.807524,[  4 112] ; [ 3 42],[  5.04347826 110.95652174] ; [ 1.95652174 43.04347826],0
u3,1,0.386817,0.748924,[22 19] ; [ 7 10],[20.5 20.5] ; [8.5 8.5],0
a7,1,0.404819,0.693966,[85 31] ; [30 15],[82.85714286 33.14285714] ; [32.14285714 12.85714286],0
p7,1,0.439717,0.59702,[62 54] ; [21 24],[59.80124224 56.19875776] ; [23.19875776 21.80124224],0
p9,1,0.449993,0.57067,[75 41] ; [25 18],[72.95597484 43.04402516] ; [27.04402516 15.95597484],0
s8,1,0.51725,0.419373,[23 92] ; [ 7 38],[21.5625 93.4375] ; [ 8.4375 36.5625],0
v3,1,0.563829,0.333117,[27 81] ; [13 31],[28.42105263 79.57894737] ; [11.57894737 32.42105263],0
n6,1,0.605315,0.267054,[67 49] ; [28 17],[68.44720497 47.55279503] ; [26.55279503 18.44720497],0
n3,1,0.634448,0.226077,[24  9] ; [14  7],[23.22222222  9.77777778] ; [14.77777778  6.22222222],0
a2,1,0.667564,0.184465,[ 13 103] ; [ 4 41],[ 12.2484472 103.7515528] ; [ 4.7515528 40.2484472],0
s7,1,0.670364,0.181176,[26 84] ; [ 9 35],[25. 85.] ; [10. 34.],0
u2,1,0.695292,0.153416,[24 17] ; [9 8],[23.32758621 17.67241379] ; [9.67241379 7.32758621],0
p6,1,0.727005,0.121879,[25 88] ; [ 8 33],[24.21428571 88.78571429] ; [ 8.78571429 32.21428571],0
b5,1,0.749923,0.101596,[69 47] ; [28 17],[69.88819876 46.11180124] ; [27.11180124 17.88819876],0
s4,1,0.75662,0.096052,[ 11 105] ; [ 5 40],[ 11.52795031 104.47204969] ; [ 4.47204969 40.52795031],0
p12,1,0.839486,0.041027,[  2 113] ; [ 1 44],[  2.15625 112.84375] ; [ 0.84375 44.15625],0
s3,1,0.854748,0.033512,[26 88] ; [ 9 33],[25.57692308 88.42307692] ; [ 9.42307692 32.57692308],0
a8,1,0.876085,0.024315,[ 8 98] ; [ 3 41],[ 7.77333333 98.22666667] ; [ 3.22666667 40.77333333],0
a1,1,0.894072,0.01773,[  3 113] ; [ 1 44],[  2.88198758 113.11801242] ; [ 1.11801242 43.88198758],0
n2,1,0.902293,0.015071,[20 14] ; [12  9],[19.78181818 14.21818182] ; [12.21818182  8.78181818],0
a3,1,0.904358,0.014438,[75 41] ; [28 16],[74.675 41.325] ; [28.325 15.675],0
