Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,44.963825,[21 58] ; [47  8],[40.08955224 38.91044776] ; [27.91044776 27.08955224],1
s6,1,1e-06,23.876528,[32 49] ; [45 10],[45.86029412 35.13970588] ; [31.13970588 23.86029412],1
s7,1,0.000626,11.695556,[22 59] ; [30 23],[31.43283582 49.56716418] ; [20.56716418 32.43283582],1
s8,1,0.004744,7.974523,[21 61] ; [27 28],[28.72992701 53.27007299] ; [19.27007299 35.72992701],0
s4,1,0.006247,7.477525,[10 73] ; [17 38],[16.23913043 66.76086957] ; [10.76086957 44.23913043],0
s5,1,0.00957,6.713204,[16 65] ; [21 31],[22.53383459 58.46616541] ; [14.46616541 37.53383459],0
u1,1,0.012048,6.303763,[ 5 78] ; [11 44],[ 9.62318841 73.37681159] ; [ 6.37681159 48.62318841],0
p10,1,0.020212,5.393473,[52 30] ; [45 10],[58.05839416 23.94160584] ; [38.94160584 16.05839416],0
a2,1,0.024138,5.084688,[ 9 74] ; [14 41],[13.83333333 69.16666667] ; [ 9.16666667 45.83333333],0
p11,1,0.058793,3.571119,[65 18] ; [35 20],[60.14492754 22.85507246] ; [39.85507246 15.14492754],0
a6,1,0.067036,3.354149,[46 37] ; [39 16],[51.12318841 31.87681159] ; [33.87681159 21.12318841],0
a1,1,0.089279,2.887318,[ 3 80] ; [ 6 49],[ 5.41304348 77.58695652] ; [ 3.58695652 51.41304348],0
d3,1,0.096058,2.769801,[57 26] ; [44 10],[61.18978102 21.81021898] ; [39.81021898 14.18978102],0
p5,1,0.103481,2.651056,[ 7 76] ; [ 1 54],[ 4.8115942 78.1884058] ; [ 3.1884058 51.8115942],0
s1,1,0.177706,1.816707,[ 3 80] ; [ 5 50],[ 4.8115942 78.1884058] ; [ 3.1884058 51.8115942],0
b3,1,0.182422,1.777778,[15 35] ; [ 5 25],[12.5 37.5] ; [ 7.5 22.5],0
b2,1,0.182422,1.777778,[15 35] ; [ 5 25],[12.5 37.5] ; [ 7.5 22.5],0
a5,1,0.21891,1.511501,[52 31] ; [40 15],[55.33333333 27.66666667] ; [36.66666667 18.33333333],0
p4,1,0.221115,1.497119,[42 40] ; [34 21],[45.48905109 36.51094891] ; [30.51094891 24.48905109],0
n3,1,0.228863,1.447916,[23  2] ; [11  3],[21.79487179  3.20512821] ; [12.20512821  1.79487179],0
p8,1,0.243445,1.360533,[50 32] ; [28 27],[46.68613139 35.31386861] ; [31.31386861 23.68613139],0
p6,1,0.249112,1.328279,[26 51] ; [24 31],[29.16666667 47.83333333] ; [20.83333333 34.16666667],0
p12,1,0.337634,0.919395,[ 3 80] ; [ 4 51],[ 4.21014493 78.78985507] ; [ 2.78985507 52.21014493],0
v1,1,0.346617,0.885806,[30 50] ; [16 38],[27.46268657 52.53731343] ; [18.53731343 35.46268657],0
d5,1,0.358044,0.844743,[57 26] ; [41 13],[59.37226277 23.62773723] ; [38.62773723 15.37226277],0
u3,1,0.361757,0.831783,[13 14] ; [10  6],[14.44186047 12.55813953] ; [8.55813953 7.44186047],0
r3,1,0.376593,0.781795,[77  6] ; [53  2],[78.1884058  4.8115942] ; [51.8115942  3.1884058],0
d4,1,0.440257,0.595613,[65 18] ; [46  9],[66.76086957 16.23913043] ; [44.23913043 10.76086957],0
n6,1,0.462803,0.539107,[55 28] ; [39 15],[56.94890511 26.05109489] ; [37.05109489 16.94890511],0
a8,1,0.463365,0.537753,[ 7 68] ; [ 3 49],[ 5.90551181 69.09448819] ; [ 4.09448819 47.90551181],0
r1,1,0.470264,0.521356,[62 21] ; [38 17],[60.14492754 22.85507246] ; [39.85507246 15.14492754],0
p2,1,0.488931,0.478877,[72 10] ; [46  9],[70.62773723 11.37226277] ; [47.37226277  7.62773723],0
n4,1,0.544223,0.367769,[36 47] ; [21 34],[34.2826087 48.7173913] ; [22.7173913 32.2826087],0
a4,1,0.593017,0.285657,[28 55] ; [21 34],[29.47101449 53.52898551] ; [19.52898551 35.47101449],0
d2,1,0.601618,0.272563,[34 49] ; [25 30],[35.48550725 47.51449275] ; [23.51449275 31.48550725],0
r4,1,0.611299,0.258287,[72 11] ; [46  9],[70.97101449 12.02898551] ; [47.02898551  7.97101449],0
n2,1,0.616573,0.250714,[18  7] ; [9 5],[17.30769231  7.69230769] ; [9.69230769 4.30769231],0
v2,1,0.619425,0.246677,[38 42] ; [27 25],[39.39393939 40.60606061] ; [25.60606061 26.39393939],0
p3,1,0.649831,0.206114,[42 41] ; [30 25],[43.30434783 39.69565217] ; [28.69565217 26.30434783],0
n1,1,0.655546,0.19898,[ 5 20] ; [ 2 12],[ 4.48717949 20.51282051] ; [ 2.51282051 11.48717949],0
