Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,78.251216,[102  53] ; [ 23 124],[64.15562914 90.84437086] ; [60.84437086 86.15562914],1
r4,1,0.009623,6.703401,[135  21] ; [110  37],[126.13861386  29.86138614] ; [118.86138614  28.13861386],0
v4,1,0.009838,6.664037,[145  10] ; [123  23],[138.00664452  16.99335548] ; [129.99335548  16.00664452],0
a3,1,0.01318,6.144753,[113  43] ; [86 60],[102.79470199  53.20529801] ; [96.20529801 49.79470199],0
d5,1,0.019166,5.486339,[127  29] ; [102  44],[118.29139073  37.70860927] ; [110.70860927  35.29139073],0
u2,1,0.020102,5.402979,[27 15] ; [25 36],[21.2038835 20.7961165] ; [30.7961165 30.2038835],0
d3,1,0.030769,4.665782,[106  50] ; [81 64],[96.91694352 59.08305648] ; [90.08305648 54.91694352],0
s1,1,0.092313,2.833566,[ 11 145] ; [  4 139],[  7.82608696 148.17391304] ; [  7.17391304 135.82608696],0
n4,1,0.094798,2.79095,[138  18] ; [120  27],[132.83168317  23.16831683] ; [125.16831683  21.83168317],0
d1,1,0.099137,2.719367,[88 68] ; [69 78],[80.83168317 75.16831683] ; [76.16831683 70.83168317],0
v2,1,0.100602,2.695972,[65 88] ; [45 91],[58.23529412 94.76470588] ; [51.76470588 84.23529412],0
d4,1,0.110653,2.544863,[121  35] ; [100  44],[114.92  41.08] ; [106.08  37.92],0
b2,1,0.140379,2.173798,[36 53] ; [24 57],[31.41176471 57.58823529] ; [28.58823529 52.41176471],0
b3,1,0.140379,2.173798,[36 53] ; [24 57],[31.41176471 57.58823529] ; [28.58823529 52.41176471],0
r2,1,0.14046,2.172912,[142  13] ; [126  20],[138.00664452  16.99335548] ; [129.99335548  16.00664452],0
a7,1,0.16603,1.918429,[109  47] ; [91 55],[103.31125828  52.68874172] ; [96.68874172 49.31125828],0
a4,1,0.180248,1.795576,[75 81] ; [59 87],[69.21854305 86.78145695] ; [64.78145695 81.21854305],0
s4,1,0.188967,1.725653,[ 32 121] ; [ 22 124],[ 27.63210702 125.36789298] ; [ 26.36789298 119.63210702],0
b5,1,0.259888,1.269354,[78 78] ; [83 64],[82.89108911 73.10891089] ; [78.10891089 68.89108911],0
d2,1,0.308798,1.035808,[79 77] ; [64 79],[74.60869565 81.39130435] ; [68.39130435 74.60869565],0
p1,1,0.313924,1.014095,[ 17 139] ; [ 11 135],[ 14.46357616 141.53642384] ; [ 13.53642384 132.46357616],0
a8,1,0.33743,0.92017,[ 17 125] ; [ 22 116],[ 19.77857143 122.22142857] ; [ 19.22142857 118.77857143],0
u1,1,0.373632,0.79155,[ 27 129] ; [ 20 127],[ 24.1980198 131.8019802] ; [ 22.8019802 124.1980198],0
a1,1,0.381377,0.766258,[  7 149] ; [ 10 137],[  8.75247525 147.24752475] ; [  8.24752475 138.75247525],0
n3,1,0.394172,0.726034,[25 11] ; [34 22],[23.08695652 12.91304348] ; [35.91304348 20.08695652],0
u3,1,0.42712,0.630643,[21 22] ; [25 36],[19.01923077 23.98076923] ; [26.98076923 34.01923077],0
p12,1,0.44901,0.573149,[ 12 144] ; [  8 137],[ 10.3654485 145.6345515] ; [  9.6345515 135.3654485],0
n1,1,0.545199,0.365988,[16 19] ; [22 34],[14.61538462 20.38461538] ; [23.38461538 32.61538462],0
a6,1,0.599774,0.275336,[107  49] ; [96 50],[104.86092715  51.13907285] ; [98.13907285 47.86092715],0
b4,1,0.641802,0.216393,[85 71] ; [84 63],[87.00990099 68.99009901] ; [81.99009901 65.00990099],0
a2,1,0.676794,0.173758,[ 36 120] ; [ 31 116],[ 34.4950495 121.5049505] ; [ 32.5049505 114.4950495],0
n2,1,0.873168,0.025483,[26 10] ; [41 17],[25.65957447 10.34042553] ; [41.34042553 16.65957447],0
v3,1,0.910796,0.012552,[ 44 109] ; [ 40 102],[ 43.56610169 109.43389831] ; [ 40.43389831 101.56610169],0
u4,1,0.966368,0.001778,[  1 155] ; [  1 146],[  1.02970297 154.97029703] ; [  0.97029703 146.02970297],0
b1,1,0.987158,0.000259,[67 89] ; [63 84],[66.93069307 89.06930693] ; [63.06930693 83.93069307],0
