Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,119.792793,[131  21] ; [ 43 127],[82.13664596 69.86335404] ; [91.86335404 78.13664596],1
s6,1,0.0,62.000049,[128  22] ; [71 96],[94.16403785 55.83596215] ; [104.83596215  62.16403785],1
s7,1,0.0,41.604749,[91 53] ; [ 43 119],[63.05882353 80.94117647] ; [70.94117647 91.05882353],1
s8,1,0.0,31.5514,[82 70] ; [ 40 130],[57.59006211 94.40993789] ; [ 64.40993789 105.59006211],1
s5,1,0.0,26.718318,[70 76] ; [ 34 133],[48.51118211 97.48881789] ; [ 55.48881789 111.51118211],1
p4,1,1.6e-05,18.597706,[103  49] ; [74 95],[83.81308411 68.18691589] ; [93.18691589 75.81308411],1
s4,1,2.2e-05,17.982118,[ 44 105] ; [ 18 151],[ 29.05031447 119.94968553] ; [ 32.94968553 136.05031447],1
p3,1,0.000764,11.326522,[82 70] ; [ 60 110],[67.0310559 84.9689441] ; [74.9689441 95.0310559],1
r4,1,0.00099,10.845667,[138  14] ; [132  39],[127.05882353  24.94117647] ; [142.94117647  28.05882353],1
p6,1,0.001192,10.502447,[66 86] ; [ 44 124],[52.25 99.75] ; [ 57.75 110.25],0
p10,1,0.001685,9.864929,[125  27] ; [113  56],[112.69781931  39.30218069] ; [125.30218069  43.69781931],0
r3,1,0.001805,9.738187,[144   7] ; [145  26],[135.52484472  15.47515528] ; [153.47515528  17.52484472],0
v4,1,0.002864,8.892245,[146   6] ; [148  23],[138.35294118  13.64705882] ; [155.64705882  15.35294118],0
p9,1,0.006291,7.465011,[128  22] ; [123  46],[118.02507837  31.97492163] ; [132.97492163  36.02507837],0
u3,1,0.007452,7.160738,[33  9] ; [31 28],[26.61386139 15.38613861] ; [37.38613861 21.61386139],0
p2,1,0.008483,6.928645,[129  23] ; [123  46],[119.3271028  32.6728972] ; [132.6728972  36.3271028],0
p12,1,0.013965,6.042518,[ 13 139] ; [  4 164],[  8.075 143.925] ; [  8.925 159.075],0
v1,1,0.018439,5.553997,[65 82] ; [ 53 116],[54.89240506 92.10759494] ; [ 63.10759494 105.89240506],0
u2,1,0.028473,4.79918,[32 10] ; [33 27],[26.76470588 15.23529412] ; [38.23529412 21.76470588],0
n6,1,0.038599,4.278438,[127  24] ; [127  43],[119.48286604  31.51713396] ; [134.51713396  35.48286604],0
r2,1,0.038979,4.261782,[142   8] ; [148  20],[136.79245283  13.20754717] ; [153.20754717  14.79245283],0
p7,1,0.039383,4.244287,[92 56] ; [84 82],[82.95541401 65.04458599] ; [93.04458599 72.95541401],0
n5,1,0.056525,3.636505,[113  39] ; [109  60],[105.12149533  46.87850467] ; [116.87850467  52.12149533],0
p8,1,0.056949,3.624087,[81 71] ; [73 98],[72.47058824 79.52941176] ; [81.52941176 89.47058824],0
d3,1,0.059545,3.550019,[119  33] ; [118  53],[111.52941176  40.47058824] ; [125.47058824  45.52941176],0
p5,1,0.065923,3.381719,[ 22 127] ; [ 14 156],[ 16.81504702 132.18495298] ; [ 19.18495298 150.81504702],0
n4,1,0.067506,3.342656,[117  35] ; [116  55],[109.64705882  42.35294118] ; [123.35294118  47.64705882],0
p11,1,0.071609,3.245739,[116  36] ; [115  56],[108.70588235  43.29411765] ; [122.29411765  48.70588235],0
a2,1,0.075244,3.164759,[ 38 114] ; [ 29 142],[ 31.52941176 120.47058824] ; [ 35.47058824 135.52941176],0
u1,1,0.09351,2.812892,[ 30 122] ; [ 22 149],[ 24.47058824 127.52941176] ; [ 27.52941176 143.47058824],0
s1,1,0.116053,2.469789,[ 10 141] ; [  5 166],[  7.03416149 143.96583851] ; [  7.96583851 163.03416149],0
a1,1,0.119219,2.427549,[ 10 142] ; [  5 166],[  7.05882353 144.94117647] ; [  7.94117647 163.05882353],0
b4,1,0.143617,2.138768,[82 70] ; [106  65],[88.47058824 63.52941176] ; [99.52941176 71.47058824],0
v3,1,0.160382,1.970623,[ 32 117] ; [ 26 143],[ 27.17610063 121.82389937] ; [ 30.82389937 138.17610063],0
r1,1,0.18616,1.747751,[118  34] ; [121  49],[112.81987578  39.18012422] ; [126.18012422  43.81987578],0
a7,1,0.214629,1.539926,[111  41] ; [114  57],[105.88235294  46.11764706] ; [119.11764706  51.88235294],0
a3,1,0.245387,1.349378,[109  43] ; [111  58],[104.17445483  47.82554517] ; [115.82554517  53.17445483],0
u4,1,0.259919,1.26919,[  3 149] ; [  1 170],[  1.88235294 150.11764706] ; [  2.11764706 168.88235294],0
d1,1,0.262354,1.256293,[99 53] ; [101  70],[94.11764706 57.88235294] ; [105.88235294  65.11764706],0
a4,1,0.263919,1.24808,[72 80] ; [ 70 100],[67.0310559 84.9689441] ; [74.9689441 95.0310559],0
a8,1,0.341364,0.905303,[ 19 128] ; [ 15 143],[ 16.38688525 130.61311475] ; [ 17.61311475 140.38688525],0
b2,1,0.346202,0.88733,[41 55] ; [35 62],[37.80310881 58.19689119] ; [38.19689119 58.80310881],0
b3,1,0.346202,0.88733,[41 55] ; [35 62],[37.80310881 58.19689119] ; [38.19689119 58.80310881],0
b1,1,0.348237,0.879873,[71 81] ; [ 71 100],[66.82352941 85.17647059] ; [75.17647059 95.82352941],0
n1,1,0.436051,0.606651,[17 20] ; [20 33],[15.21111111 21.78888889] ; [21.78888889 31.21111111],0
n2,1,0.509199,0.435712,[26 11] ; [35 20],[24.5326087 12.4673913] ; [36.4673913 18.5326087],0
d5,1,0.518994,0.415893,[122  30] ; [142  29],[124.23529412  27.76470588] ; [139.76470588  31.23529412],0
a5,1,0.559795,0.340059,[103  49] ; [121  50],[105.41176471  46.58823529] ; [118.58823529  52.41176471],0
d2,1,0.641976,0.216167,[75 77] ; [79 90],[72.92211838 79.07788162] ; [81.07788162 87.92211838],0
p1,1,0.762661,0.091197,[ 12 139] ; [ 12 158],[ 11.28971963 139.71028037] ; [ 12.71028037 157.28971963],0
a6,1,0.827205,0.047649,[96 56] ; [110  61],[96.94117647 55.05882353] ; [109.05882353  61.94117647],0
n3,1,0.930306,0.007649,[22 15] ; [32 21],[22.2 14.8] ; [31.8 21.2],0
b5,1,0.957233,0.002876,[92 60] ; [103  68],[91.76470588 60.23529412] ; [103.23529412  67.76470588],0
