Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,58.086435,[248  42] ; [73 69],[215.48611111  74.51388889] ; [105.51388889  36.48611111],1
p6,1,1e-06,23.940875,[171 118] ; [48 93],[147.18837209 141.81162791] ; [71.81162791 69.18837209],1
p2,1,7.7e-05,15.624256,[277  14] ; [120  23],[266.19124424  24.80875576] ; [130.80875576  12.19124424],1
p3,1,0.000109,14.979618,[218  72] ; [82 62],[200.46082949  89.53917051] ; [99.53917051 44.46082949],1
p5,1,0.000434,12.377854,[ 71 220] ; [ 14 126],[ 57.38979118 233.61020882] ; [ 27.61020882 112.38979118],1
p11,1,0.000558,11.910165,[259  32] ; [110  34],[246.84827586  44.15172414] ; [122.15172414  21.84827586],1
b5,1,0.00412,8.229938,[154 137] ; [97 47],[167.91034483 123.08965517] ; [83.08965517 60.91034483],0
d4,1,0.006745,7.339579,[253  37] ; [111  33],[243.22580645  46.77419355] ; [120.77419355  23.22580645],0
p10,1,0.007369,7.180767,[266  24] ; [118  24],[257.77777778  32.22222222] ; [126.22222222  15.77777778],0
s8,1,0.008622,6.899412,[164 123] ; [63 81],[151.15777262 135.84222738] ; [75.84222738 68.15777262],0
v1,1,0.010178,6.603558,[194  93] ; [75 62],[182.08254717 104.91745283] ; [86.91745283 50.08254717],0
p12,1,0.03908,4.257399,[ 37 254] ; [  9 135],[ 30.77241379 260.22758621] ; [ 15.22758621 128.77241379],0
p1,1,0.03908,4.257399,[ 37 254] ; [  9 135],[ 30.77241379 260.22758621] ; [ 15.22758621 128.77241379],0
r1,1,0.040117,4.212938,[248  42] ; [111  32],[240.43879908  49.56120092] ; [118.56120092  24.43879908],0
u1,1,0.06527,3.398141,[ 58 233] ; [ 40 104],[ 65.55862069 225.44137931] ; [ 32.44137931 111.55862069],0
p9,1,0.067622,3.33983,[269  21] ; [125  18],[263.87990762  26.12009238] ; [130.12009238  12.87990762],0
v4,1,0.08016,3.061658,[280   8] ; [135   9],[276.66666667  11.33333333] ; [138.33333333   5.66666667],0
a2,1,0.082107,3.022688,[ 72 219] ; [47 97],[ 79.60689655 211.39310345] ; [ 39.39310345 104.60689655],0
s5,1,0.084003,2.985693,[118 159] ; [47 92],[109.86778846 167.13221154] ; [55.13221154 83.86778846],0
a1,1,0.099899,2.707159,[ 19 272] ; [  4 140],[ 15.3862069 275.6137931] ; [  7.6137931 136.3862069],0
n3,1,0.11122,2.536797,[26 15] ; [25  6],[29.04166667 11.95833333] ; [21.95833333  9.04166667],0
v2,1,0.124926,2.354447,[178 107] ; [76 63],[170.73113208 114.26886792] ; [83.26886792 55.73113208],0
v3,1,0.134364,2.241345,[136 146] ; [55 81],[128.85645933 153.14354067] ; [62.14354067 73.85645933],0
a4,1,0.152277,2.049291,[139 151] ; [79 64],[146.00461894 143.99538106] ; [71.99538106 71.00461894],0
d5,1,0.182926,1.773691,[244  46] ; [128  16],[248.57142857  41.42857143] ; [123.42857143  20.57142857],0
u2,1,0.233772,1.417761,[46 28] ; [17 17],[43.16666667 30.83333333] ; [19.83333333 14.16666667],0
r4,1,0.236574,1.400896,[272  19] ; [130  14],[268.92413793  22.07586207] ; [133.07586207  10.92413793],0
d1,1,0.251918,1.312634,[196  95] ; [89 55],[190.65517241 100.34482759] ; [94.34482759 49.65517241],0
a6,1,0.336111,0.925208,[197  94] ; [104  40],[201.35862069  89.64137931] ; [99.64137931 44.35862069],0
n1,1,0.380021,0.770632,[18 24] ; [16 14],[19.83333333 22.16666667] ; [14.16666667 15.83333333],0
s1,1,0.395352,0.722416,[  8 282] ; [  6 133],[  9.46386946 280.53613054] ; [  4.53613054 134.46386946],0
a7,1,0.41856,0.654356,[216  74] ; [102  42],[212.48847926  77.51152074] ; [105.51152074  38.48847926],0
d2,1,0.42252,0.643294,[155 136] ; [82 61],[158.91013825 132.08986175] ; [78.08986175 64.91013825],0
s4,1,0.42718,0.630478,[ 53 232] ; [ 22 120],[ 50.05854801 234.94145199] ; [ 24.94145199 117.05854801],0
n4,1,0.44156,0.592225,[262  29] ; [132  11],[264.1797235  26.8202765] ; [129.8202765  13.1797235],0
a5,1,0.475456,0.509268,[231  60] ; [110  34],[228.11724138  62.88275862] ; [112.88275862  31.11724138],0
r3,1,0.506918,0.440423,[274  14] ; [139   5],[275.33333333  12.66666667] ; [137.66666667   6.33333333],0
s2,1,0.526023,0.402069,[162 124] ; [85 57],[165.05140187 120.94859813] ; [81.94859813 60.05140187],0
r2,1,0.538774,0.377816,[273  14] ; [134   9],[271.64883721  15.35116279] ; [135.35116279   7.64883721],0
d3,1,0.551297,0.354998,[214  77] ; [102  42],[211.39310345  79.60689655] ; [104.60689655  39.39310345],0
a8,1,0.567236,0.327329,[ 40 223] ; [ 16 107],[ 38.15544041 224.84455959] ; [ 17.84455959 105.15544041],0
u4,1,0.585597,0.297273,[ 11 279] ; [  4 140],[ 10.02304147 279.97695853] ; [  4.97695853 139.02304147],0
b3,1,0.756718,0.095972,[ 76 109] ; [38 59],[ 74.78723404 110.21276596] ; [39.21276596 57.78723404],0
b2,1,0.756718,0.095972,[ 76 109] ; [38 59],[ 74.78723404 110.21276596] ; [39.21276596 57.78723404],0
n6,1,0.784694,0.074642,[269  20] ; [133  11],[268.30946882  20.69053118] ; [133.69053118  10.30946882],0
s7,1,0.830556,0.045791,[163 109] ; [80 56],[162. 110.] ; [81. 55.],0
s6,1,0.840784,0.040357,[212  68] ; [107  36],[211.15839243  68.84160757] ; [107.84160757  35.15839243],0
a3,1,0.844081,0.038682,[217  73] ; [109  35],[217.83410138  72.16589862] ; [108.16589862  35.83410138],0
b4,1,0.875764,0.024443,[168 123] ; [82 62],[167.24137931 123.75862069] ; [82.75862069 61.24137931],0
s3,1,0.90099,0.015478,[174 113] ; [84 56],[173.40983607 113.59016393] ; [84.59016393 55.40983607],0
n2,1,0.906375,0.013832,[33  9] ; [24  7],[32.79452055  9.20547945] ; [24.20547945  6.79452055],0
b1,1,0.932746,0.007122,[118 173] ; [59 85],[118.40689655 172.59310345] ; [58.59310345 85.40689655],0
u3,1,0.969685,0.001444,[42 32] ; [20 15],[42.09174312 31.90825688] ; [19.90825688 15.09174312],0
