Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2.2e-05,17.967717,[111  54] ; [15 31],[98.53080569 66.46919431] ; [27.46919431 18.53080569],1
b1,1,0.001273,10.381109,[ 54 116] ; [27 20],[ 63.4562212 106.5437788] ; [17.5437788 29.4562212],0
p7,1,0.001401,10.20437,[125  35] ; [25 21],[116.50485437  43.49514563] ; [33.49514563 12.50485437],0
p10,1,0.001646,9.908125,[155  13] ; [34 11],[149.07042254  18.92957746] ; [39.92957746  5.07042254],0
s3,1,0.002937,8.845973,[155  11] ; [37 10],[149.63380282  16.36619718] ; [42.36619718  4.63380282],0
n5,1,0.007529,7.1423,[139  28] ; [30 16],[132.50234742  34.49765258] ; [36.49765258  9.50234742],0
u3,1,0.012221,6.278535,[28  7] ; [5 7],[24.57446809 10.42553191] ; [8.42553191 3.57446809],0
p5,1,0.029452,4.740977,[ 39 129] ; [ 4 42],[ 33.75700935 134.24299065] ; [ 9.24299065 36.75700935],0
n4,1,0.036247,4.385467,[138  32] ; [30 15],[132.8372093  37.1627907] ; [35.1627907  9.8372093],0
p9,1,0.066971,3.355749,[157   9] ; [39  6],[154.19905213  11.80094787] ; [41.80094787  3.19905213],0
p2,1,0.088713,2.897576,[148  20] ; [36 10],[144.44859813  23.55140187] ; [39.55140187  6.44859813],0
n6,1,0.116646,2.461785,[153  13] ; [38  7],[150.26540284  15.73459716] ; [40.73459716  4.26540284],0
p3,1,0.116667,2.461507,[102  66] ; [22 24],[97.34579439 70.65420561] ; [26.65420561 19.34579439],0
p12,1,0.139468,2.183817,[ 25 144] ; [ 3 43],[ 22.00930233 146.99069767] ; [ 5.99069767 40.00930233],0
d4,1,0.191939,1.702671,[151  17] ; [39  8],[148.46511628  19.53488372] ; [41.53488372  5.46511628],0
b2,1,0.212579,1.553777,[49 61] ; [ 7 16],[46.31578947 63.68421053] ; [ 9.68421053 13.31578947],0
b3,1,0.212579,1.553777,[49 61] ; [ 7 16],[46.31578947 63.68421053] ; [ 9.68421053 13.31578947],0
b5,1,0.215372,1.534945,[95 75] ; [31 16],[98.70967742 71.29032258] ; [27.29032258 19.70967742],0
d2,1,0.21748,1.520919,[83 85] ; [28 19],[86.73488372 81.26511628] ; [24.26511628 22.73488372],0
r1,1,0.217539,1.520532,[141  27] ; [35 11],[138.1682243  29.8317757] ; [37.8317757  8.1682243],0
a8,1,0.218971,1.511105,[ 17 141] ; [ 7 32],[ 19.24873096 138.75126904] ; [ 4.75126904 34.24873096],0
s4,1,0.227309,1.457618,[ 45 121] ; [17 30],[ 48.31924883 117.68075117] ; [13.68075117 33.31924883],0
p6,1,0.252392,1.310013,[88 78] ; [20 26],[84.56603774 81.43396226] ; [23.43396226 22.56603774],0
a5,1,0.266676,1.233765,[139  31] ; [35 12],[136.31336406  33.68663594] ; [37.68663594  9.31336406],0
u2,1,0.304981,1.052288,[20 14] ; [5 7],[18.47826087 15.52173913] ; [6.52173913 5.47826087],0
d1,1,0.339601,0.911939,[114  56] ; [28 19],[111.24423963  58.75576037] ; [30.75576037 16.24423963],0
b4,1,0.348126,0.880276,[103  67] ; [32 15],[105.76036866  64.23963134] ; [29.23963134 17.76036866],0
d3,1,0.368646,0.808224,[122  47] ; [37 10],[124.40277778  44.59722222] ; [34.59722222 12.40277778],0
s7,1,0.381621,0.765474,[127  40] ; [33  7],[129.0821256  37.9178744] ; [30.9178744  9.0821256],0
a3,1,0.422633,0.642983,[135  34] ; [35 12],[133.00925926  35.99074074] ; [36.99074074 10.00925926],0
n1,1,0.425794,0.634268,[17 15] ; [ 7 10],[15.67346939 16.32653061] ; [8.32653061 8.67346939],0
p1,1,0.472257,0.516689,[ 19 149] ; [ 7 39],[ 20.41121495 147.58878505] ; [ 5.58878505 40.41121495],0
n3,1,0.473611,0.513539,[22 11] ; [13  4],[23.1  9.9] ; [11.9  5.1],0
a1,1,0.488651,0.479496,[ 12 158] ; [ 2 45],[ 10.96774194 159.03225806] ; [ 3.03225806 43.96774194],0
v3,1,0.494031,0.467736,[80 86] ; [20 27],[77.9342723 88.0657277] ; [22.0657277 24.9342723],0
p4,1,0.583106,0.30124,[116  51] ; [30 16],[114.46948357  52.53051643] ; [31.53051643 14.46948357],0
v1,1,0.60379,0.269318,[114  54] ; [30 17],[112.52093023  55.47906977] ; [31.47906977 15.52093023],0
d5,1,0.644473,0.21294,[142  26] ; [41  6],[142.99534884  25.00465116] ; [40.00465116  6.99534884],0
u1,1,0.646891,0.209843,[ 38 132] ; [12 35],[ 39.17050691 130.82949309] ; [10.82949309 36.17050691],0
s6,1,0.760981,0.092534,[159   9] ; [43  3],[158.57943925   9.42056075] ; [43.42056075  2.57943925],0
n2,1,0.792516,0.069193,[29  3] ; [15  2],[28.73469388  3.26530612] ; [15.26530612  1.73469388],0
r3,1,0.799981,0.064197,[163   6] ; [44  2],[162.71162791   6.28837209] ; [44.28837209  1.71162791],0
s1,1,0.812004,0.056569,[  9 160] ; [ 2 43],[  8.68691589 160.31308411] ; [ 2.31308411 42.68691589],0
a2,1,0.814802,0.054867,[ 50 120] ; [13 34],[ 49.35483871 120.64516129] ; [13.64516129 33.35483871],0
