Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,9e-06,19.71983,[28 56] ; [93 53],[44.19130435 39.80869565] ; [76.80869565 69.19130435],1
v2,1,1e-05,19.422309,[39 47] ; [109  38],[54.62660944 31.37339056] ; [93.37339056 53.62660944],1
s8,1,0.00856,6.912312,[52 35] ; [114  36],[60.93670886 26.06329114] ; [105.06329114  44.93670886],0
n5,1,0.010269,6.587575,[66 21] ; [132  17],[72.99152542 14.00847458] ; [125.00847458  23.99152542],0
p10,1,0.011217,6.430568,[72 15] ; [139  10],[77.78389831  9.21610169] ; [133.21610169  15.78389831],0
n2,1,0.032294,4.582802,[12  7] ; [20  2],[14.82926829  4.17073171] ; [17.17073171  4.82926829],0
d5,1,0.072411,3.227494,[69 18] ; [132  18],[73.78481013 13.21518987] ; [127.21518987  22.78481013],0
p12,1,0.076939,3.128409,[ 7 80] ; [ 24 125],[11.4279661 75.5720339] ; [ 19.5720339 129.4279661],0
b5,1,0.127801,2.31901,[43 44] ; [90 61],[48.61764706 38.38235294] ; [84.38235294 66.61764706],0
u4,1,0.15068,2.065351,[ 1 86] ; [  7 144],[ 2.92436975 84.07563025] ; [  5.07563025 145.92436975],0
p7,1,0.173743,1.85035,[68 19] ; [126  22],[71.8212766 15.1787234] ; [122.1787234  25.8212766],0
b4,1,0.176296,1.828572,[44 43] ; [90 61],[48.98319328 38.01680672] ; [85.01680672 65.98319328],0
a8,1,0.190239,1.715764,[ 9 73] ; [ 24 113],[12.35616438 69.64383562] ; [ 20.64383562 116.35616438],0
s4,1,0.202776,1.622267,[23 64] ; [ 29 121],[19.08860759 67.91139241] ; [ 32.91139241 117.08860759],0
v4,1,0.214302,1.542121,[86  1] ; [145   6],[84.44117647  2.55882353] ; [146.55882353   4.44117647],0
s2,1,0.228958,1.447325,[58 29] ; [111  39],[62.03797468 24.96202532] ; [106.96202532  43.03797468],0
r4,1,0.247555,1.33705,[79  8] ; [143   8],[81.1512605  5.8487395] ; [140.8487395  10.1512605],0
p6,1,0.247686,1.33631,[46 40] ; [90 57],[50.19742489 35.80257511] ; [85.80257511 61.19742489],0
s5,1,0.254037,1.300964,[37 46] ; [75 68],[41.13274336 41.86725664] ; [70.86725664 72.13274336],0
p8,1,0.264466,1.245225,[55 32] ; [104  44],[58.86382979 28.13617021] ; [100.13617021  47.86382979],0
a6,1,0.282598,1.154552,[55 32] ; [105  45],[58.73417722 28.26582278] ; [101.26582278  48.73417722],0
d1,1,0.284486,1.145536,[54 33] ; [104  47],[57.75630252 29.24369748] ; [100.24369748  50.75630252],0
n6,1,0.284489,1.145521,[77 10] ; [138  11],[79.25847458  7.74152542] ; [135.74152542  13.25847458],0
n1,1,0.295249,1.095532,[ 9 10] ; [14  8],[10.65853659  8.34146341] ; [12.34146341  9.65853659],0
u3,1,0.298488,1.080935,[9 6] ; [16  5],[10.41666667  4.58333333] ; [14.58333333  6.41666667],0
s3,1,0.340202,0.909671,[67 20] ; [107  43],[63.87341772 23.12658228] ; [110.12658228  39.87341772],0
a3,1,0.343349,0.897888,[72 15] ; [130  19],[74.46610169 12.53389831] ; [127.53389831  21.46610169],0
a5,1,0.349992,0.873487,[69 18] ; [127  24],[71.64705882 15.35294118] ; [124.35294118  26.64705882],0
a7,1,0.35279,0.863395,[56 31] ; [106  45],[59.21848739 27.78151261] ; [102.78151261  48.21848739],0
d3,1,0.387537,0.746656,[60 27] ; [112  39],[62.87394958 24.12605042] ; [109.12605042  41.87394958],0
p11,1,0.391975,0.732805,[70 17] ; [128  23],[72.37815126 14.62184874] ; [125.62184874  25.37815126],0
r2,1,0.43333,0.613882,[83  4] ; [145   4],[84.05084746  2.94915254] ; [143.94915254   5.05084746],0
n3,1,0.437857,0.601892,[15  4] ; [15  7],[13.90243902  5.09756098] ; [16.09756098  5.90243902],0
b3,1,0.446209,0.580263,[23 34] ; [53 61],[25.33333333 31.66666667] ; [50.66666667 63.33333333],0
b2,1,0.446209,0.580263,[23 34] ; [53 61],[25.33333333 31.66666667] ; [50.66666667 63.33333333],0
s6,1,0.45455,0.559281,[70 16] ; [126  22],[72.03418803 13.96581197] ; [123.96581197  24.03418803],0
d4,1,0.472296,0.516599,[75 12] ; [134  16],[76.72151899 10.27848101] ; [132.27848101  17.72151899],0
p5,1,0.48451,0.488696,[18 69] ; [ 37 113],[20.18987342 66.81012658] ; [ 34.81012658 115.18987342],0
a1,1,0.525673,0.40275,[ 5 82] ; [ 12 139],[ 6.21428571 80.78571429] ; [ 10.78571429 140.21428571],0
p9,1,0.545115,0.366141,[80  7] ; [141   9],[81.12658228  5.87341772] ; [139.87341772  10.12658228],0
a2,1,0.565436,0.330379,[24 63] ; [ 47 104],[25.95378151 61.04621849] ; [ 45.04621849 105.95378151],0
d2,1,0.590465,0.289619,[47 40] ; [87 64],[48.98319328 38.01680672] ; [85.01680672 65.98319328],0
