Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,37.395599,[107  22] ; [71 78],[82.5971223 46.4028777] ; [95.4028777 53.5971223],1
v1,1,0.0,26.721757,[99 30] ; [68 79],[78.05434783 50.94565217] ; [88.94565217 58.05434783],1
p12,1,0.000246,13.44408,[ 29 100] ; [ 11 142],[ 18.29787234 110.70212766] ; [ 21.70212766 131.29787234],1
n4,1,0.005035,7.866997,[116  14] ; [117  36],[107.03180212  22.96819788] ; [125.96819788  27.03180212],0
s4,1,0.00606,7.532293,[ 23 107] ; [ 48 102],[32.96428571 97.03571429] ; [ 38.03571429 111.96428571],0
s8,1,0.020996,5.327153,[94 34] ; [93 61],[84.87943262 43.12056738] ; [102.12056738  51.87943262],0
n5,1,0.022472,5.208828,[111  18] ; [115  38],[103.38297872  25.61702128] ; [122.61702128  30.38297872],0
p5,1,0.034209,4.484208,[ 25 104] ; [ 16 137],[ 18.75531915 110.24468085] ; [ 22.24468085 130.75531915],0
a1,1,0.045835,3.987634,[ 14 116] ; [  7 147],[  9.61267606 120.38732394] ; [ 11.38732394 142.61267606],0
p1,1,0.059895,3.540299,[ 18 111] ; [ 11 143],[ 13.21908127 115.78091873] ; [ 15.78091873 138.21908127],0
n6,1,0.064386,3.420631,[117  10] ; [130  23],[112.03214286  14.96785714] ; [134.96785714  18.03214286],0
p8,1,0.067863,3.333979,[79 48] ; [78 74],[71.46594982 55.53405018] ; [85.53405018 66.46594982],0
r4,1,0.069751,3.288864,[124   6] ; [138  16],[119.92957746  10.07042254] ; [142.07042254  11.92957746],0
s5,1,0.078988,3.085595,[72 53] ; [67 76],[64.83208955 60.16791045] ; [74.16791045 68.83208955],0
p7,1,0.112266,2.522025,[88 35] ; [93 56],[81.84926471 41.15073529] ; [99.15073529 49.84926471],0
u4,1,0.117477,2.450646,[  7 123] ; [  3 151],[  4.57746479 125.42253521] ; [  5.42253521 148.57746479],0
p9,1,0.138737,2.191916,[118   9] ; [134  19],[114.3  12.7] ; [137.7  15.3],0
r1,1,0.140892,2.168193,[115  14] ; [127  26],[110.70212766  18.29787234] ; [131.29787234  21.70212766],0
p10,1,0.145947,2.114113,[117  12] ; [130  23],[112.9893617  16.0106383] ; [134.0106383  18.9893617],0
p11,1,0.178926,1.80652,[108  22] ; [118  36],[103.45070423  26.54929577] ; [122.54929577  31.45070423],0
a4,1,0.207892,1.586047,[83 47] ; [87 67],[77.81690141 52.18309859] ; [92.18309859 61.81690141],0
n1,1,0.208795,1.579761,[ 7 17] ; [18 22],[ 9.375 14.625] ; [15.625 24.375],0
p6,1,0.21345,1.547869,[54 72] ; [77 76],[59.16129032 66.83870968] ; [71.83870968 81.16129032],0
a3,1,0.217234,1.52255,[111  18] ; [124  30],[107.12014134  21.87985866] ; [127.87985866  26.12014134],0
s7,1,0.227854,1.454206,[95 28] ; [104  43],[90.65555556 32.34444444] ; [108.34444444  38.65555556],0
