Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.178987,[139   5] ; [29 17],[127.32631579  16.67368421] ; [40.67368421  5.32631579],1
r2,1,4e-06,21.499663,[141   2] ; [36  9],[134.63297872   8.36702128] ; [42.36702128  2.63297872],1
n4,1,3.1e-05,17.379677,[119  25] ; [24 22],[108.37894737  35.62105263] ; [34.62105263 11.37894737],1
n5,1,8.7e-05,15.400352,[117  27] ; [24 22],[106.86315789  37.13684211] ; [34.13684211 11.86315789],1
r3,1,9.3e-05,15.277875,[139   4] ; [37  9],[133.16402116   9.83597884] ; [42.83597884  3.16402116],1
d1,1,0.000533,11.995391,[89 55] ; [15 31],[78.82105263 65.17894737] ; [25.17894737 20.82105263],1
a2,1,0.000664,11.587801,[ 41 103] ; [ 2 44],[ 32.58947368 111.41052632] ; [10.41052632 35.58947368],1
d5,1,0.001632,9.923071,[115  27] ; [26 19],[107.06951872  34.93048128] ; [33.93048128 11.06951872],0
s6,1,0.002035,9.517919,[126  16] ; [32 14],[119.34042553  22.65957447] ; [38.65957447  7.34042553],0
a4,1,0.002064,9.49168,[75 69] ; [12 34],[65.93684211 78.06315789] ; [21.06315789 24.93684211],0
d3,1,0.005098,7.84435,[105  38] ; [23 22],[97.36170213 45.63829787] ; [30.63829787 14.36170213],0
d2,1,0.005435,7.728683,[74 69] ; [13 33],[65.82539683 77.17460317] ; [21.17460317 24.82539683],0
a3,1,0.007792,7.080745,[108  36] ; [25 21],[100.8  43.2] ; [32.2 13.8],0
s3,1,0.013922,6.048052,[129  14] ; [35 11],[124.08465608  18.91534392] ; [39.91534392  6.08465608],0
a1,1,0.015528,5.855528,[  5 139] ; [ 6 40],[  8.33684211 135.66315789] ; [ 2.66315789 43.33684211],0
s7,1,0.015564,5.851505,[93 42] ; [22 23],[86.25 48.75] ; [28.75 16.25],0
p6,1,0.021943,5.250284,[65 79] ; [12 34],[58.35789474 85.64210526] ; [18.64210526 27.35789474],0
u1,1,0.025709,4.975496,[ 30 114] ; [ 3 43],[ 25.01052632 118.98947368] ; [ 7.98947368 38.01052632],0
b5,1,0.061925,3.485054,[81 63] ; [33 13],[86.4 57.6] ; [27.6 18.4],0
n2,1,0.066744,3.361345,[23 11] ; [13  1],[25.5  8.5] ; [10.5  3.5],0
b1,1,0.071558,3.246919,[72 72] ; [16 30],[66.69473684 77.30526316] ; [21.30526316 24.69473684],0
a5,1,0.074099,3.189807,[99 45] ; [25 21],[93.97894737 50.02105263] ; [30.02105263 15.97894737],0
v1,1,0.094539,2.795339,[65 76] ; [14 30],[60.21081081 80.78918919] ; [18.78918919 25.21081081],0
n6,1,0.113748,2.501356,[123  20] ; [35 11],[119.54497354  23.45502646] ; [38.45502646  7.54497354],0
p7,1,0.129313,2.300734,[91 49] ; [23 21],[86.73913043 53.26086957] ; [27.26086957 16.73913043],0
s8,1,0.130729,2.283824,[81 63] ; [20 26],[76.54736842 67.45263158] ; [24.45263158 21.54736842],0
v4,1,0.136399,2.218125,[139   5] ; [41  4],[137.14285714   6.85714286] ; [42.85714286  2.14285714],0
p11,1,0.155227,2.020116,[112  32] ; [31 15],[108.37894737  35.62105263] ; [34.62105263 11.37894737],0
d4,1,0.168806,1.893512,[118  24] ; [34 12],[114.80851064  27.19148936] ; [37.19148936  8.80851064],0
s4,1,0.179846,1.7989,[ 40 100] ; [18 28],[43.65591398 96.34408602] ; [14.34408602 31.65591398],0
p4,1,0.1804,1.79433,[97 47] ; [26 20],[93.22105263 50.77894737] ; [29.77894737 16.22105263],0
s1,1,0.248742,1.330356,[ 14 129] ; [ 2 44],[ 12.10582011 130.89417989] ; [ 3.89417989 42.10582011],0
n3,1,0.251015,1.317647,[23 11] ; [7 7],[21.25 12.75] ; [8.75 5.25],0
p8,1,0.272099,1.206134,[76 68] ; [20 26],[72.75789474 71.24210526] ; [23.24210526 22.75789474],0
u3,1,0.329304,0.951634,[26  9] ; [13  8],[24.375 10.625] ; [14.625  6.375],0
p1,1,0.380072,0.770469,[ 16 127] ; [ 3 42],[ 14.45212766 128.54787234] ; [ 4.54787234 40.45212766],0
a8,1,0.390989,0.735864,[ 19 116] ; [ 4 40],[ 17.34636872 117.65363128] ; [ 5.65363128 38.34636872],0
a7,1,0.417287,0.657943,[102  42] ; [29 16],[99.80952381 44.19047619] ; [31.19047619 13.80952381],0
p3,1,0.422617,0.643026,[75 68] ; [21 25],[72.63492063 70.36507937] ; [23.36507937 22.63492063],0
a6,1,0.436964,0.604244,[90 53] ; [26 20],[87.76719577 55.23280423] ; [28.23280423 17.76719577],0
p12,1,0.441485,0.59242,[ 11 133] ; [ 2 44],[  9.85263158 134.14736842] ; [ 3.14736842 42.85263158],0
s5,1,0.521005,0.411903,[65 75] ; [18 26],[63.15217391 76.84782609] ; [19.84782609 24.15217391],0
b3,1,0.535994,0.383015,[34 57] ; [ 9 20],[32.60833333 58.39166667] ; [10.39166667 18.60833333],0
b2,1,0.535994,0.383015,[34 57] ; [ 9 20],[32.60833333 58.39166667] ; [10.39166667 18.60833333],0
b4,1,0.599458,0.275814,[75 69] ; [26 20],[76.54736842 67.45263158] ; [24.45263158 21.54736842],0
v3,1,0.761308,0.092272,[ 31 109] ; [ 9 36],[ 30.27027027 109.72972973] ; [ 9.72972973 35.27027027],0
p10,1,0.769444,0.085909,[118  26] ; [36  9],[117.33333333  26.66666667] ; [36.66666667  8.33333333],0
u2,1,0.773322,0.082963,[23 12] ; [13  8],[22.5 12.5] ; [13.5  7.5],0
p9,1,0.846525,0.037463,[119  24] ; [38  7],[119.42021277  23.57978723] ; [37.57978723  7.42021277],0
p5,1,0.849623,0.035948,[ 21 121] ; [ 6 38],[ 20.61290323 121.38709677] ; [ 6.38709677 37.61290323],0
p2,1,0.862274,0.030096,[120  24] ; [37  8],[119.61904762  24.38095238] ; [37.38095238  7.61904762],0
n1,1,0.936225,0.006403,[15 19] ; [6 8],[14.875 19.125] ; [6.125 7.875],0
