Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,9.1e-05,15.322027,[25 60] ; [33 19],[35.98540146 49.01459854] ; [22.01459854 29.98540146],1
d5,1,0.815938,0.054183,[66 20] ; [39 13],[65.43478261 20.56521739] ; [39.56521739 12.43478261],0
v4,1,0.822202,0.050496,[82  4] ; [50  2],[82.26086957  3.73913043] ; [49.73913043  2.26086957],0
a4,1,0.826674,0.047948,[43 43] ; [27 25],[43.62318841 42.37681159] ; [26.37681159 25.62318841],0
v2,1,0.851538,0.035027,[45 39] ; [27 25],[44.47058824 39.52941176] ; [27.52941176 24.47058824],0
r4,1,0.934417,0.006772,[79  8] ; [47  5],[78.86330935  8.13669065] ; [47.13669065  4.86330935],0
p1,1,0.956087,0.003032,[12 75] ; [ 7 45],[11.89208633 75.10791367] ; [ 7.10791367 44.89208633],0
n6,1,0.966078,0.001809,[73 13] ; [44  8],[72.91304348 13.08695652] ; [44.08695652  7.91304348],0
r2,1,0.978139,0.000751,[80  5] ; [49  3],[80.03649635  4.96350365] ; [48.96350365  3.03649635],0
a7,1,0.980749,0.000582,[66 20] ; [40 12],[66.05797101 19.94202899] ; [39.94202899 12.05797101],0
a8,1,0.98434,0.000385,[ 8 68] ; [ 5 42],[ 8.03252033 67.96747967] ; [ 4.96747967 42.03252033],0
p2,1,0.993695,6.2e-05,[77 10] ; [46  6],[76.98561151 10.01438849] ; [46.01438849  5.98561151],0
