Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4.2e-05,16.758549,[110 156] ; [47 21],[125.03592814 140.96407186] ; [31.96407186 36.03592814],1
s6,1,0.000172,14.109866,[151 111] ; [56 12],[164.34545455  97.65454545] ; [42.65454545 25.34545455],1
s5,1,0.000374,12.658744,[ 66 194] ; [30 32],[ 77.51552795 182.48447205] ; [18.48447205 43.51552795],1
s3,1,0.001109,10.636367,[136 128] ; [50 18],[147.90361446 116.09638554] ; [38.09638554 29.90361446],0
a8,1,0.010229,6.594585,[ 36 209] ; [ 2 64],[ 29.93569132 215.06430868] ; [ 8.06430868 57.93569132],0
s7,1,0.012665,6.215276,[110 144] ; [41 27],[119.11180124 134.88819876] ; [31.88819876 36.11180124],0
n3,1,0.026526,4.921394,[54 23] ; [18  1],[57.75 19.25] ; [14.25  4.75],0
b2,1,0.026887,4.898068,[52 97] ; [ 5 28],[ 46.66483516 102.33516484] ; [10.33516484 22.66483516],0
b3,1,0.026887,4.898068,[52 97] ; [ 5 28],[ 46.66483516 102.33516484] ; [10.33516484 22.66483516],0
p6,1,0.04113,4.170653,[ 77 187] ; [29 40],[ 84.03603604 179.96396396] ; [21.96396396 47.03603604],0
n4,1,0.074843,3.173475,[199  68] ; [44 25],[193.09821429  73.90178571] ; [49.90178571 19.09821429],0
d3,1,0.10795,2.583973,[180  85] ; [53 15],[185.42042042  79.57957958] ; [47.57957958 20.42042042],0
a6,1,0.113447,2.505535,[178  88] ; [53 16],[183.42089552  82.57910448] ; [47.57910448 21.42089552],0
p5,1,0.132538,2.262519,[ 27 239] ; [ 3 66],[ 23.82089552 242.17910448] ; [ 6.17910448 62.82089552],0
v4,1,0.140287,2.174808,[243  21] ; [67  2],[245.76576577  18.23423423] ; [64.23423423  4.76576577],0
b1,1,0.154167,2.030525,[ 98 169] ; [19 50],[ 92.97321429 174.02678571] ; [24.02678571 44.97321429],0
p11,1,0.165434,1.92384,[214  53] ; [50 19],[209.78571429  57.21428571] ; [54.21428571 14.78571429],0
u3,1,0.188337,1.730577,[34 45] ; [14 10],[36.81553398 42.18446602] ; [11.18446602 12.81553398],0
d5,1,0.283616,1.149683,[208  58] ; [49 19],[204.67664671  61.32335329] ; [52.32335329 15.67664671],0
s8,1,0.312058,1.021947,[ 98 168] ; [30 39],[101.6358209 164.3641791] ; [26.3641791 42.6358209],0
s1,1,0.345054,0.891563,[  9 256] ; [ 4 64],[ 10.34534535 254.65465465] ; [ 2.65465465 65.34534535],0
n5,1,0.355332,0.854325,[183  80] ; [44 25],[179.82228916  83.17771084] ; [47.17771084 21.82228916],0
a4,1,0.357885,0.8453,[117 150] ; [26 43],[113.63392857 153.36607143] ; [29.36607143 39.63392857],0
r2,1,0.391632,0.733869,[239  24] ; [64  4],[240.75226586  22.24773414] ; [62.24773414  5.75226586],0
p12,1,0.423125,0.641619,[ 16 250] ; [ 6 63],[ 17.46865672 248.53134328] ; [ 4.53134328 64.46865672],0
v3,1,0.433886,0.612399,[ 74 184] ; [16 51],[ 71.44615385 186.55384615] ; [18.55384615 48.44615385],0
n2,1,0.508935,0.436255,[55 22] ; [15  4],[56.14583333 20.85416667] ; [13.85416667  5.14583333],0
a3,1,0.516542,0.420792,[185  82] ; [45 24],[182.76785714  84.23214286] ; [47.23214286 21.76785714],0
u2,1,0.542052,0.37175,[41 39] ; [14 10],[42.30769231 37.69230769] ; [12.69230769 11.30769231],0
b5,1,0.589183,0.291622,[149 118] ; [41 28],[150.98214286 116.01785714] ; [39.01785714 29.98214286],0
p10,1,0.607835,0.26334,[228  37] ; [61  8],[229.29640719  35.70359281] ; [59.70359281  9.29640719],0
p1,1,0.661842,0.191294,[ 19 247] ; [ 6 63],[ 19.85074627 246.14925373] ; [ 5.14925373 63.85074627],0
p8,1,0.689414,0.159721,[128 137] ; [31 37],[126.53153153 138.46846847] ; [32.46846847 35.53153153],0
r4,1,0.699477,0.149016,[233  34] ; [59 10],[232.03571429  34.96428571] ; [59.96428571  9.03571429],0
b4,1,0.704762,0.143566,[148 119] ; [40 29],[149.39285714 117.60714286] ; [38.60714286 30.39285714],0
p2,1,0.716462,0.131908,[220  45] ; [56 13],[218.98203593  46.01796407] ; [57.01796407 11.98203593],0
