Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,46.186749,[32 53] ; [107  22],[55.21028037 29.78971963] ; [83.78971963 45.21028037],1
n6,1,1.1e-05,19.258113,[48 37] ; [108  21],[61.96261682 23.03738318] ; [94.03738318 34.96261682],1
v1,1,0.002492,9.146307,[21 62] ; [58 68],[31.37320574 51.62679426] ; [47.62679426 78.37320574],0
p3,1,0.0042,8.195354,[18 68] ; [51 78],[27.6 58.4] ; [41.4 87.6],0
v3,1,0.005011,7.875644,[15 66] ; [47 81],[24.02870813 56.97129187] ; [37.97129187 90.02870813],0
p4,1,0.007871,7.06268,[25 60] ; [61 67],[34.31924883 50.68075117] ; [51.68075117 76.31924883],0
s7,1,0.014278,6.003425,[15 68] ; [41 81],[22.67317073 60.32682927] ; [33.32682927 88.67317073],0
n1,1,0.014431,5.984582,[ 6 28] ; [13 15],[10.41935484 23.58064516] ; [ 8.58064516 19.41935484],0
s6,1,0.017245,5.671314,[32 53] ; [70 59],[40.51401869 44.48598131] ; [61.48598131 67.51401869],0
a8,1,0.017653,5.630266,[ 3 80] ; [ 16 102],[ 7.84577114 75.15422886] ; [ 11.15422886 106.84577114],0
p11,1,0.021848,5.257814,[49 37] ; [93 36],[56.8 29.2] ; [85.2 43.8],0
v2,1,0.025734,4.973821,[27 55] ; [58 61],[34.67661692 47.32338308] ; [50.32338308 68.67661692],0
p10,1,0.037017,4.34961,[46 37] ; [89 39],[53.1042654 29.8957346] ; [81.8957346 46.1042654],0
u3,1,0.039704,4.230473,[32 22] ; [28 41],[26.34146341 27.65853659] ; [33.65853659 35.34146341],0
p7,1,0.047793,3.917244,[38 44] ; [76 50],[44.94230769 37.05769231] ; [69.05769231 56.94230769],0
b2,1,0.056411,3.639883,[ 6 32] ; [26 54],[10.30508475 27.69491525] ; [21.69491525 58.30508475],0
b3,1,0.056411,3.639883,[ 6 32] ; [26 54],[10.30508475 27.69491525] ; [21.69491525 58.30508475],0
p5,1,0.087173,2.925813,[ 2 84] ; [ 10 118],[ 4.82242991 81.17757009] ; [  7.17757009 120.82242991],0
a3,1,0.105032,2.627418,[31 55] ; [60 67],[36.74178404 49.25821596] ; [54.25821596 72.74178404],0
s3,1,0.106166,2.610379,[35 51] ; [65 60],[40.75829384 45.24170616] ; [59.24170616 65.75829384],0
s4,1,0.113218,2.508714,[16 70] ; [ 14 114],[12.05607477 73.94392523] ; [ 17.94392523 110.05607477],0
s8,1,0.130059,2.291805,[18 68] ; [39 90],[22.8 63.2] ; [34.2 94.8],0
r4,1,0.144543,2.128912,[59 27] ; [100  29],[63.6 22.4] ; [95.4 33.6],0
p12,1,0.157978,1.993475,[ 1 85] ; [  6 123],[ 2.8 83.2] ; [  4.2 124.8],0
p9,1,0.199864,1.643366,[52 31] ; [91 37],[56.25118483 26.74881517] ; [86.74881517 41.25118483],0
