Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,60.720826,[55 19] ; [13 78],[30.4969697 43.5030303] ; [37.5030303 53.4969697],1
d3,1,0.0,46.407323,[66 10] ; [32 60],[44.33333333 31.66666667] ; [53.66666667 38.33333333],1
d5,1,0.0,45.785394,[73  3] ; [44 48],[52.92857143 23.07142857] ; [64.07142857 27.92857143],1
d4,1,0.0,37.937912,[73  2] ; [51 41],[55.68862275 19.31137725] ; [68.31137725 23.68862275],1
a4,1,9e-06,19.726815,[46 29] ; [25 67],[31.88622754 43.11377246] ; [39.11377246 52.88622754],1
a2,1,1.1e-05,19.253206,[22 54] ; [ 4 88],[11.76190476 64.23809524] ; [14.23809524 77.76190476],1
u1,1,0.000172,14.11493,[15 61] ; [ 2 90],[ 7.69047619 68.30952381] ; [ 9.30952381 82.69047619],1
a7,1,0.001636,9.918977,[59 16] ; [51 41],[49.4011976 25.5988024] ; [60.5988024 31.4011976],0
a5,1,0.001757,9.787785,[56 20] ; [46 46],[46.14285714 29.85714286] ; [55.85714286 36.14285714],0
v2,1,0.003016,8.797906,[36 38] ; [23 65],[26.95061728 47.04938272] ; [32.04938272 55.95061728],0
n6,1,0.007147,7.23568,[57 19] ; [50 41],[48.69461078 27.30538922] ; [58.30538922 32.69461078],0
a6,1,0.011137,6.443287,[55 21] ; [49 43],[47.04761905 28.95238095] ; [56.95238095 35.04761905],0
r2,1,0.011768,6.345538,[67  6] ; [71 21],[61.05454545 11.94545455] ; [76.94545455 15.05454545],0
a3,1,0.020301,5.385854,[55 21] ; [50 41],[47.78443114 28.21556886] ; [57.21556886 33.78443114],0
p6,1,0.026297,4.93638,[12 63] ; [ 5 86],[ 7.68072289 67.31927711] ; [ 9.31927711 81.68072289],0
n2,1,0.033806,4.504495,[15 17] ; [22  8],[19.09677419 12.90322581] ; [17.90322581 12.09677419],0
s5,1,0.03484,4.452999,[10 61] ; [ 4 84],[ 6.25157233 64.74842767] ; [ 7.74842767 80.25157233],0
s8,1,0.034932,4.448513,[14 62] ; [ 7 85],[ 9.5 66.5] ; [11.5 80.5],0
a8,1,0.042535,4.11377,[ 2 69] ; [10 78],[ 5.35849057 65.64150943] ; [ 6.64150943 81.35849057],0
s7,1,0.062621,3.466578,[16 55] ; [10 77],[11.6835443 59.3164557] ; [14.3164557 72.6835443],0
u3,1,0.073876,3.194726,[13  8] ; [16 26],[ 9.66666667 11.33333333] ; [19.33333333 22.66666667],0
r1,1,0.1004,2.69918,[50 26] ; [49 43],[44.78571429 31.21428571] ; [54.21428571 37.78571429],0
s3,1,0.157532,1.997758,[20 55] ; [16 75],[16.26506024 58.73493976] ; [19.73493976 71.26506024],0
r3,1,0.193943,1.687411,[63 12] ; [69 22],[59.63855422 15.36144578] ; [72.36144578 18.63855422],0
b5,1,0.194892,1.680242,[37 39] ; [54 38],[41.16666667 34.83333333] ; [49.83333333 42.16666667],0
u2,1,0.205271,1.60447,[11 10] ; [15 27],[ 8.66666667 12.33333333] ; [17.33333333 24.66666667],0
s2,1,0.214389,1.541538,[13 61] ; [10 82],[10.25301205 63.74698795] ; [12.74698795 79.25301205],0
a1,1,0.215584,1.533528,[ 3 73] ; [ 8 84],[ 4.97619048 71.02380952] ; [ 6.02380952 85.97619048],0
v3,1,0.24072,1.376371,[20 51] ; [18 71],[16.8625 54.1375] ; [21.1375 67.8625],0
s1,1,0.245925,1.346305,[ 2 73] ; [ 6 86],[ 3.59281437 71.40718563] ; [ 4.40718563 87.59281437],0
p4,1,0.282856,1.153318,[22 54] ; [20 72],[19. 57.] ; [23. 69.],0
p8,1,0.322742,0.977801,[19 57] ; [17 74],[16.38323353 59.61676647] ; [19.61676647 71.38323353],0
n1,1,0.324974,0.968822,[10 22] ; [13 17],[11.87096774 20.12903226] ; [11.12903226 18.87096774],0
v4,1,0.367807,0.811062,[62 14] ; [69 22],[59.61676647 16.38323353] ; [71.38323353 19.61676647],0
p3,1,0.370432,0.802214,[17 57] ; [16 76],[14.71084337 59.28915663] ; [18.28915663 73.71084337],0
p11,1,0.383098,0.760738,[48 28] ; [52 40],[45.23809524 30.76190476] ; [54.76190476 37.23809524],0
p10,1,0.389902,0.739247,[45 30] ; [48 42],[42.27272727 32.72727273] ; [50.72727273 39.27272727],0
p12,1,0.463763,0.536797,[ 2 74] ; [ 1 89],[ 1.37349398 74.62650602] ; [ 1.62650602 88.37349398],0
p5,1,0.49098,0.474377,[ 3 72] ; [ 2 90],[ 2.24550898 72.75449102] ; [ 2.75449102 89.24550898],0
n3,1,0.501238,0.452314,[15 16] ; [16 12],[16.28813559 14.71186441] ; [14.71186441 13.28813559],0
b1,1,0.644856,0.212448,[32 44] ; [42 50],[33.47619048 42.52380952] ; [40.52380952 51.47619048],0
s4,1,0.669302,0.18242,[ 6 70] ; [ 9 83],[ 6.78571429 69.21428571] ; [ 8.21428571 83.78571429],0
p2,1,0.78221,0.076419,[43 33] ; [54 38],[43.88095238 32.11904762] ; [53.11904762 38.88095238],0
v1,1,0.830422,0.045865,[23 52] ; [29 61],[23.63636364 51.36363636] ; [28.36363636 61.63636364],0
p9,1,0.843087,0.039183,[44 29] ; [55 34],[44.61111111 28.38888889] ; [54.38888889 34.61111111],0
r4,1,0.872809,0.025629,[48 28] ; [57 35],[47.5 28.5] ; [57.5 34.5],0
p1,1,0.88188,0.022078,[ 7 69] ; [ 9 82],[ 7.28143713 68.71856287] ; [ 8.71856287 82.28143713],0
n5,1,0.924969,0.008869,[47 28] ; [57 35],[46.70658683 28.29341317] ; [57.29341317 34.70658683],0
b2,1,0.930274,0.007656,[20 28] ; [20 27],[20.21052632 27.78947368] ; [19.78947368 27.21052632],0
b3,1,0.930274,0.007656,[20 28] ; [20 27],[20.21052632 27.78947368] ; [19.78947368 27.21052632],0
n4,1,0.938126,0.006026,[50 26] ; [60 32],[49.76190476 26.23809524] ; [60.23809524 31.76190476],0
b4,1,0.94617,0.004559,[45 31] ; [54 38],[44.78571429 31.21428571] ; [54.21428571 37.78571429],0
