Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000707,11.471088,[31  7] ; [10 15],[24.73015873 13.26984127] ; [16.26984127  8.73015873],1
b5,1,0.010613,6.528944,[20 18] ; [21  4],[24.73015873 13.26984127] ; [16.26984127  8.73015873],0
p4,1,0.025617,4.981685,[21 16] ; [ 7 18],[16.70967742 20.29032258] ; [11.29032258 13.70967742],0
v2,1,0.026482,4.924269,[26 10] ; [11 14],[21.83606557 14.16393443] ; [15.16393443  9.83606557],0
p8,1,0.027228,4.876267,[22 16] ; [ 7 17],[17.77419355 20.22580645] ; [11.22580645 12.77419355],0
s8,1,0.02854,4.795118,[18 19] ; [ 5 19],[13.95081967 23.04918033] ; [ 9.04918033 14.95081967],0
b1,1,0.044075,4.053703,[16 22] ; [17  8],[19.9047619 18.0952381] ; [13.0952381 11.9047619],0
r1,1,0.045175,4.012105,[29  9] ; [13 12],[25.33333333 12.66666667] ; [16.66666667  8.33333333],0
n5,1,0.052184,3.769846,[30  8] ; [14 11],[26.53968254 11.46031746] ; [17.46031746  7.53968254],0
r4,1,0.073875,3.194752,[34  4] ; [18  7],[31.36507937  6.63492063] ; [20.63492063  4.36507937],0
v4,1,0.073899,3.194211,[35  3] ; [19  6],[32.57142857  5.42857143] ; [21.42857143  3.57142857],0
n4,1,0.07734,3.11993,[28 10] ; [13 12],[24.73015873 13.26984127] ; [16.26984127  8.73015873],0
n6,1,0.078235,3.101196,[29  7] ; [15 10],[25.96721311 10.03278689] ; [18.03278689  6.96721311],0
a8,1,0.091536,2.84716,[ 4 32] ; [ 7 18],[ 6.49180328 29.50819672] ; [ 4.50819672 20.49180328],0
a5,1,0.124215,2.363355,[20 18] ; [18  7],[22.92063492 15.07936508] ; [15.07936508  9.92063492],0
p1,1,0.135723,2.225794,[ 1 37] ; [ 3 22],[ 2.41269841 35.58730159] ; [ 1.58730159 23.41269841],0
a2,1,0.135723,2.225794,[ 1 37] ; [ 3 22],[ 2.41269841 35.58730159] ; [ 1.58730159 23.41269841],0
r2,1,0.138803,2.191175,[35  3] ; [19  5],[33.09677419  4.90322581] ; [20.90322581  3.09677419],0
n3,1,0.145729,2.116402,[4 3] ; [8 1],[5.25 1.75] ; [6.75 2.25],0
p5,1,0.14918,2.080619,[ 6 31] ; [ 1 23],[ 4.24590164 32.75409836] ; [ 2.75409836 21.24590164],0
r3,1,0.155506,2.017396,[36  2] ; [21  4],[34.38095238  3.61904762] ; [22.61904762  2.38095238],0
b4,1,0.164542,1.931982,[22 16] ; [10 15],[19.3015873 18.6984127] ; [12.6984127 12.3015873],0
u2,1,0.189225,1.723644,[9 8] ; [2 6],[7.48 9.52] ; [3.52 4.48],0
v1,1,0.195056,1.679014,[20 18] ; [ 9 16],[17.49206349 20.50793651] ; [11.50793651 13.49206349],0
v3,1,0.217027,1.523924,[14 24] ; [ 5 18],[11.83606557 26.16393443] ; [ 7.16393443 15.83606557],0
p9,1,0.220145,1.503427,[27 11] ; [14 11],[24.73015873 13.26984127] ; [16.26984127  8.73015873],0
a3,1,0.225436,1.469426,[20 18] ; [17  8],[22.31746032 15.68253968] ; [14.68253968 10.31746032],0
s1,1,0.316579,1.003026,[ 3 35] ; [ 4 21],[ 4.22222222 33.77777778] ; [ 2.77777778 22.22222222],0
d1,1,0.326032,0.964593,[20 18] ; [10 15],[18.0952381 19.9047619] ; [11.9047619 13.0952381],0
a1,1,0.327625,0.958263,[ 1 37] ; [ 2 23],[ 1.80952381 36.19047619] ; [ 1.19047619 23.80952381],0
s7,1,0.345651,0.889359,[17 19] ; [ 8 15],[15.25423729 20.74576271] ; [ 9.74576271 13.25423729],0
s3,1,0.372355,0.795789,[20 18] ; [16  9],[21.71428571 16.28571429] ; [14.28571429 10.71428571],0
a6,1,0.391781,0.733406,[19 18] ; [15  9],[20.62295082 16.37704918] ; [13.37704918 10.62295082],0
a4,1,0.546642,0.363367,[15 23] ; [ 8 17],[13.87301587 24.12698413] ; [ 9.12698413 15.87301587],0
u1,1,0.662954,0.189955,[ 2 36] ; [ 2 23],[ 2.41269841 35.58730159] ; [ 1.58730159 23.41269841],0
n1,1,0.666955,0.185185,[2 4] ; [4 5],[2.4 3.6] ; [3.6 5.4],0
s6,1,0.718801,0.129644,[22 16] ; [15  9],[22.67741935 15.32258065] ; [14.32258065  9.67741935],0
p6,1,0.721079,0.127461,[15 23] ; [11 14],[15.68253968 22.31746032] ; [10.31746032 14.68253968],0
d2,1,0.764909,0.089426,[14 23] ; [10 14],[14.55737705 22.44262295] ; [ 9.44262295 14.55737705],0
a7,1,0.781189,0.077156,[23 15] ; [16  9],[23.52380952 14.47619048] ; [15.47619048  9.52380952],0
d5,1,0.787881,0.072395,[25 12] ; [17  7],[25.47540984 11.52459016] ; [16.52459016  7.47540984],0
u3,1,0.793117,0.068783,[10  8] ; [4 4],[9.69230769 8.30769231] ; [4.30769231 3.69230769],0
p3,1,0.795716,0.067027,[19 18] ; [12 13],[18.5 18.5] ; [12.5 12.5],0
s2,1,0.799316,0.064634,[21 17] ; [13 12],[20.50793651 17.49206349] ; [13.49206349 11.50793651],0
n2,1,0.848936,0.036281,[6 1] ; [8 1],[6.125 0.875] ; [7.875 1.125],0
s4,1,0.87592,0.024381,[ 7 31] ; [ 5 20],[ 7.23809524 30.76190476] ; [ 4.76190476 20.23809524],0
s5,1,0.92549,0.008746,[12 26] ; [ 7 16],[11.83606557 26.16393443] ; [ 7.16393443 15.83606557],0
b3,1,0.946189,0.004555,[ 8 21] ; [ 4 10],[ 8.09302326 20.90697674] ; [ 3.90697674 10.09302326],0
b2,1,0.946189,0.004555,[ 8 21] ; [ 4 10],[ 8.09302326 20.90697674] ; [ 3.90697674 10.09302326],0
d4,1,0.96243,0.002219,[26 11] ; [17  7],[26.08196721 10.91803279] ; [16.91803279  7.08196721],0
d3,1,0.99312,7.4e-05,[17 20] ; [11 13],[16.98360656 20.01639344] ; [11.01639344 12.98360656],0
