Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,39.373312,[139  22] ; [17 25],[123.72413793  37.27586207] ; [32.27586207  9.72413793],1
p2,1,1e-06,24.413588,[132  25] ; [20 22],[119.91959799  37.08040201] ; [32.08040201  9.91959799],1
v3,1,0.000158,14.268727,[77 81] ; [ 6 33],[66.56852792 91.43147208] ; [16.43147208 22.56852792],1
p9,1,0.000972,10.880048,[134  26] ; [24 16],[126.4  33.6] ; [31.6  8.4],1
n6,1,0.00098,10.865916,[139  22] ; [27 15],[131.65517241  29.34482759] ; [34.34482759  7.65517241],1
p10,1,0.006247,7.477582,[129  30] ; [25 16],[122.43  36.57] ; [31.57  9.43],0
p11,1,0.006822,7.319129,[132  30] ; [26 16],[125.47058824  36.52941176] ; [32.52941176  9.47058824],0
r1,1,0.006909,7.296508,[126  36] ; [24 18],[119.11764706  42.88235294] ; [30.88235294 11.11764706],0
s7,1,0.008534,6.917821,[92 63] ; [14 25],[84.69072165 70.30927835] ; [21.30927835 17.69072165],0
a3,1,0.012516,6.236332,[130  32] ; [26 16],[123.88235294  38.11764706] ; [32.11764706  9.88235294],0
s4,1,0.017261,5.669673,[ 27 134] ; [14 28],[ 32.51724138 128.48275862] ; [ 8.48275862 33.51724138],0
s8,1,0.021064,5.321472,[84 78] ; [13 28],[77.408867 84.591133] ; [19.591133 21.408867],0
p5,1,0.029672,4.72818,[ 24 136] ; [ 1 40],[ 19.90049751 140.09950249] ; [ 5.09950249 35.90049751],0
p3,1,0.04079,4.184706,[85 74] ; [15 27],[79.10447761 79.89552239] ; [20.89552239 21.10447761],0
s3,1,0.065139,3.40145,[94 66] ; [18 24],[88.71287129 71.28712871] ; [23.28712871 18.71287129],0
d1,1,0.065982,3.380259,[106  56] ; [21 21],[100.85294118  61.14705882] ; [26.14705882 15.85294118],0
a8,1,0.070751,3.265519,[ 18 136] ; [ 1 41],[ 14.92857143 139.07142857] ; [ 4.07142857 37.92857143],0
v1,1,0.127954,2.317148,[88 69] ; [18 24],[83.6281407 73.3718593] ; [22.3718593 19.6281407],0
u3,1,0.152685,2.045217,[13 19] ; [10  6],[15.33333333 16.66666667] ; [7.66666667 8.33333333],0
a5,1,0.203144,1.619624,[127  35] ; [29 13],[123.88235294  38.11764706] ; [32.11764706  9.88235294],0
r3,1,0.213437,1.54796,[149  13] ; [36  6],[146.91176471  15.08823529] ; [38.08823529  3.91176471],0
p8,1,0.220499,1.501122,[76 80] ; [16 26],[72.48484848 83.51515152] ; [19.51515152 22.48484848],0
s1,1,0.231074,1.434239,[  5 156] ; [ 3 39],[  6.34482759 154.65517241] ; [ 1.65517241 40.34482759],0
r4,1,0.239753,1.382044,[136  26] ; [32 10],[133.41176471  28.58823529] ; [34.58823529  7.41176471],0
d4,1,0.260688,1.2651,[142  20] ; [34  8],[139.76470588  22.23529412] ; [36.23529412  5.76470588],0
p1,1,0.264984,1.242532,[  8 153] ; [ 4 38],[  9.51724138 151.48275862] ; [ 2.48275862 39.51724138],0
n3,1,0.27984,1.167868,[29 11] ; [13  9],[27.09677419 12.90322581] ; [14.90322581  7.09677419],0
p7,1,0.286667,1.135207,[103  53] ; [24 18],[100.06060606  55.93939394] ; [26.93939394 15.06060606],0
v2,1,0.302685,1.062328,[88 71] ; [19 22],[85.065 73.935] ; [21.935 19.065],0
d2,1,0.308108,1.038771,[94 66] ; [21 21],[91.08910891 68.91089109] ; [23.91089109 18.08910891],0
s2,1,0.327012,0.960693,[85 77] ; [18 23],[82.19704433 79.80295567] ; [20.80295567 20.19704433],0
p12,1,0.327901,0.957169,[ 10 147] ; [ 1 40],[  8.72222222 148.27777778] ; [ 2.27777778 38.72222222],0
b2,1,0.330206,0.94809,[50 59] ; [ 8 15],[47.89393939 61.10606061] ; [10.10606061 12.89393939],0
b3,1,0.330206,0.94809,[50 59] ; [ 8 15],[47.89393939 61.10606061] ; [10.10606061 12.89393939],0
p6,1,0.331283,0.943876,[62 93] ; [13 28],[59.31122449 95.68877551] ; [15.68877551 25.31122449],0
p4,1,0.339075,0.913926,[92 66] ; [21 21],[89.27 68.73] ; [23.73 18.27],0
a1,1,0.348127,0.880272,[  9 153] ; [ 4 38],[ 10.32352941 151.67647059] ; [ 2.67647059 39.32352941],0
s6,1,0.384685,0.755678,[105  51] ; [24 16],[102.67346939  53.32653061] ; [26.32653061 13.67346939],0
n2,1,0.476966,0.505793,[28 12] ; [18  5],[29.20634921 10.79365079] ; [16.79365079  6.20634921],0
a4,1,0.502973,0.448658,[86 75] ; [20 22],[84.06896552 76.93103448] ; [21.93103448 20.06896552],0
a2,1,0.586972,0.295098,[ 16 146] ; [ 3 39],[ 15.08823529 146.91176471] ; [ 3.91176471 38.08823529],0
u2,1,0.609366,0.2611,[15 16] ; [9 7],[15.82978723 15.17021277] ; [8.17021277 7.82978723],0
b4,1,0.690047,0.159035,[87 75] ; [24 18],[88.14705882 73.85294118] ; [22.85294118 19.14705882],0
a6,1,0.793807,0.068314,[ 62 100] ; [17 25],[62.73529412 99.26470588] ; [16.26470588 25.73529412],0
r2,1,0.817804,0.05307,[145  13] ; [39  3],[145.36  12.64] ; [38.64  3.36],0
d3,1,0.830556,0.045791,[84 78] ; [21 21],[83.38235294 78.61764706] ; [21.61764706 20.38235294],0
s5,1,0.846496,0.037477,[63 93] ; [16 22],[63.5257732 92.4742268] ; [15.4742268 22.5257732],0
v4,1,0.866472,0.028272,[147  14] ; [38  4],[146.72413793  14.27586207] ; [38.27586207  3.72413793],0
n1,1,0.87726,0.023853,[19 21] ; [10 12],[18.70967742 21.29032258] ; [10.29032258 11.70967742],0
b1,1,0.886586,0.020342,[79 83] ; [21 21],[79.41176471 82.58823529] ; [20.58823529 21.41176471],0
b5,1,0.934944,0.006663,[76 86] ; [20 22],[76.23529412 85.76470588] ; [19.76470588 22.23529412],0
