Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,4.6e-05,16.598501,[23 13] ; [ 4 25],[14.95384615 21.04615385] ; [12.04615385 16.95384615],1
p6,1,0.035894,4.402116,[10 26] ; [ 2 26],[ 6.75 29.25] ; [ 5.25 22.75],0
p11,1,0.124349,2.361666,[23 13] ; [13 16],[19.93846154 16.06153846] ; [16.06153846 12.93846154],0
b1,1,0.475806,0.508461,[23 13] ; [16 13],[21.6 14.4] ; [17.4 11.6],0
p1,1,0.991132,0.000124,[ 5 31] ; [ 4 25],[ 4.98461538 31.01538462] ; [ 4.01538462 24.98461538],0
