Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,59.392384,[28 48] ; [65  1],[49.77464789 26.22535211] ; [43.22535211 22.77464789],1
d3,1,0.0,47.178937,[22 54] ; [57  9],[42.28169014 33.71830986] ; [36.71830986 29.28169014],1
d4,1,0.0,41.682727,[38 38] ; [65  1],[55.12676056 20.87323944] ; [47.87323944 18.12676056],1
d2,1,0.0,37.551512,[18 58] ; [49 16],[36.11347518 39.88652482] ; [30.88652482 34.11347518],1
a4,1,0.0,25.945449,[16 59] ; [42 24],[30.85106383 44.14893617] ; [27.14893617 38.85106383],1
a2,1,4e-06,21.115966,[ 4 72] ; [24 43],[14.88111888 61.11888112] ; [13.11888112 53.88111888],1
u1,1,0.000132,14.612336,[ 2 74] ; [16 51],[ 9.56643357 66.43356643] ; [ 8.43356643 58.56643357],1
a5,1,0.000161,14.238561,[33 43] ; [50 17],[44.11188811 31.88811189] ; [38.88811189 28.11188811],1
a3,1,0.00069,11.516649,[37 37] ; [52 15],[46.70921986 27.29078014] ; [42.29078014 24.70921986],1
v2,1,0.00428,8.161057,[21 50] ; [33 28],[29.04545455 41.95454545] ; [24.95454545 36.04545455],0
a7,1,0.004684,7.997444,[35 40] ; [47 20],[43.30985915 31.69014085] ; [38.69014085 28.30985915],0
n2,1,0.005004,7.878172,[24  6] ; [14 17],[18.68852459 11.31147541] ; [19.31147541 11.68852459],0
r2,1,0.018545,5.543896,[58 17] ; [58  5],[63.04347826 11.95652174] ; [52.95652174 10.04347826],0
s7,1,0.023936,5.099299,[17 54] ; [27 37],[23.14074074 47.85925926] ; [20.85925926 43.14074074],0
s1,1,0.026979,4.892165,[10 64] ; [ 2 64],[ 6.34285714 67.65714286] ; [ 5.65714286 60.34285714],0
p1,1,0.028567,4.793521,[10 66] ; [ 2 65],[ 6.37762238 69.62237762] ; [ 5.62237762 61.37762238],0
a6,1,0.033388,4.525774,[36 40] ; [43 23],[42.28169014 33.71830986] ; [36.71830986 29.28169014],0
r1,1,0.081814,3.028486,[42 33] ; [47 20],[47.00704225 27.99295775] ; [41.99295775 25.00704225],0
n6,1,0.113539,2.504253,[43 32] ; [47 20],[47.53521127 27.46478873] ; [42.46478873 24.53521127],0
s8,1,0.123022,2.378413,[17 58] ; [23 44],[21.12676056 53.87323944] ; [18.87323944 48.12676056],0
r3,1,0.17046,1.878891,[53 22] ; [54 13],[56.51408451 18.48591549] ; [50.48591549 16.51408451],0
b4,1,0.17094,1.874684,[39 37] ; [42 25],[43.04895105 32.95104895] ; [37.95104895 29.04895105],0
u3,1,0.176617,1.825866,[18 21] ; [10  5],[20.22222222 18.77777778] ; [7.77777778 7.22222222],0
n4,1,0.181702,1.783646,[41 34] ; [44 23],[44.8943662 30.1056338] ; [40.1056338 26.8943662],0
a8,1,0.215144,1.536472,[ 9 64] ; [ 4 61],[ 6.87681159 66.12318841] ; [ 6.12318841 58.87681159],0
n3,1,0.223319,1.482913,[18 10] ; [14 15],[15.71929825 12.28070175] ; [16.28070175 12.71929825],0
s3,1,0.22581,1.467064,[25 47] ; [30 37],[28.48920863 43.51079137] ; [26.51079137 40.48920863],0
b2,1,0.266835,1.232947,[18 26] ; [14 33],[15.47252747 28.52747253] ; [16.52747253 30.47252747],0
b3,1,0.266835,1.232947,[18 26] ; [14 33],[15.47252747 28.52747253] ; [16.52747253 30.47252747],0
p9,1,0.283245,1.151452,[35 37] ; [37 27],[38.11764706 33.88235294] ; [33.88235294 30.11764706],0
r4,1,0.296261,1.090949,[47 29] ; [47 20],[49.95804196 26.04195804] ; [44.04195804 22.95804196],0
s6,1,0.336384,0.924164,[31 43] ; [33 33],[33.82857143 40.17142857] ; [30.17142857 35.82857143],0
v4,1,0.421112,0.647211,[55 20] ; [53 14],[57.04225352 17.95774648] ; [50.95774648 16.04225352],0
p4,1,0.447973,0.575776,[12 62] ; [14 52],[13.74285714 60.25714286] ; [12.25714286 53.74285714],0
p11,1,0.460238,0.545316,[35 41] ; [35 32],[37.2027972 38.7972028] ; [32.7972028 34.2027972],0
b5,1,0.473275,0.514319,[42 34] ; [41 26],[44.11188811 31.88811189] ; [38.88811189 28.11188811],0
s4,1,0.474279,0.511989,[15 61] ; [10 56],[13.38028169 62.61971831] ; [11.61971831 54.38028169],0
a1,1,0.524826,0.404399,[ 8 68] ; [ 5 62],[ 6.90909091 69.09090909] ; [ 6.09090909 60.90909091],0
