Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,38.525264,[ 22 355] ; [22 54],[ 36.61810155 340.38189845] ; [ 7.38189845 68.61810155],1
p12,1,0.0,38.018509,[ 20 355] ; [21 55],[ 34.09090909 340.90909091] ; [ 6.90909091 69.09090909],1
s5,1,0.0,30.637302,[128 246] ; [47 20],[148.41269841 225.58730159] ; [26.58730159 40.41269841],1
p4,1,1.3e-05,19.015938,[252 124] ; [69  6],[267.61862528 108.38137472] ; [53.38137472 21.61862528],1
p6,1,1.6e-05,18.56335,[176 199] ; [55 19],[192.92873051 182.07126949] ; [38.07126949 35.92873051],1
a1,1,7e-05,15.808628,[ 15 363] ; [12 64],[ 22.48017621 355.51982379] ; [ 4.51982379 71.48017621],1
p3,1,9.9e-05,15.14829,[222 155] ; [62 13],[236.87610619 140.12389381] ; [47.12389381 27.87610619],1
p8,1,0.000129,14.649191,[245 128] ; [66  9],[258.93526786 114.06473214] ; [52.06473214 22.93526786],1
u4,1,0.00042,12.442957,[  3 375] ; [ 5 70],[  6.67549669 371.32450331] ; [ 1.32450331 73.67549669],1
v3,1,0.002596,9.071478,[157 213] ; [45 28],[168.71331828 201.28668172] ; [33.28668172 39.71331828],0
s7,1,0.002696,9.002881,[194 169] ; [51 19],[205.3926097 157.6073903] ; [39.6073903 30.3926097],0
s6,1,0.004505,8.068277,[254 118] ; [58 10],[263.78181818 108.21818182] ; [48.21818182 19.78181818],0
s8,1,0.010435,6.559079,[181 196] ; [47 26],[191.01333333 185.98666667] ; [36.98666667 36.01333333],0
n5,1,0.012617,6.222013,[322  54] ; [73  3],[328.5840708  47.4159292] ; [66.4159292  9.5840708],0
b3,1,0.025394,4.996786,[ 87 157] ; [29 27],[ 94.34666667 149.65333333] ; [21.65333333 34.34666667],0
b2,1,0.025394,4.996786,[ 87 157] ; [29 27],[ 94.34666667 149.65333333] ; [21.65333333 34.34666667],0
b5,1,0.030296,4.692425,[225 153] ; [35 41],[216.47577093 161.52422907] ; [43.52422907 32.47577093],0
v1,1,0.051593,3.788922,[215 158] ; [51 22],[222.46188341 150.53811659] ; [43.53811659 29.46188341],0
n6,1,0.055347,3.671594,[333  43] ; [71  3],[337.56444444  38.43555556] ; [66.43555556  7.56444444],0
p9,1,0.081136,3.042,[329  46] ; [71  4],[333.33333333  41.66666667] ; [66.66666667  8.33333333],0
s1,1,0.084782,2.970759,[ 10 363] ; [ 5 71],[ 12.4610245 360.5389755] ; [ 2.5389755 73.4610245],0
v4,1,0.104922,2.629095,[364  11] ; [69  5],[361.63697105  13.36302895] ; [71.36302895  2.63697105],0
p11,1,0.195564,1.675198,[316  62] ; [68  8],[319.71806167  58.28193833] ; [64.28193833 11.71806167],0
a2,1,0.209745,1.573186,[106 272] ; [16 60],[101.57709251 276.42290749] ; [20.42290749 55.57709251],0
s2,1,0.265265,1.241071,[197 179] ; [44 30],[201.36888889 174.63111111] ; [39.63111111 34.36888889],0
n3,1,0.274513,1.194055,[50 14] ; [9 5],[48.41025641 15.58974359] ; [10.58974359  3.41025641],0
d5,1,0.279199,1.170985,[324  52] ; [61 14],[320.97560976  55.02439024] ; [64.02439024 10.97560976],0
a6,1,0.309452,1.033011,[263 113] ; [48 27],[259.28159645 116.71840355] ; [51.71840355 23.28159645],0
a7,1,0.324854,0.969303,[274 103] ; [51 25],[270.47461369 106.52538631] ; [54.52538631 21.47461369],0
r2,1,0.36529,0.819623,[355  16] ; [69  5],[353.49213483  17.50786517] ; [70.50786517  3.49213483],0
p10,1,0.371245,0.799492,[326  49] ; [68  7],[328.33333333  46.66666667] ; [65.66666667  9.33333333],0
