Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.005763,7.622967,[32 89] ; [29 33],[40.33333333 80.66666667] ; [20.66666667 41.33333333],0
v2,1,0.008995,6.823889,[46 71] ; [36 24],[54.20338983 62.79661017] ; [27.79661017 32.20338983],0
v3,1,0.020631,5.357656,[22 93] ; [21 39],[28.25714286 86.74285714] ; [14.74285714 45.25714286],0
s6,1,0.028593,4.791941,[42 79] ; [31 29],[48.80110497 72.19889503] ; [24.19889503 35.80110497],0
a5,1,0.068451,3.319771,[65 56] ; [42 20],[70.74863388 50.25136612] ; [36.25136612 25.74863388],0
p8,1,0.068892,3.309222,[40 79] ; [29 32],[45.61666667 73.38333333] ; [23.38333333 37.61666667],0
p12,1,0.076114,3.145976,[  2 119] ; [ 4 56],[  4.01104972 116.98895028] ; [ 1.98895028 58.01104972],0
a2,1,0.088537,2.90078,[ 11 110] ; [11 51],[ 14.54644809 106.45355191] ; [ 7.45355191 54.54644809],0
r1,1,0.167103,1.908744,[79 41] ; [47 15],[83.07692308 36.92307692] ; [42.92307692 19.07692308],0
p2,1,0.187669,1.735823,[79 41] ; [46 15],[82.87292818 37.12707182] ; [42.12707182 18.87292818],0
p3,1,0.201671,1.630235,[35 86] ; [23 37],[38.77348066 82.22651934] ; [19.22651934 40.77348066],0
s7,1,0.244963,1.351802,[21 94] ; [15 43],[23.93063584 91.06936416] ; [12.06936416 45.93063584],0
s1,1,0.267976,1.227077,[  5 116] ; [ 5 57],[  6.61202186 114.38797814] ; [ 3.38797814 58.61202186],0
u2,1,0.306561,1.045434,[24 26] ; [14  9],[26.02739726 23.97260274] ; [11.97260274 11.02739726],0
p4,1,0.316838,1.001956,[42 78] ; [26 35],[45.08287293 74.91712707] ; [22.91712707 38.08287293],0
s3,1,0.358384,0.843549,[42 76] ; [26 35],[44.82681564 73.17318436] ; [23.17318436 37.82681564],0
s4,1,0.375756,0.784539,[24 97] ; [ 9 53],[21.81967213 99.18032787] ; [11.18032787 50.81967213],0
s2,1,0.380254,0.769881,[34 87] ; [21 40],[36.56593407 84.43406593] ; [18.43406593 42.56593407],0
p11,1,0.383501,0.759449,[70 51] ; [40 22],[72.73224044 48.26775956] ; [37.26775956 24.73224044],0
p5,1,0.390374,0.737776,[  3 117] ; [ 3 58],[  3.97790055 116.02209945] ; [ 2.02209945 58.97790055],0
d2,1,0.440939,0.593836,[44 77] ; [19 43],[41.6557377 79.3442623] ; [21.3442623 40.6557377],0
d5,1,0.476263,0.507409,[85 35] ; [47 15],[87.03296703 32.96703297] ; [44.96703297 17.03296703],0
a7,1,0.479295,0.500468,[83 37] ; [46 16],[85.05494505 34.94505495] ; [43.94505495 18.05494505],0
p1,1,0.508719,0.436702,[  5 114] ; [ 4 58],[  5.91712707 113.08287293] ; [ 3.08287293 58.91712707],0
a3,1,0.509836,0.434404,[70 51] ; [39 23],[72.07103825 48.92896175] ; [36.92896175 25.07103825],0
n4,1,0.593892,0.284306,[42 79] ; [24 38],[43.63934426 77.36065574] ; [22.36065574 39.63934426],0
s5,1,0.604846,0.267748,[25 91] ; [15 45],[26.36363636 89.63636364] ; [13.63636364 46.36363636],0
a1,1,0.608849,0.261854,[  4 117] ; [ 3 59],[  4.6284153 116.3715847] ; [ 2.3715847 59.6284153],0
r4,1,0.610358,0.259654,[92 29] ; [45 17],[90.58469945 30.41530055] ; [46.41530055 15.58469945],0
b4,1,0.613562,0.25502,[73 48] ; [35 27],[71.40983607 49.59016393] ; [36.59016393 25.40983607],0
d4,1,0.638221,0.221076,[96 25] ; [51 11],[97.19672131 23.80327869] ; [49.80327869 12.19672131],0
p10,1,0.64626,0.210648,[64 55] ; [35 26],[65.45 53.55] ; [33.55 27.45],0
u3,1,0.662853,0.190077,[25 24] ; [13 10],[25.86111111 23.13888889] ; [12.13888889 10.86111111],0
p6,1,0.667824,0.184158,[24 96] ; [13 44],[25.08474576 94.91525424] ; [11.91525424 45.08474576],0
n6,1,0.691648,0.157307,[72 49] ; [35 27],[70.74863388 50.25136612] ; [36.25136612 25.74863388],0
d3,1,0.713471,0.134835,[80 40] ; [43 19],[81.0989011 38.9010989] ; [41.9010989 20.0989011],0
p9,1,0.732432,0.11689,[71 48] ; [38 23],[72.06111111 46.93888889] ; [36.93888889 24.06111111],0
n2,1,0.760786,0.092689,[26 17] ; [11  6],[26.51666667 16.48333333] ; [10.48333333  6.51666667],0
b2,1,0.764619,0.089653,[17 47] ; [ 8 19],[17.58241758 46.41758242] ; [ 7.41758242 19.58241758],0
b3,1,0.764619,0.089653,[17 47] ; [ 8 19],[17.58241758 46.41758242] ; [ 7.41758242 19.58241758],0
r3,1,0.773203,0.083052,[109  12] ; [55  7],[108.43715847  12.56284153] ; [55.56284153  6.43715847],0
r2,1,0.778078,0.079425,[106  14] ; [53  8],[105.41436464  14.58563536] ; [53.58563536  7.41436464],0
b1,1,0.846235,0.037607,[47 74] ; [25 37],[47.60655738 73.39344262] ; [24.39344262 37.60655738],0
u1,1,0.857519,0.032232,[  7 114] ; [ 4 58],[  7.27322404 113.72677596] ; [ 3.72677596 58.27322404],0
v4,1,0.878871,0.023226,[103  17] ; [52  8],[103.33333333  16.66666667] ; [51.66666667  8.33333333],0
b5,1,0.896445,0.01694,[71 50] ; [37 25],[71.40983607 49.59016393] ; [36.59016393 25.40983607],0
n1,1,0.904811,0.014301,[11 33] ; [ 4 13],[10.81967213 33.18032787] ; [ 4.18032787 12.81967213],0
n3,1,0.907338,0.013548,[29 13] ; [12  5],[29.18644068 12.81355932] ; [11.81355932  5.18644068],0
d1,1,0.9659,0.001828,[57 64] ; [29 33],[56.86338798 64.13661202] ; [29.13661202 32.86338798],0
a6,1,0.981963,0.000511,[72 49] ; [37 25],[72.07103825 48.92896175] ; [36.92896175 25.07103825],0
p7,1,0.995836,2.7e-05,[57 63] ; [29 32],[57.01657459 62.98342541] ; [28.98342541 32.01657459],0
