Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,40.563685,[249  52] ; [35 39],[227.95733333  73.04266667] ; [56.04266667 17.95733333],1
d1,1,0.0,31.729012,[209  93] ; [25 49],[187.94680851 114.05319149] ; [46.05319149 27.94680851],1
d2,1,0.0,28.839874,[174 127] ; [17 57],[153.30933333 147.69066667] ; [37.69066667 36.30933333],1
a4,1,2e-06,22.654989,[162 139] ; [17 57],[143.67733333 157.32266667] ; [35.32266667 38.67733333],1
d4,1,1.3e-05,19.025356,[263  38] ; [49 25],[250.432  50.568] ; [61.568 12.432],1
u1,1,6.6e-05,15.934017,[ 82 220] ; [ 4 70],[ 69.07446809 232.92553191] ; [16.92553191 57.07446809],1
r1,1,0.001895,9.648709,[256  44] ; [51 22],[246.91689008  53.08310992] ; [60.08310992 12.91689008],0
d3,1,0.001897,9.646331,[216  86] ; [39 35],[204.81382979  97.18617021] ; [50.18617021 23.81382979],0
a6,1,0.010678,6.518152,[224  77] ; [44 30],[215.11466667  85.88533333] ; [52.88533333 21.11466667],0
d5,1,0.011272,6.421845,[260  41] ; [55 19],[252.84  48.16] ; [62.16 11.84],0
b2,1,0.029609,4.731835,[ 96 113] ; [12 31],[ 89.57142857 119.42857143] ; [18.42857143 24.57142857],0
b3,1,0.029609,4.731835,[ 96 113] ; [12 31],[ 89.57142857 119.42857143] ; [18.42857143 24.57142857],0
s2,1,0.030812,4.663384,[169 130] ; [31 42],[160.75268817 138.24731183] ; [39.24731183 33.75268817],0
s8,1,0.031192,4.642357,[167 132] ; [31 43],[158.71849866 140.28150134] ; [39.28150134 34.71849866],0
p10,1,0.035065,4.441984,[281  19] ; [63 10],[276.67560322  23.32439678] ; [67.32439678  5.67560322],0
s1,1,0.052332,3.765126,[  7 294] ; [ 5 69],[  9.632 291.368] ; [ 2.368 71.632],0
n4,1,0.099643,2.711244,[260  42] ; [58 16],[255.41489362  46.58510638] ; [62.58510638 11.41489362],0
