Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000585,11.8225,[33 41] ; [ 3 28],[25.37142857 48.62857143] ; [10.62857143 20.37142857],1
p7,1,0.001066,10.709695,[44 31] ; [ 7 23],[36.42857143 38.57142857] ; [14.57142857 15.42857143],0
v4,1,0.002251,9.332422,[72  4] ; [23  8],[67.47663551  8.52336449] ; [27.52336449  3.47663551],0
a7,1,0.01833,5.564288,[50 25] ; [13 18],[44.5754717 30.4245283] ; [18.4245283 12.5754717],0
s3,1,0.022306,5.221774,[37 37] ; [ 8 23],[31.71428571 42.28571429] ; [13.28571429 17.71428571],0
p5,1,0.038608,4.278029,[ 1 75] ; [ 3 28],[ 2.8411215 73.1588785] ; [ 1.1588785 29.8411215],0
s1,1,0.042051,4.133151,[ 1 73] ; [ 3 28],[ 2.81904762 71.18095238] ; [ 1.18095238 29.81904762],0
p6,1,0.051469,3.792935,[26 48] ; [ 5 26],[21.84761905 52.15238095] ; [ 9.15238095 21.84761905],0
d5,1,0.057529,3.60722,[56 20] ; [17 14],[51.85046729 24.14953271] ; [21.14953271  9.85046729],0
p4,1,0.089102,2.890526,[33 43] ; [ 8 23],[29.12149533 46.87850467] ; [11.87850467 19.12149533],0
p9,1,0.094372,2.798166,[35 38] ; [ 9 21],[31.18446602 41.81553398] ; [12.81553398 17.18446602],0
v2,1,0.108528,2.575522,[39 36] ; [10 19],[35.33653846 39.66346154] ; [13.66346154 15.33653846],0
a8,1,0.118999,2.430441,[12 53] ; [ 2 29],[ 9.47916667 55.52083333] ; [ 4.52083333 26.47916667],0
a3,1,0.123648,2.370492,[49 27] ; [15 16],[45.45794393 30.54205607] ; [18.54205607 12.45794393],0
a5,1,0.146296,2.110457,[46 30] ; [14 17],[42.61682243 33.38317757] ; [17.38317757 13.61682243],0
r1,1,0.161473,1.96038,[59 17] ; [20 11],[56.11214953 19.88785047] ; [22.88785047  8.11214953],0
u3,1,0.188536,1.729019,[13 14] ; [11  5],[15.06976744 11.93023256] ; [8.93023256 7.06976744],0
n2,1,0.266899,1.232615,[21  5] ; [7 4],[19.67567568  6.32432432] ; [8.32432432 2.67567568],0
b1,1,0.269174,1.22095,[28 48] ; [15 16],[30.54205607 45.45794393] ; [12.45794393 18.54205607],0
a6,1,0.269174,1.22095,[48 28] ; [16 15],[45.45794393 30.54205607] ; [18.54205607 12.45794393],0
n1,1,0.271067,1.21134,[ 7 19] ; [5 6],[ 8.43243243 17.56756757] ; [3.56756757 7.43243243],0
s2,1,0.289616,1.121404,[27 47] ; [ 8 23],[24.66666667 49.33333333] ; [10.33333333 20.66666667],0
s8,1,0.332155,0.940477,[24 51] ; [ 7 24],[21.93396226 53.06603774] ; [ 9.06603774 21.93396226],0
n3,1,0.369288,0.806061,[21  6] ; [7 4],[19.89473684  7.10526316] ; [8.10526316 2.89473684],0
b4,1,0.370894,0.800668,[47 29] ; [22  9],[49.00934579 26.99065421] ; [19.99065421 11.00934579],0
s7,1,0.373765,0.791111,[25 47] ; [ 8 23],[23.06796117 48.93203883] ; [ 9.93203883 21.06796117],0
p3,1,0.501505,0.45175,[22 54] ; [ 7 24],[20.59813084 55.40186916] ; [ 8.40186916 22.59813084],0
r4,1,0.509863,0.434349,[63 13] ; [24  7],[61.79439252 14.20560748] ; [25.20560748  5.79439252],0
d1,1,0.517832,0.418209,[34 42] ; [16 15],[35.51401869 40.48598131] ; [14.48598131 16.51401869],0
d2,1,0.521806,0.410323,[36 39] ; [17 14],[37.5 37.5] ; [15.5 15.5],0
n6,1,0.559186,0.341116,[54 22] ; [23  7],[55.20754717 20.79245283] ; [21.79245283  8.20754717],0
v3,1,0.561023,0.337936,[20 55] ; [10 21],[21.22641509 53.77358491] ; [ 8.77358491 22.22641509],0
u2,1,0.580483,0.305455,[12 15] ; [8 7],[12.85714286 14.14285714] ; [7.14285714 7.85714286],0
s5,1,0.611442,0.25808,[18 55] ; [ 6 24],[17.00970874 55.99029126] ; [ 6.99029126 23.00970874],0
p1,1,0.632372,0.228858,[ 4 70] ; [ 1 30],[ 3.52380952 70.47619048] ; [ 1.47619048 29.52380952],0
s4,1,0.639435,0.219482,[10 65] ; [ 3 27],[ 9.28571429 65.71428571] ; [ 3.71428571 26.28571429],0
d4,1,0.660511,0.192903,[55 20] ; [24  7],[55.89622642 19.10377358] ; [23.10377358  7.89622642],0
d3,1,0.677728,0.172695,[45 31] ; [17 14],[44.03738318 31.96261682] ; [17.96261682 13.03738318],0
u1,1,0.688,0.16126,[10 66] ; [ 5 26],[10.65420561 65.34579439] ; [ 4.34579439 26.65420561],0
a2,1,0.704108,0.144233,[12 64] ; [ 4 27],[11.36448598 64.63551402] ; [ 4.63551402 26.36448598],0
n5,1,0.731006,0.11819,[42 34] ; [16 15],[41.19626168 34.80373832] ; [16.80373832 14.19626168],0
a4,1,0.746078,0.104856,[32 44] ; [12 19],[31.25233645 44.74766355] ; [12.74766355 18.25233645],0
r3,1,0.778068,0.079432,[69  6] ; [28  3],[68.63207547  6.36792453] ; [28.36792453  2.63207547],0
r2,1,0.787439,0.072704,[67  9] ; [27  3],[67.39622642  8.60377358] ; [26.60377358  3.39622642],0
b2,1,0.814574,0.055004,[16 35] ; [ 6 15],[15.58333333 35.41666667] ; [ 6.41666667 14.58333333],0
b3,1,0.814574,0.055004,[16 35] ; [ 6 15],[15.58333333 35.41666667] ; [ 6.41666667 14.58333333],0
b5,1,0.856266,0.032808,[48 28] ; [19 12],[47.58878505 28.41121495] ; [19.41121495 11.58878505],0
n4,1,0.949226,0.004055,[51 25] ; [21 10],[51.14018692 24.85981308] ; [20.85981308 10.14018692],0
s6,1,0.971056,0.001317,[36 39] ; [15 16],[36.08490566 38.91509434] ; [14.91509434 16.08490566],0
v1,1,1.0,0.0,[30 45] ; [12 18],[30. 45.] ; [12. 18.],0
