Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,8.2e-05,15.5011,[30 55] ; [31 12],[40.5078125 44.4921875] ; [20.4921875 22.5078125],1
p4,1,0.001437,10.15733,[28 59] ; [28 18],[36.63157895 50.36842105] ; [19.36842105 26.63157895],0
p6,1,0.001564,10.001354,[12 73] ; [17 27],[19.10852713 65.89147287] ; [ 9.89147287 34.10852713],0
r1,1,0.016088,5.793193,[59 28] ; [40  6],[64.7593985 22.2406015] ; [34.2406015 11.7593985],0
r4,1,0.01772,5.623576,[60 28] ; [40  6],[65.67164179 22.32835821] ; [34.32835821 11.67164179],0
p2,1,0.022099,5.238002,[53 34] ; [37  9],[58.87218045 28.12781955] ; [31.12781955 14.87218045],0
p3,1,0.031725,4.613282,[27 60] ; [23 23],[32.70676692 54.29323308] ; [17.29323308 28.70676692],0
p10,1,0.035093,4.440661,[46 41] ; [33 13],[51.67669173 35.32330827] ; [27.32330827 18.67669173],0
v4,1,0.035161,4.437361,[70 18] ; [43  3],[74.20895522 13.79104478] ; [38.79104478  7.20895522],0
n4,1,0.068848,3.310277,[49 39] ; [18 28],[44. 44.] ; [23. 23.],0
a4,1,0.070129,3.28,[39 49] ; [13 33],[34.14925373 53.85074627] ; [17.85074627 28.14925373],0
p11,1,0.071361,3.251431,[45 43] ; [31 15],[49.91044776 38.08955224] ; [26.08955224 19.91044776],0
r3,1,0.089848,2.877087,[73 15] ; [43  3],[76.17910448 11.82089552] ; [39.82089552  6.17910448],0
a8,1,0.099503,2.713494,[ 9 74] ; [ 1 41],[ 6.64 76.36] ; [ 3.36 38.64],0
s6,1,0.102203,2.670821,[40 47] ; [28 18],[44.48120301 42.51879699] ; [23.51879699 22.48120301],0
d3,1,0.124741,2.356761,[62 26] ; [38  8],[65.67164179 22.32835821] ; [34.32835821 11.67164179],0
s8,1,0.160042,1.97383,[24 64] ; [18 28],[27.58208955 60.41791045] ; [14.41791045 31.58208955],0
a3,1,0.206836,1.593433,[63 25] ; [28 18],[59.76119403 28.23880597] ; [31.23880597 14.76119403],0
n2,1,0.20985,1.572464,[24 13] ; [7 1],[25.48888889 11.51111111] ; [5.51111111 2.48888889],0
d5,1,0.227841,1.454287,[69 19] ; [40  6],[71.58208955 16.41791045] ; [37.41791045  8.58208955],0
d1,1,0.23434,1.414325,[48 40] ; [30 16],[51.2238806 36.7761194] ; [26.7761194 19.2238806],0
p1,1,0.245987,1.345952,[ 6 81] ; [ 1 45],[ 4.57894737 82.42105263] ; [ 2.42105263 43.57894737],0
v2,1,0.338648,0.915543,[36 47] ; [23 21],[38.55905512 44.44094488] ; [20.44094488 23.55905512],0
b1,1,0.393783,0.727228,[47 41] ; [21 25],[44.65671642 43.34328358] ; [23.34328358 22.65671642],0
v3,1,0.411825,0.673526,[19 62] ; [13 30],[20.90322581 60.09677419] ; [11.09677419 31.90322581],0
b4,1,0.433104,0.614485,[54 34] ; [25 21],[51.88059701 36.11940299] ; [27.11940299 18.88059701],0
n3,1,0.465533,0.532559,[23 13] ; [4 4],[22.09090909 13.90909091] ; [4.90909091 3.09090909],0
n1,1,0.465533,0.532559,[13 23] ; [4 4],[13.90909091 22.09090909] ; [3.09090909 4.90909091],0
s7,1,0.474722,0.510965,[25 56] ; [16 27],[26.78225806 54.21774194] ; [14.21774194 28.78225806],0
a6,1,0.492515,0.471028,[56 32] ; [32 14],[57.79104478 30.20895522] ; [30.20895522 15.79104478],0
p12,1,0.518394,0.417088,[ 2 84] ; [ 2 44],[ 2.60606061 83.39393939] ; [ 1.39393939 44.60606061],0
n5,1,0.543249,0.36955,[33 54] ; [15 31],[31.39849624 55.60150376] ; [16.60150376 29.39849624],0
p9,1,0.546799,0.363083,[56 31] ; [32 14],[57.56390977 29.43609023] ; [30.43609023 15.56390977],0
d2,1,0.564125,0.332612,[39 49] ; [18 28],[37.43283582 50.56716418] ; [19.56716418 26.43283582],0
b5,1,0.572153,0.319094,[53 35] ; [30 16],[54.50746269 33.49253731] ; [28.49253731 17.50746269],0
s4,1,0.594083,0.284012,[14 74] ; [ 9 37],[15.10447761 72.89552239] ; [ 7.89552239 38.10447761],0
u1,1,0.606959,0.264626,[ 8 80] ; [ 3 43],[ 7.2238806 80.7761194] ; [ 3.7761194 42.2238806],0
b3,1,0.611563,0.257905,[15 36] ; [ 7 22],[14.025 36.975] ; [ 7.975 21.025],0
b2,1,0.611563,0.257905,[15 36] ; [ 7 22],[14.025 36.975] ; [ 7.975 21.025],0
p5,1,0.63646,0.223402,[ 4 83] ; [ 3 43],[ 4.57894737 82.42105263] ; [ 2.42105263 43.57894737],0
s2,1,0.696003,0.152663,[36 52] ; [20 25],[37.05263158 50.94736842] ; [18.94736842 26.05263158],0
a1,1,0.741767,0.10858,[ 5 83] ; [ 2 44],[ 4.59701493 83.40298507] ; [ 2.40298507 43.59701493],0
r2,1,0.746496,0.104499,[73 13] ; [40  6],[73.62121212 12.37878788] ; [39.37878788  6.62121212],0
a7,1,0.77122,0.084553,[61 27] ; [33 13],[61.73134328 26.26865672] ; [32.26865672 13.73134328],0
s5,1,0.827291,0.047601,[18 63] ; [11 35],[18.49606299 62.50393701] ; [10.50393701 35.49606299],0
u2,1,0.834319,0.04375,[18  6] ; [14  4],[18.28571429  5.71428571] ; [13.71428571  4.28571429],0
u3,1,0.858648,0.031718,[17  8] ; [12  5],[17.26190476  7.73809524] ; [11.73809524  5.26190476],0
v1,1,0.876184,0.024276,[37 49] ; [20 25],[37.41984733 48.58015267] ; [19.58015267 25.41984733],0
s3,1,0.876184,0.024276,[49 37] ; [25 20],[48.58015267 37.41984733] ; [25.41984733 19.58015267],0
s1,1,0.957138,0.002889,[ 4 82] ; [ 2 43],[ 3.9389313 82.0610687] ; [ 2.0610687 42.9389313],0
a5,1,0.959154,0.002623,[57 31] ; [30 16],[57.13432836 30.86567164] ; [29.86567164 16.13432836],0
a2,1,0.959794,0.002541,[15 73] ; [ 8 38],[15.10447761 72.89552239] ; [ 7.89552239 38.10447761],0
