Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,52.709623,[69 58] ; [218  30],[97.19733333 29.80266667] ; [189.80266667  58.19733333],1
p6,1,1e-06,23.219032,[44 84] ; [148  96],[66.06451613 61.93548387] ; [125.93548387 118.06451613],1
u1,1,0.000334,12.868304,[ 11 117] ; [ 59 189],[ 23.82978723 104.17021277] ; [ 46.17021277 201.82978723],1
p7,1,0.00042,12.443206,[93 33] ; [217  29],[105.  21.] ; [205.  41.],1
p5,1,0.000486,12.169762,[ 13 115] ; [ 63 185],[ 25.87234043 102.12765957] ; [ 50.12765957 197.87234043],1
p10,1,0.000924,10.973715,[104  23] ; [229  17],[113.38069705  13.61930295] ; [219.61930295  26.38069705],1
p9,1,0.001039,10.756688,[105  20] ; [234  14],[113.60589812  11.39410188] ; [225.39410188  22.60589812],0
s7,1,0.008789,6.865138,[58 65] ; [143  89],[69.64225352 53.35774648] ; [131.35774648 100.64225352],0
v2,1,0.01063,6.526213,[61 60] ; [157  87],[72.26849315 48.73150685] ; [145.73150685  98.26849315],0
p12,1,0.015547,5.853383,[  7 120] ; [ 34 213],[ 13.92245989 113.07754011] ; [ 27.07754011 219.92245989],0
s8,1,0.017167,5.679202,[55 72] ; [138 107],[65.88978495 61.11021505] ; [127.11021505 117.88978495],0
a2,1,0.018312,5.566064,[ 22 106] ; [ 70 178],[31.31914894 96.68085106] ; [ 60.68085106 187.31914894],0
a6,1,0.025113,5.016069,[76 52] ; [175  72],[85.67466667 42.32533333] ; [165.32533333  81.67466667],0
d1,1,0.056783,3.628929,[74 54] ; [168  80],[82.38297872 45.61702128] ; [159.61702128  88.38297872],0
d2,1,0.057365,3.61198,[58 70] ; [138 110],[66.72340426 61.27659574] ; [129.27659574 118.72340426],0
s5,1,0.058472,3.580208,[40 83] ; [101 135],[48.3091922 74.6908078] ; [ 92.6908078 143.3091922],0
a5,1,0.061858,3.486852,[93 35] ; [201  47],[100.08510638  27.91489362] ; [193.91489362  54.08510638],0
a4,1,0.065228,3.399199,[51 76] ; [124 123],[59.42513369 67.57486631] ; [115.57486631 131.42513369],0
a3,1,0.067564,3.34124,[87 40] ; [190  56],[94.31367292 32.68632708] ; [182.68632708  63.31367292],0
b2,1,0.084875,2.968993,[22 54] ; [66 97],[27.9832636 48.0167364] ; [ 60.0167364 102.9832636],0
b3,1,0.084875,2.968993,[22 54] ; [66 97],[27.9832636 48.0167364] ; [ 60.0167364 102.9832636],0
p11,1,0.08551,2.956939,[106  22] ; [221  27],[111.31914894  16.68085106] ; [215.68085106  32.31914894],0
s4,1,0.087871,2.912954,[ 14 111] ; [ 44 200],[ 19.64769648 105.35230352] ; [ 38.35230352 205.64769648],0
v3,1,0.096359,2.764802,[51 75] ; [120 122],[58.54891304 67.45108696] ; [112.45108696 129.54891304],0
n2,1,0.120944,2.405048,[23  3] ; [23  9],[20.62068966  5.37931034] ; [25.37931034  6.62068966],0
r1,1,0.14879,2.084615,[102  24] ; [214  33],[106.74530831  19.25469169] ; [209.25469169  37.74530831],0
b5,1,0.152256,2.049505,[76 52] ; [128 120],[69.44680851 58.55319149] ; [134.55319149 113.44680851],0
n5,1,0.179541,1.801417,[110  17] ; [225  22],[113.75668449  13.24331551] ; [221.24331551  25.75668449],0
s3,1,0.188767,1.727217,[66 57] ; [149  96],[71.86141304 51.13858696] ; [143.13858696 101.86141304],0
d3,1,0.218978,1.511053,[84 44] ; [178  70],[89.19148936 38.80851064] ; [172.80851064  75.19148936],0
p2,1,0.236434,1.401732,[116  12] ; [233  15],[118.80851064   9.19148936] ; [230.19148936  17.80851064],0
p1,1,0.244513,1.354384,[ 13 114] ; [ 36 212],[ 16.59466667 110.40533333] ; [ 32.40533333 215.59466667],0
a1,1,0.248369,1.332453,[  5 123] ; [ 17 231],[  7.4893617 120.5106383] ; [ 14.5106383 233.4893617],0
u4,1,0.257421,1.282573,[  2 126] ; [  9 238],[  3.75466667 124.24533333] ; [  7.24533333 239.75466667],0
r4,1,0.276831,1.182581,[117  11] ; [234  14],[119.4893617   8.5106383] ; [231.5106383  16.4893617],0
r2,1,0.288984,1.12435,[118   7] ; [235   8],[119.9048913   5.0951087] ; [233.0951087   9.9048913],0
a8,1,0.289447,1.122193,[24 93] ; [ 36 190],[20.4664723 96.5335277] ; [ 39.5335277 186.4664723],0
d4,1,0.295702,1.093479,[104  24] ; [211  36],[107.52  20.48] ; [207.48  39.52],0
n6,1,0.301176,1.068978,[115  12] ; [231  16],[117.49197861   9.50802139] ; [228.50802139  18.49197861],0
r3,1,0.303767,1.057583,[121   7] ; [237   8],[122.85254692   5.14745308] ; [235.14745308   9.85254692],0
s2,1,0.315743,1.006498,[62 63] ; [135 110],[66.55405405 58.44594595] ; [130.44594595 114.55405405],0
s1,1,0.333159,0.936578,[  6 120] ; [  7 241],[  4.37967914 121.62032086] ; [  8.62032086 239.37967914],0
u3,1,0.371783,0.797697,[20 21] ; [33 24],[22.17346939 18.82653061] ; [30.82653061 26.17346939],0
n3,1,0.395546,0.721825,[19  6] ; [21 11],[17.54385965  7.45614035] ; [22.45614035  9.54385965],0
v1,1,0.437227,0.603549,[74 50] ; [157  89],[77.41621622 46.58378378] ; [153.58378378  92.41621622],0
u2,1,0.530435,0.393559,[20 21] ; [32 26],[21.53535354 19.46464646] ; [30.46464646 27.53535354],0
b4,1,0.584579,0.29889,[75 53] ; [138 110],[72.5106383 55.4893617] ; [140.4893617 107.5106383],0
s6,1,0.646017,0.210958,[85 38] ; [170  68],[86.88365651 36.11634349] ; [168.11634349  69.88365651],0
b1,1,0.696201,0.152454,[51 77] ; [104 144],[52.76595745 75.23404255] ; [102.23404255 145.76595745],0
n1,1,0.749217,0.10219,[12 13] ; [14 18],[11.40350877 13.59649123] ; [14.59649123 17.40350877],0
a7,1,0.777645,0.079744,[94 34] ; [178  69],[92.84266667 35.15733333] ; [179.15733333  67.84266667],0
d5,1,0.814981,0.054758,[105  23] ; [205  42],[105.81333333  22.18666667] ; [204.18666667  42.81333333],0
v4,1,0.972479,0.00119,[123   3] ; [240   6],[122.9516129   3.0483871] ; [240.0483871   5.9516129],0
