Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.982578,[669  41] ; [15 11],[659.83695652  50.16304348] ; [24.16304348  1.83695652],1
r2,1,0.0,48.916785,[676  28] ; [17  9],[668.31780822  35.68219178] ; [24.68219178  1.31780822],1
r1,1,0.001271,10.384348,[583 123] ; [15 11],[576.75956284 129.24043716] ; [21.24043716  4.75956284],0
p7,1,0.011345,6.410512,[483 211] ; [12 14],[477.125 216.875] ; [17.875  8.125],0
u3,1,0.019346,5.469966,[113  83] ; [2 8],[109.41747573  86.58252427] ; [5.58252427 4.41747573],0
d1,1,0.027059,4.88706,[427 283] ; [10 16],[421.5625 288.4375] ; [15.4375 10.5625],0
b1,1,0.051673,3.786318,[250 460] ; [14 12],[254.67391304 455.32608696] ; [ 9.32608696 16.67391304],0
v3,1,0.07543,3.160725,[278 409] ; [ 6 20],[273.64375877 413.35624123] ; [10.35624123 15.64375877],0
a6,1,0.083053,3.004119,[495 214] ; [14 12],[490.99455782 218.00544218] ; [18.00544218  7.99455782],0
p11,1,0.095518,2.778827,[583 127] ; [18  8],[579.76902174 130.23097826] ; [21.23097826  4.76902174],0
s7,1,0.100938,2.69066,[343 338] ; [ 8 16],[339.05106383 341.94893617] ; [11.94893617 12.05106383],0
u2,1,0.105409,2.62174,[110  86] ; [3 7],[107.51456311  88.48543689] ; [5.48543689 4.51456311],0
d3,1,0.124079,2.365056,[507 201] ; [15 11],[503.50953678 204.49046322] ; [18.49046322  7.50953678],0
d4,1,0.149691,2.075399,[594 115] ; [19  7],[591.31564626 117.68435374] ; [21.68435374  4.31564626],0
n6,1,0.161073,1.96412,[608  99] ; [19  6],[605.58606557 101.41393443] ; [21.41393443  3.58606557],0
n2,1,0.167437,1.905738,[109  36] ; [3 3],[107.54966887  37.45033113] ; [4.45033113 1.54966887],0
a4,1,0.170502,1.878522,[314 394] ; [ 8 18],[310.59400545 397.40599455] ; [11.40599455 14.59400545],0
u1,1,0.174668,1.842413,[128 582] ; [ 2 24],[125.4076087 584.5923913] ; [ 4.5923913 21.4076087],0
a3,1,0.231554,1.43129,[511 196] ; [16 10],[508.30695771 198.69304229] ; [18.69304229  7.30695771],0
a7,1,0.27621,1.185642,[530 178] ; [17  9],[527.6239782 180.3760218] ; [19.3760218  6.6239782],0
p4,1,0.286804,1.134562,[453 254] ; [14 12],[450.43519782 256.56480218] ; [16.56480218  9.43519782],0
a2,1,0.292578,1.10772,[173 537] ; [ 4 22],[170.74728261 539.25271739] ; [ 6.25271739 19.74728261],0
p10,1,0.304364,1.054974,[588 114] ; [19  6],[586.12654746 115.87345254] ; [20.87345254  4.12654746],0
p3,1,0.308396,1.037533,[372 337] ; [11 15],[369.45170068 339.54829932] ; [13.54829932 12.45170068],0
v1,1,0.324091,0.972365,[386 304] ; [12 14],[383.54748603 306.45251397] ; [14.45251397 11.54748603],0
a5,1,0.33059,0.946584,[525 185] ; [17  9],[522.85326087 187.14673913] ; [19.14673913  6.85326087],0
p8,1,0.33761,0.919486,[403 296] ; [12 13],[400.6698895 298.3301105] ; [14.3301105 10.6698895],0
n1,1,0.360314,0.836799,[50 94] ; [1 5],[48.96 95.04] ; [2.04 3.96],0
v2,1,0.389197,0.741449,[389 295] ; [17  9],[391.13239437 292.86760563] ; [14.86760563 11.13239437],0
a8,1,0.406603,0.688711,[ 94 546] ; [ 5 19],[ 95.42168675 544.57831325] ; [ 3.57831325 20.42168675],0
s2,1,0.457226,0.552677,[363 341] ; [11 14],[361.17421125 342.82578875] ; [12.82578875 12.17421125],0
p6,1,0.461247,0.542868,[272 426] ; [12 14],[273.80110497 424.19889503] ; [10.19889503 15.80110497],0
b4,1,0.463426,0.537607,[413 297] ; [17  9],[414.80978261 295.19021739] ; [15.19021739 10.80978261],0
n5,1,0.469798,0.522451,[532 173] ; [18  8],[530.4377565 174.5622435] ; [19.5622435  6.4377565],0
s8,1,0.493677,0.468503,[320 387] ; [10 16],[318.2946794 388.7053206] ; [11.7053206 14.2946794],0
n4,1,0.509885,0.434303,[555 152] ; [19  7],[553.63983629 153.36016371] ; [20.36016371  5.63983629],0
s6,1,0.518677,0.416524,[479 218] ; [15  9],[477.55617198 219.44382802] ; [16.44382802  7.55617198],0
s4,1,0.531046,0.392389,[113 588] ; [ 3 23],[111.85144429 589.14855571] ; [ 4.14855571 21.85144429],0
p9,1,0.608666,0.262122,[614  88] ; [21  4],[613.16368638  88.83631362] ; [21.83631362  3.16368638],0
s5,1,0.611683,0.257732,[234 451] ; [ 7 17],[232.84203103 452.15796897] ; [ 8.15796897 15.84203103],0
n3,1,0.654867,0.199819,[110  36] ; [5 1],[110.46052632  35.53947368] ; [4.53947368 1.46052632],0
s1,1,0.690364,0.158691,[ 18 681] ; [ 1 25],[ 18.31862069 680.68137931] ; [ 0.68137931 25.31862069],0
d5,1,0.761151,0.092398,[588 120] ; [21  5],[587.42779292 120.57220708] ; [21.57220708  4.42779292],0
b5,1,0.779867,0.078116,[429 281] ; [15 11],[428.31521739 281.68478261] ; [15.68478261 10.31521739],0
d2,1,0.85672,0.032599,[340 369] ; [12 14],[339.54829932 369.45170068] ; [12.45170068 13.54829932],0
s3,1,0.8888,0.01955,[403 299] ; [14 11],[402.66024759 299.33975241] ; [14.33975241 10.66024759],0
b2,1,0.909257,0.01299,[157 261] ; [ 7 11],[157.2293578 260.7706422] ; [ 6.7706422 11.2293578],0
b3,1,0.909257,0.01299,[157 261] ; [ 7 11],[157.2293578 260.7706422] ; [ 6.7706422 11.2293578],0
a1,1,0.924675,0.008939,[ 30 680] ; [ 1 25],[ 29.9048913 680.0951087] ; [ 1.0951087 24.9048913],0
p12,1,0.949884,0.00395,[ 54 651] ; [ 2 23],[ 54.08219178 650.91780822] ; [ 1.91780822 23.08219178],0
p5,1,0.959725,0.00255,[ 84 624] ; [ 3 23],[ 83.91825613 624.08174387] ; [ 3.08174387 22.91825613],0
