Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,7e-06,20.078163,[111  35] ; [41 46],[95.24463519 50.75536481] ; [56.75536481 30.24463519],1
s4,1,0.301366,1.068141,[ 33 113] ; [26 65],[ 36.34599156 109.65400844] ; [22.65400844 68.34599156],0
d5,1,0.328917,0.953157,[100  46] ; [67 23],[103.31355932  42.68644068] ; [63.68644068 26.31355932],0
v1,1,0.341273,0.905643,[60 82] ; [32 57],[56.55411255 85.44588745] ; [35.44588745 53.55411255],0
n1,1,0.366737,0.814691,[14 34] ; [ 9 34],[12.13186813 35.86813187] ; [10.86813187 32.13186813],0
s5,1,0.388162,0.744693,[ 42 101] ; [21 66],[ 39.16956522 103.83043478] ; [23.83043478 63.16956522],0
p3,1,0.392226,0.732029,[50 96] ; [26 64],[47.01694915 98.98305085] ; [28.98305085 61.01694915],0
v4,1,0.422877,0.642305,[132  13] ; [79 11],[130.19148936  14.80851064] ; [80.80851064  9.19148936],0
s6,1,0.443522,0.587154,[84 61] ; [47 42],[81.17521368 63.82478632] ; [49.82478632 39.17521368],0
r2,1,0.458997,0.548339,[129  16] ; [78 13],[127.18220339  17.81779661] ; [79.81779661 11.18220339],0
a1,1,0.492401,0.471275,[  4 142] ; [ 4 87],[  4.92827004 141.07172996] ; [ 3.07172996 87.92827004],0
n3,1,0.538994,0.377407,[32 16] ; [26 17],[30.59340659 17.40659341] ; [27.40659341 15.59340659],0
a3,1,0.54193,0.371974,[87 59] ; [50 40],[84.75423729 61.24576271] ; [52.24576271 37.75423729],0
a4,1,0.568646,0.324953,[ 43 103] ; [30 61],[ 44.97046414 101.02953586] ; [28.02953586 62.97046414],0
u2,1,0.651152,0.204451,[33 26] ; [20 19],[31.90816327 27.09183673] ; [21.09183673 17.90816327],0
b4,1,0.664571,0.188019,[86 60] ; [51 40],[84.39662447 61.60337553] ; [52.60337553 38.39662447],0
b3,1,0.665706,0.186667,[21 49] ; [11 31],[20. 50.] ; [12. 30.],0
b2,1,0.665706,0.186667,[21 49] ; [11 31],[20. 50.] ; [12. 30.],0
p4,1,0.703033,0.145336,[61 84] ; [36 55],[59.59745763 85.40254237] ; [37.40254237 53.59745763],0
d1,1,0.727021,0.121865,[64 82] ; [42 49],[65.29957806 80.70042194] ; [40.70042194 50.29957806],0
v3,1,0.72704,0.121847,[ 34 107] ; [19 67],[ 32.92070485 108.07929515] ; [20.07929515 65.92070485],0
u1,1,0.728916,0.120109,[ 11 135] ; [ 8 83],[ 11.70464135 134.29535865] ; [ 7.29535865 83.70464135],0
s7,1,0.744211,0.10646,[44 98] ; [24 59],[42.91555556 99.08444444] ; [25.08444444 57.91555556],0
s2,1,0.822813,0.050144,[60 85] ; [39 52],[60.82627119 84.17372881] ; [38.17372881 52.82627119],0
d4,1,0.849891,0.035819,[112  34] ; [70 20],[112.59322034  33.40677966] ; [69.40677966 20.59322034],0
p12,1,0.863166,0.029703,[  2 144] ; [ 1 89],[  1.8559322 144.1440678] ; [ 1.1440678 88.8559322],0
a7,1,0.962763,0.00218,[101  45] ; [62 28],[100.83898305  45.16101695] ; [62.16101695 27.83898305],0
u3,1,0.972656,0.001175,[35 24] ; [23 16],[34.91836735 24.08163265] ; [23.08163265 15.91836735],0
s3,1,0.996357,2.1e-05,[68 76] ; [43 48],[68.01702128 75.98297872] ; [42.98297872 48.01702128],0
