Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,87.686788,[234  47] ; [29 62],[198.66397849  82.33602151] ; [64.33602151 26.66397849],1
r2,1,0.00012,14.787775,[264  12] ; [76 15],[255.69482289  20.30517711] ; [84.30517711  6.69482289],1
p11,1,0.000401,12.526939,[222  61] ; [55 37],[209.04266667  73.95733333] ; [67.95733333 24.04266667],1
n6,1,0.000757,11.343231,[232  48] ; [61 31],[220.53763441  59.46236559] ; [72.46236559 19.53763441],1
a8,1,0.000791,11.262471,[ 37 218] ; [ 1 83],[ 28.5840708 226.4159292] ; [ 9.4159292 74.5840708],1
p2,1,0.002894,8.873022,[231  49] ; [61 29],[220.97297297  59.02702703] ; [71.02702703 18.97297297],0
p10,1,0.003994,8.286705,[219  59] ; [58 33],[208.68834688  69.31165312] ; [68.31165312 22.68834688],0
p6,1,0.009645,6.699286,[ 82 195] ; [14 75],[ 72.6557377 204.3442623] ; [23.3442623 65.6557377],0
p1,1,0.012424,6.249293,[ 30 252] ; [ 2 89],[ 24.19302949 257.80697051] ; [ 7.80697051 83.19302949],0
s7,1,0.022425,5.212528,[ 84 184] ; [16 70],[ 75.70621469 192.29378531] ; [24.29378531 61.70621469],0
r4,1,0.031495,4.625789,[245  38] ; [71 21],[238.47466667  44.52533333] ; [77.52533333 14.47466667],0
s4,1,0.033643,4.512762,[ 35 242] ; [20 72],[ 41.28726287 235.71273713] ; [13.71273713 78.28726287],0
d2,1,0.044224,4.047991,[152 127] ; [39 53],[143.6361186 135.3638814] ; [47.3638814 44.6361186],0
p9,1,0.044728,4.028865,[222  55] ; [63 27],[215.10899183  61.89100817] ; [69.89100817 20.10899183],0
a2,1,0.046961,3.946787,[ 89 194] ; [19 73],[ 81.504 201.496] ; [26.496 65.504],0
u1,1,0.051013,3.807843,[ 56 227] ; [10 82],[ 49.808 233.192] ; [16.192 75.808],0
v3,1,0.05399,3.713017,[ 97 174] ; [22 67],[ 89.58055556 181.41944444] ; [29.41944444 59.58055556],0
r1,1,0.059072,3.563237,[227  54] ; [65 26],[220.56989247  60.43010753] ; [71.43010753 19.56989247],0
a4,1,0.05927,3.557698,[157 124] ; [41 51],[149.16353887 131.83646113] ; [48.83646113 43.16353887],0
p3,1,0.070501,3.271327,[130 150] ; [32 58],[122.59459459 157.40540541] ; [39.40540541 50.59459459],0
n1,1,0.141504,2.161524,[21 34] ; [ 9 29],[17.74193548 37.25806452] ; [12.25806452 25.74193548],0
n3,1,0.14243,2.151503,[42 13] ; [23 14],[38.85869565 16.14130435] ; [26.14130435 10.85869565],0
b3,1,0.152763,2.044444,[ 58 104] ; [11 34],[ 54. 108.] ; [15. 30.],0
b2,1,0.152763,2.044444,[ 58 104] ; [11 34],[ 54. 108.] ; [15. 30.],0
v4,1,0.158596,1.987561,[257  23] ; [79 12],[253.58490566  26.41509434] ; [82.41509434  8.58490566],0
p4,1,0.160267,1.971705,[159 121] ; [44 47],[153.20754717 126.79245283] ; [49.79245283 41.20754717],0
b5,1,0.202982,1.620786,[172 111] ; [49 43],[166.78133333 116.21866667] ; [54.21866667 37.78133333],0
r3,1,0.23022,1.439499,[258  22] ; [81 11],[255.16129032  24.83870968] ; [83.83870968  8.16129032],0
p5,1,0.233277,1.420768,[ 27 254] ; [ 5 85],[ 24.23719677 256.76280323] ; [ 7.76280323 82.23719677],0
a6,1,0.252098,1.311638,[216  66] ; [65 27],[211.87700535  70.12299465] ; [69.12299465 22.87700535],0
d1,1,0.275613,1.188594,[175 108] ; [51 41],[170.55466667 112.44533333] ; [55.44533333 36.55466667],0
