Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,85.054909,[ 39 115] ; [191  75],[84.33333333 69.66666667] ; [145.66666667 120.33333333],1
p6,1,0.0,43.324771,[ 30 122] ; [139 125],[61.75 90.25] ; [107.25 156.75],1
p8,1,0.0,35.762898,[54 98] ; [175  91],[83.27272727 68.72727273] ; [145.72727273 120.27272727],1
p7,1,0.0,26.635483,[76 68] ; [204  59],[99.06633907 44.93366093] ; [180.93366093  82.06633907],1
p5,1,0.0,26.018086,[  3 150] ; [ 51 212],[ 19.86057692 133.13942308] ; [ 34.13942308 228.86057692],1
p2,1,3.3e-05,17.240253,[120  34] ; [245  21],[133.83333333  20.16666667] ; [231.16666667  34.83333333],1
s2,1,0.000294,13.111237,[112  42] ; [232  35],[125.83372922  28.16627078] ; [218.16627078  48.83372922],1
a5,1,0.000553,11.926971,[100  54] ; [214  53],[114.85985748  39.14014252] ; [199.14014252  67.85985748],1
s7,1,0.000657,11.607666,[85 67] ; [184  70],[100.70935961  51.29064039] ; [168.29064039  85.70935961],1
d1,1,0.001178,10.524617,[83 71] ; [186  81],[98.39904988 55.60095012] ; [170.60095012  96.39904988],0
d3,1,0.001347,10.277167,[95 59] ; [204  63],[109.37292162  44.62707838] ; [189.62707838  77.37292162],0
n5,1,0.001671,9.880297,[110  43] ; [226  41],[122.4  30.6] ; [213.6  53.4],0
p12,1,0.001787,9.756459,[  8 145] ; [ 41 225],[ 17.89260143 135.10739857] ; [ 31.10739857 234.89260143],0
r4,1,0.002999,8.808121,[135  19] ; [255  12],[142.66033254  11.33966746] ; [247.33966746  19.66033254],0
n4,1,0.003514,8.519479,[113  41] ; [227  40],[124.37054632  29.62945368] ; [215.62945368  51.37054632],0
d2,1,0.005384,7.745589,[66 88] ; [152 115],[79.74346793 74.25653207] ; [138.25653207 128.74346793],0
a2,1,0.006099,7.520756,[ 28 126] ; [ 81 186],[ 39.87173397 114.12826603] ; [ 69.12826603 197.87173397],0
v1,1,0.006704,7.350734,[69 78] ; [157 101],[82.02962963 64.97037037] ; [143.97037037 114.02962963],0
n6,1,0.007726,7.09602,[124  29] ; [239  26],[132.86842105  20.13157895] ; [230.13157895  34.86842105],0
a3,1,0.007838,7.070057,[105  48] ; [214  53],[116.20714286  36.79285714] ; [202.79285714  64.20714286],0
s8,1,0.008766,6.869923,[82 72] ; [176  90],[94.6 59.4] ; [163.4 102.6],0
d5,1,0.032418,4.576259,[118  36] ; [226  40],[126.13333333  27.86666667] ; [217.86666667  48.13333333],0
d4,1,0.033797,4.504949,[123  31] ; [233  33],[130.53333333  23.46666667] ; [225.46666667  40.53333333],0
s6,1,0.037447,4.329954,[121  30] ; [229  32],[128.27669903  22.72330097] ; [221.72330097  39.27669903],0
a4,1,0.037627,4.321801,[60 94] ; [132 135],[70.2327791 83.7672209] ; [121.7672209 145.2327791],0
u4,1,0.039295,4.248088,[  1 153] ; [ 11 256],[  4.38954869 149.61045131] ; [  7.61045131 259.38954869],0
u1,1,0.040671,4.189674,[ 21 133] ; [ 58 209],[ 28.89786223 125.10213777] ; [ 50.10213777 216.89786223],0
v4,1,0.049362,3.86299,[142  10] ; [259   7],[145.81818182   6.18181818] ; [255.18181818  10.81818182],0
s5,1,0.053205,3.737461,[55 91] ; [121 133],[64.24 81.76] ; [111.76 142.24],0
v3,1,0.054807,3.687937,[54 97] ; [116 139],[63.22660099 87.77339901] ; [106.77339901 148.22660099],0
p11,1,0.05633,3.642264,[123  31] ; [232  35],[129.85748219  24.14251781] ; [225.14251781  41.85748219],0
b1,1,0.060145,3.533376,[ 52 102] ; [115 152],[61.08788599 92.91211401] ; [105.91211401 161.08788599],0
a1,1,0.065719,3.386832,[  4 150] ; [ 18 249],[  8.04750594 145.95249406] ; [ 13.95249406 253.04750594],0
u2,1,0.078731,3.090915,[24 24] ; [35 17],[28.32 19.68] ; [30.68 21.32],0
r3,1,0.111223,2.536755,[146   7] ; [261   5],[148.61813842   4.38186158] ; [258.38186158   7.61813842],0
p9,1,0.142439,2.15141,[141  13] ; [254  13],[144.48931116   9.51068884] ; [250.51068884  16.48931116],0
r1,1,0.152869,2.043385,[121  32] ; [225  41],[126.34367542  26.65632458] ; [219.65632458  46.34367542],0
r2,1,0.205375,1.603732,[149   2] ; [256   9],[147.00721154   3.99278846] ; [257.99278846   7.00721154],0
n2,1,0.211387,1.561905,[37  4] ; [33  8],[35.  6.] ; [35.  6.],0
p1,1,0.24492,1.352048,[ 11 143] ; [ 28 237],[ 14.33412888 139.66587112] ; [ 24.66587112 240.33412888],0
b4,1,0.311481,1.024385,[96 58] ; [153 114],[91.08313539 62.91686461] ; [157.91686461 109.08313539],0
a7,1,0.31175,1.023248,[107  47] ; [197  69],[111.46666667  42.53333333] ; [192.53333333  73.46666667],0
a6,1,0.406721,0.688364,[100  53] ; [185  82],[103.82142857  49.17857143] ; [181.17857143  85.82142857],0
s1,1,0.419772,0.650953,[  4 149] ; [ 11 255],[  5.47732697 147.52267303] ; [  9.52267303 256.47732697],0
n3,1,0.432335,0.616541,[30 11] ; [33  8],[31.5  9.5] ; [31.5  9.5],0
b5,1,0.523892,0.406225,[92 62] ; [151 116],[88.88836105 65.11163895] ; [154.11163895 112.88836105],0
u3,1,0.570864,0.32124,[30 19] ; [34 17],[31.36 17.64] ; [32.64 18.36],0
a8,1,0.627437,0.235552,[ 23 121] ; [ 36 218],[ 21.34673367 122.65326633] ; [ 37.65326633 216.34673367],0
b2,1,0.628096,0.234652,[35 52] ; [ 65 110],[33.20610687 53.79389313] ; [ 66.79389313 108.20610687],0
b3,1,0.628096,0.234652,[35 52] ; [ 65 110],[33.20610687 53.79389313] ; [ 66.79389313 108.20610687],0
n1,1,0.727946,0.121006,[19 22] ; [17 23],[18.22222222 22.77777778] ; [17.77777778 22.22222222],0
s4,1,0.911179,0.012444,[ 33 119] ; [ 59 207],[ 33.45454545 118.54545455] ; [ 58.54545455 207.45454545],0
v2,1,0.991078,0.000125,[81 59] ; [150 109],[81.05263158 58.94736842] ; [149.94736842 109.05263158],0
