Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,37.087056,[27 50] ; [129  42],[48.43548387 28.56451613] ; [107.56451613  63.43548387],1
a6,1,0.0,36.799477,[30 47] ; [134  37],[50.91935484 26.08064516] ; [113.08064516  57.91935484],1
a2,1,0.002236,9.344974,[ 4 73] ; [ 35 136],[12.10887097 64.89112903] ; [ 26.89112903 144.10887097],0
p10,1,0.005988,7.553901,[51 25] ; [140  29],[59.24897959 16.75102041] ; [131.75102041  37.24897959],0
r4,1,0.012125,6.292536,[59 18] ; [152  19],[65.51209677 11.48790323] ; [145.48790323  25.51209677],0
d5,1,0.014037,6.033468,[50 27] ; [136  35],[57.75 19.25] ; [128.25  42.75],0
u1,1,0.0177,5.625632,[ 3 74] ; [ 24 147],[ 8.38306452 68.61693548] ; [ 18.61693548 152.38306452],0
p2,1,0.018352,5.562207,[55 20] ; [146  24],[61.53061224 13.46938776] ; [139.46938776  30.53061224],0
r1,1,0.019005,5.501046,[50 27] ; [135  36],[57.43951613 19.56048387] ; [127.56048387  43.43951613],0
d4,1,0.029961,4.711544,[53 24] ; [139  32],[59.61290323 17.38709677] ; [132.38709677  38.61290323],0
v4,1,0.032784,4.557016,[66 10] ; [161   9],[70.1300813  5.8699187] ; [156.8699187  13.1300813],0
b5,1,0.036242,4.385696,[34 43] ; [100  71],[41.60483871 35.39516129] ; [92.39516129 78.60483871],0
d1,1,0.043037,4.093936,[33 44] ; [97 74],[40.36290323 36.63709677] ; [89.63709677 81.36290323],0
s5,1,0.053215,3.737157,[15 60] ; [ 18 149],[10.22727273 64.77272727] ; [ 22.77272727 144.22727273],0
d2,1,0.05993,3.539331,[40 36] ; [ 68 103],[33.23076923 42.76923077] ; [74.76923077 96.23076923],0
p3,1,0.060067,3.535533,[26 50] ; [80 90],[32.74796748 43.25203252] ; [73.25203252 96.74796748],0
r3,1,0.069811,3.287463,[70  7] ; [164   6],[72.94736842  4.05263158] ; [161.05263158   8.94736842],0
p6,1,0.082328,3.018328,[14 60] ; [ 50 119],[19.48971193 54.51028807] ; [ 44.51028807 124.48971193],0
p8,1,0.085484,2.957428,[31 45] ; [89 80],[37.2244898 38.7755102] ; [82.7755102 86.2244898],0
p4,1,0.107843,2.585548,[32 43] ; [92 79],[37.80487805 37.19512195] ; [86.19512195 84.80487805],0
p9,1,0.108464,2.576453,[57 20] ; [140  29],[61.66260163 15.33739837] ; [135.33739837  33.66260163],0
n4,1,0.132718,2.260418,[51 26] ; [129  42],[55.88709677 21.11290323] ; [124.11290323  46.88709677],0
v3,1,0.160512,1.969392,[22 54] ; [ 62 100],[26.82352941 49.17647059] ; [ 57.17647059 104.82352941],0
r2,1,0.214762,1.539032,[67  9] ; [158  12],[69.51219512  6.48780488] ; [155.48780488  14.51219512],0
p12,1,0.249574,1.325686,[ 1 75] ; [  7 162],[ 2.48163265 73.51836735] ; [  5.51836735 163.48163265],0
p7,1,0.28016,1.166314,[49 27] ; [96 72],[45.16393443 30.83606557] ; [99.83606557 68.16393443],0
n3,1,0.335274,0.928421,[21  4] ; [28 10],[19.44444444  5.55555556] ; [29.55555556  8.44444444],0
u2,1,0.340974,0.906767,[14  9] ; [28 29],[12.075 10.925] ; [29.925 27.075],0
n6,1,0.411216,0.675282,[60 17] ; [140  30],[62.34817814 14.65182186] ; [137.65182186  32.34817814],0
b1,1,0.425925,0.633909,[32 45] ; [ 62 109],[29.18548387 47.81451613] ; [ 64.81451613 106.18548387],0
b4,1,0.441395,0.592653,[41 36] ; [100  71],[43.77822581 33.22177419] ; [97.22177419 73.77822581],0
s2,1,0.447483,0.57702,[13 63] ; [ 36 133],[15.2 60.8] ; [ 33.8 135.2],0
a4,1,0.460671,0.544263,[34 43] ; [ 67 104],[31.35887097 45.64112903] ; [ 69.64112903 101.35887097],0
a8,1,0.469932,0.522135,[ 7 66] ; [ 20 135],[ 8.64473684 64.35526316] ; [ 18.35526316 136.64473684],0
a5,1,0.525739,0.40262,[50 27] ; [118  53],[52.16129032 24.83870968] ; [115.83870968  55.16129032],0
n1,1,0.527688,0.398842,[ 9 15] ; [11 26],[ 7.86885246 16.13114754] ; [12.13114754 24.86885246],0
u4,1,0.560833,0.338264,[ 1 76] ; [  1 170],[ 0.62096774 76.37903226] ; [  1.37903226 169.62096774],0
s4,1,0.56417,0.332535,[ 6 71] ; [ 10 161],[ 4.96774194 72.03225806] ; [ 11.03225806 159.96774194],0
u3,1,0.576295,0.312263,[11 13] ; [30 27],[12.14814815 11.85185185] ; [28.85185185 28.14814815],0
n5,1,0.613348,0.255329,[53 23] ; [113  57],[51.28455285 24.71544715] ; [114.71544715  55.28455285],0
n2,1,0.619823,0.246116,[19  6] ; [26 11],[18.14516129  6.85483871] ; [26.85483871 10.14516129],0
s3,1,0.645184,0.212027,[21 55] ; [ 42 127],[19.54285714 56.45714286] ; [ 43.45714286 125.54285714],0
v2,1,0.664103,0.188577,[41 34] ; [94 69],[42.54201681 32.45798319] ; [92.45798319 70.54201681],0
s1,1,0.676576,0.174006,[ 2 75] ; [  3 165],[ 1.57142857 75.42857143] ; [  3.42857143 164.57142857],0
s7,1,0.688889,0.160291,[19 54] ; [ 38 123],[17.78205128 55.21794872] ; [ 39.21794872 121.78205128],0
p5,1,0.692934,0.155927,[ 6 70] ; [ 11 158],[ 5.27346939 70.72653061] ; [ 11.72653061 157.27346939],0
a3,1,0.736645,0.113098,[53 24] ; [114  57],[51.85080645 25.14919355] ; [115.14919355  55.85080645],0
s8,1,0.798905,0.064905,[16 61] ; [ 38 133],[16.76612903 60.23387097] ; [ 37.23387097 133.76612903],0
b2,1,0.799825,0.064299,[22 31] ; [39 60],[21.26973684 31.73026316] ; [39.73026316 59.26973684],0
b3,1,0.799825,0.064299,[22 31] ; [39 60],[21.26973684 31.73026316] ; [39.73026316 59.26973684],0
v1,1,0.869648,0.026931,[36 40] ; [81 86],[36.59259259 39.40740741] ; [80.40740741 86.59259259],0
a1,1,0.885754,0.020644,[ 2 75] ; [  5 166],[ 2.1733871 74.8266129] ; [  4.8266129 166.1733871],0
p1,1,0.925052,0.008849,[ 7 70] ; [ 16 153],[ 7.19918699 69.80081301] ; [ 15.80081301 153.19918699],0
