Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,2e-06,22.532418,[15 87] ; [23 21],[26.54794521 75.45205479] ; [11.45205479 32.54794521],1
s6,1,2.1e-05,18.066891,[37 64] ; [33 11],[48.75862069 52.24137931] ; [21.24137931 22.75862069],1
s2,1,0.00023,13.566421,[26 77] ; [25 19],[35.73469388 67.26530612] ; [15.26530612 28.73469388],1
s3,1,0.000317,12.96976,[34 67] ; [29 15],[43.88275862 57.11724138] ; [19.11724138 24.88275862],1
s4,1,0.001706,9.841917,[14 89] ; [16 28],[21.02040816 81.97959184] ; [ 8.97959184 35.02040816],0
n4,1,0.007437,7.164315,[30 73] ; [23 21],[37.13605442 65.86394558] ; [15.86394558 28.13605442],0
s5,1,0.023006,5.168058,[19 80] ; [15 25],[24.21582734 74.78417266] ; [ 9.78417266 30.21582734],0
p6,1,0.026139,4.946795,[10 90] ; [10 31],[14.18439716 85.81560284] ; [ 5.81560284 35.18439716],0
a3,1,0.02927,4.751646,[57 45] ; [33 11],[62.87671233 39.12328767] ; [27.12328767 16.87671233],0
v1,1,0.04202,4.13441,[31 69] ; [21 22],[36.36363636 63.63636364] ; [15.63636364 27.36363636],0
n2,1,0.062633,3.466258,[19 14] ; [12  2],[21.76595745 11.23404255] ; [9.23404255 4.76595745],0
p3,1,0.077193,3.123032,[17 85] ; [13 31],[20.95890411 81.04109589] ; [ 9.04109589 34.95890411],0
u3,1,0.0813,3.038727,[20 26] ; [8 3],[22.59649123 23.40350877] ; [5.40350877 5.59649123],0
u2,1,0.083703,2.991484,[23 23] ; [8 2],[25.46428571 20.53571429] ; [5.53571429 4.46428571],0
b2,1,0.086385,2.940476,[13 35] ; [13 15],[16.42105263 31.57894737] ; [ 9.57894737 18.42105263],0
b3,1,0.086385,2.940476,[13 35] ; [13 15],[16.42105263 31.57894737] ; [ 9.57894737 18.42105263],0
a5,1,0.093116,2.819655,[50 53] ; [28 16],[54.65306122 48.34693878] ; [23.34693878 20.65306122],0
d3,1,0.098719,2.726119,[57 45] ; [31 13],[61.47945205 40.52054795] ; [26.52054795 17.47945205],0
b1,1,0.106562,2.60448,[40 63] ; [11 33],[35.73469388 67.26530612] ; [15.26530612 28.73469388],0
u1,1,0.11319,2.509106,[ 6 97] ; [ 6 38],[ 8.40816327 94.59183673] ; [ 3.59183673 40.40816327],0
