Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,50.186133,[ 15 141] ; [79 98],[ 44.03603604 111.96396396] ; [ 49.96396396 127.03603604],1
p8,1,0.0,49.278327,[ 36 120] ; [109  69],[67.7245509 88.2754491] ; [ 77.2754491 100.7245509],1
p2,1,0.0,35.607807,[93 64] ; [157  22],[116.81547619  40.18452381] ; [133.18452381  45.81547619],1
p4,1,0.0,31.037058,[ 53 103] ; [116  64],[78.46428571 77.53571429] ; [90.53571429 89.46428571],1
s6,1,2.3e-05,17.936961,[63 93] ; [112  64],[82.22891566 73.77108434] ; [92.77108434 83.22891566],1
p3,1,2.4e-05,17.819714,[ 42 114] ; [89 91],[60.82142857 95.17857143] ; [ 70.17857143 109.82142857],1
r4,1,5.2e-05,16.368201,[111  46] ; [159  21],[125.78635015  31.21364985] ; [144.21364985  35.78635015],1
p11,1,0.000589,11.809552,[92 65] ; [137  43],[106.68545994  50.31454006] ; [122.31454006  57.68545994],1
r3,1,0.000707,11.470474,[124  32] ; [166  14],[134.64285714  21.35714286] ; [155.35714286  24.64285714],1
s3,1,0.001541,10.028422,[58 96] ; [98 80],[72.36144578 81.63855422] ; [83.63855422 94.36144578],0
s8,1,0.001744,9.801374,[ 39 118] ; [ 73 105],[ 52.48955224 104.51044776] ; [ 59.51044776 118.48955224],0
p10,1,0.001912,9.6323,[93 62] ; [135  43],[106.12612613  48.87387387] ; [121.87387387  56.12612613],0
s2,1,0.002777,8.948792,[ 45 111] ; [80 99],[58.20895522 97.79104478] ; [ 66.79104478 112.20895522],0
p9,1,0.003865,8.346176,[103  51] ; [143  34],[114.45317221  39.54682779] ; [131.54682779  45.45317221],0
v4,1,0.012894,6.183649,[131  26] ; [166  14],[138.36498516  18.63501484] ; [158.63501484  21.36498516],0
r1,1,0.015189,5.89439,[98 59] ; [133  45],[108.25970149  48.74029851] ; [122.74029851  55.25970149],0
s7,1,0.020901,5.335002,[ 45 104] ; [73 98],[54.94375 94.05625] ; [ 63.05625 107.94375],0
s5,1,0.027002,4.89066,[ 29 123] ; [ 53 126],[ 37.65558912 114.34441088] ; [ 44.34441088 134.65558912],0
n3,1,0.03686,4.35687,[26 25] ; [31 12],[30.92553191 20.07446809] ; [26.07446809 16.92553191],0
n6,1,0.046594,3.959985,[113  43] ; [146  33],[120.60895522  35.39104478] ; [138.39104478  40.60895522],0
b4,1,0.048926,3.877903,[97 60] ; [92 88],[88.0504451 68.9495549] ; [100.9495549  79.0504451],0
a5,1,0.063611,3.440651,[92 65] ; [123  57],[100.16320475  56.83679525] ; [114.83679525  65.16320475],0
p12,1,0.078462,3.096469,[  4 151] ; [ 12 167],[  7.4251497 147.5748503] ; [  8.5748503 170.4251497],0
p1,1,0.084503,2.976096,[ 19 137] ; [ 12 167],[ 14.4358209 141.5641791] ; [ 16.5641791 162.4358209],0
v1,1,0.09027,2.869552,[ 47 105] ; [ 71 107],[54.35151515 97.64848485] ; [ 63.64848485 114.35151515],0
a3,1,0.102094,2.672518,[92 63] ; [121  57],[99.14414414 55.85585586] ; [113.85585586  64.14414414],0
s1,1,0.145819,2.115452,[ 12 144] ; [  7 169],[  8.92771084 147.07228916] ; [ 10.07228916 165.92771084],0
a8,1,0.146299,2.110426,[ 18 130] ; [ 30 136],[ 22.62420382 125.37579618] ; [ 25.37579618 140.62420382],0
d1,1,0.148153,2.091164,[67 90] ; [91 89],[73.60830861 83.39169139] ; [84.39169139 95.60830861],0
r2,1,0.150925,2.062875,[134  23] ; [161  17],[138.25373134  18.74626866] ; [156.74626866  21.25373134],0
d4,1,0.154781,2.024491,[112  45] ; [139  39],[117.63283582  39.36716418] ; [133.36716418  44.63283582],0
u2,1,0.167113,1.908655,[30 35] ; [34 24],[33.82113821 31.17886179] ; [30.17886179 27.82113821],0
