Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,90.0213,[208  50] ; [38 85],[166.58267717  91.41732283] ; [79.41732283 43.58267717],1
a5,1,1e-06,24.167579,[187  72] ; [57 66],[165.43455497  93.56544503] ; [78.56544503 44.43455497],1
a4,1,6.2e-05,16.041913,[120 137] ; [31 92],[102.12368421 154.87631579] ; [48.87631579 74.12368421],1
a8,1,0.00018,14.030813,[ 39 201] ; [  3 113],[ 28.31460674 211.68539326] ; [ 13.68539326 102.31460674],1
n6,1,0.000297,13.089235,[212  47] ; [80 43],[197.97905759  61.02094241] ; [94.02094241 28.97905759],1
s7,1,0.000365,12.702078,[107 140] ; [29 91],[ 91.53133515 155.46866485] ; [44.46866485 75.53133515],1
a3,1,0.000965,10.89285,[187  70] ; [68 54],[172.91556728  84.08443272] ; [82.08443272 39.91556728],1
s4,1,0.001869,9.673563,[ 32 224] ; [31 92],[ 42.55408971 213.44591029] ; [ 20.44591029 102.55408971],0
a2,1,0.005504,7.706035,[ 58 201] ; [ 13 110],[ 48.13874346 210.86125654] ; [ 22.86125654 100.13874346],0
v3,1,0.011088,6.451159,[ 98 152] ; [30 87],[ 87.19346049 162.80653951] ; [40.80653951 76.19346049],0
n1,1,0.013152,6.148516,[33 35] ; [13 37],[26.50847458 41.49152542] ; [19.49152542 30.50847458],0
s8,1,0.014706,5.951388,[ 96 162] ; [30 92],[ 85.54736842 172.45263158] ; [40.45263158 81.54736842],0
d2,1,0.016944,5.702212,[118 137] ; [41 82],[107.26190476 147.73809524] ; [51.73809524 71.26190476],0
p11,1,0.026706,4.909739,[189  70] ; [76 47],[179.67277487  79.32722513] ; [85.32722513 37.67277487],0
r1,1,0.028145,4.819153,[204  53] ; [85 38],[195.45526316  61.54473684] ; [93.54473684 29.45526316],0
u1,1,0.050537,3.823555,[ 37 222] ; [  9 114],[ 31.18848168 227.81151832] ; [ 14.81151832 108.18848168],0
p12,1,0.062315,3.474672,[ 15 239] ; [  2 120],[ 11.48404255 242.51595745] ; [  5.51595745 116.48404255],0
p5,1,0.073981,3.192416,[ 11 246] ; [  1 120],[  8.15873016 248.84126984] ; [  3.84126984 117.15873016],0
p1,1,0.117026,2.456676,[ 19 238] ; [  4 118],[ 15.59630607 241.40369393] ; [  7.40369393 114.59630607],0
p3,1,0.118289,2.439832,[ 67 191] ; [ 23 100],[ 60.94488189 197.05511811] ; [29.05511811 93.94488189],0
p7,1,0.127206,2.326272,[120 129] ; [46 70],[113.24383562 135.75616438] ; [52.75616438 63.24383562],0
b1,1,0.127693,2.320326,[103 156] ; [39 84],[ 96.27748691 162.72251309] ; [45.72251309 77.27748691],0
s3,1,0.156366,2.009021,[138 117] ; [57 66],[131.54761905 123.45238095] ; [63.45238095 59.54761905],0
d1,1,0.196909,1.665154,[132 127] ; [54 69],[126.10994764 132.89005236] ; [59.89005236 63.10994764],0
p10,1,0.205358,1.603855,[185  72] ; [78 41],[179.76329787  77.23670213] ; [83.23670213 35.76329787],0
r4,1,0.212623,1.553476,[227  32] ; [102  21],[223.06544503  35.93455497] ; [105.93455497  17.06544503],0
n3,1,0.216962,1.52435,[49 19] ; [30 19],[45.91452991 22.08547009] ; [33.08547009 15.91452991],0
p6,1,0.244073,1.356916,[ 49 206] ; [ 17 102],[ 45. 210.] ; [21. 98.],0
v1,1,0.246473,1.343186,[116 136] ; [48 73],[110.79892761 141.20107239] ; [53.20107239 67.79892761],0
v2,1,0.256142,1.289489,[126 118] ; [52 63],[120.98050139 123.01949861] ; [57.01949861 57.98050139],0
n2,1,0.264173,1.246753,[54 16] ; [34 16],[51.33333333 18.66666667] ; [36.66666667 13.33333333],0
u3,1,0.284401,1.145937,[35 37] ; [32 23],[37.98425197 34.01574803] ; [29.01574803 25.98425197],0
a6,1,0.288895,1.124762,[173  84] ; [76 47],[168.40263158  88.59736842] ; [80.59736842 42.40263158],0
b3,1,0.353996,0.859082,[57 96] ; [16 37],[54.2184466 98.7815534] ; [18.7815534 34.2184466],0
b2,1,0.353996,0.859082,[57 96] ; [16 37],[54.2184466 98.7815534] ; [18.7815534 34.2184466],0
d5,1,0.421485,0.646172,[196  62] ; [88 34],[192.82105263  65.17894737] ; [91.17894737 30.82105263],0
s6,1,0.423393,0.640877,[143 112] ; [62 58],[139.4 115.6] ; [65.6 54.4],0
a7,1,0.46395,0.536349,[170  88] ; [85 37],[173.13157895  84.86842105] ; [81.86842105 40.13157895],0
u4,1,0.556757,0.34535,[  4 255] ; [  1 122],[  3.39005236 255.60994764] ; [  1.60994764 121.39005236],0
a1,1,0.573418,0.316996,[ 14 245] ; [  5 118],[ 12.88219895 246.11780105] ; [  6.11780105 116.88219895],0
d4,1,0.658571,0.195264,[197  60] ; [96 26],[198.68337731  58.31662269] ; [94.31662269 27.68337731],0
d3,1,0.740651,0.109555,[156 102] ; [71 50],[154.52770449 103.47229551] ; [72.47229551 48.52770449],0
b5,1,0.767273,0.087583,[162  97] ; [75 48],[160.68848168  98.31151832] ; [76.31151832 46.68848168],0
s5,1,0.841782,0.039846,[ 64 183] ; [32 87],[ 64.78688525 182.21311475] ; [31.21311475 87.78688525],0
b4,1,0.847187,0.037137,[148 111] ; [69 54],[147.12827225 111.87172775] ; [69.87172775 53.12827225],0
s2,1,0.85426,0.033741,[110 147] ; [51 71],[109.17414248 147.82585752] ; [51.82585752 70.17414248],0
p2,1,0.856503,0.032698,[180  78] ; [84 38],[179.24210526  78.75789474] ; [84.75789474 37.24210526],0
v4,1,0.870714,0.026488,[240  18] ; [112   9],[239.62005277  18.37994723] ; [112.37994723   8.62005277],0
p8,1,0.891909,0.018466,[ 83 169] ; [39 82],[ 82.42359249 169.57640751] ; [39.57640751 81.42359249],0
s1,1,0.895389,0.017289,[  9 245] ; [  4 118],[  8.78191489 245.21808511] ; [  4.21808511 117.78191489],0
p9,1,0.895606,0.017217,[189  63] ; [90 29],[189.50943396  62.49056604] ; [89.49056604 29.50943396],0
r3,1,0.928294,0.008098,[234  24] ; [111  11],[234.23684211  23.76315789] ; [110.76315789  11.23684211],0
u2,1,0.976934,0.000836,[34 37] ; [26 28],[34.08 36.92] ; [25.92 28.08],0
