Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,33.503356,[ 10 140] ; [19 27],[ 22.19387755 127.80612245] ; [ 6.80612245 39.19387755],1
p1,1,3e-06,21.73388,[ 13 137] ; [17 29],[ 22.95918367 127.04081633] ; [ 7.04081633 38.95918367],1
p8,1,4e-06,21.519446,[88 61] ; [44  2],[100.86153846  48.13846154] ; [31.13846154 14.86153846],1
a1,1,0.000113,14.912938,[  6 145] ; [10 36],[ 12.26395939 138.73604061] ; [ 3.73604061 42.26395939],1
b5,1,0.000209,13.747862,[99 52] ; [16 30],[88.14720812 62.85279188] ; [26.85279188 19.14720812],1
n5,1,0.002991,8.812812,[119  31] ; [45  1],[125.51020408  24.48979592] ; [38.48979592  7.51020408],0
p3,1,0.005207,7.806033,[98 53] ; [39  6],[105.54591837  45.45408163] ; [31.45408163 13.54591837],0
u4,1,0.007535,7.140851,[  3 148] ; [ 5 41],[  6.1319797 144.8680203] ; [ 1.8680203 44.1319797],0
v3,1,0.010081,6.620533,[63 85] ; [29 16],[70.5492228 77.4507772] ; [21.4507772 23.5492228],0
p7,1,0.018939,5.507168,[120  28] ; [43  2],[124.99481865  23.00518135] ; [38.00518135  6.99481865],0
s5,1,0.0204,5.377379,[70 71] ; [30 13],[76.63043478 64.36956522] ; [23.36956522 19.63043478],0
p4,1,0.020921,5.333392,[118  33] ; [42  3],[123.26530612  27.73469388] ; [36.73469388  8.26530612],0
s6,1,0.042661,4.108777,[120  29] ; [42  3],[124.42268041  24.57731959] ; [37.57731959  7.42268041],0
n4,1,0.052189,3.769698,[128  23] ; [44  2],[131.83756345  19.16243655] ; [40.16243655  5.83756345],0
p11,1,0.057788,3.599752,[115  36] ; [41  5],[119.57360406  31.42639594] ; [36.42639594  9.57360406],0
s1,1,0.074521,3.180511,[  6 145] ; [ 5 41],[  8.43147208 142.56852792] ; [ 2.56852792 43.43147208],0
s4,1,0.090503,2.865412,[ 41 108] ; [ 7 39],[ 36.67692308 112.32307692] ; [11.32307692 34.67692308],0
s3,1,0.106017,2.61261,[105  45] ; [37  8],[109.23076923  40.76923077] ; [32.76923077 12.23076923],0
a2,1,0.109474,2.561792,[ 48 103] ; [ 9 37],[ 43.69035533 107.30964467] ; [13.30964467 32.69035533],0
n3,1,0.181746,1.783292,[25  8] ; [6 5],[23.25  9.75] ; [7.75 3.25],0
r1,1,0.190257,1.715624,[122  29] ; [41  5],[124.93908629  26.06091371] ; [38.06091371  7.93908629],0
u1,1,0.199863,1.643374,[ 44 107] ; [ 9 37],[ 40.62436548 110.37563452] ; [12.37563452 33.62436548],0
s8,1,0.258263,1.278044,[108  43] ; [36  9],[110.93877551  40.06122449] ; [33.06122449 11.93877551],0
v1,1,0.263793,1.248743,[93 57] ; [32 13],[96.15384615 53.84615385] ; [28.84615385 16.15384615],0
a4,1,0.267893,1.227506,[83 68] ; [21 25],[79.71573604 71.28426396] ; [24.28426396 21.71573604],0
d2,1,0.274566,1.193792,[91 60] ; [23 22],[87.82653061 63.17346939] ; [26.17346939 18.82653061],0
r4,1,0.340053,0.910232,[138  13] ; [44  2],[139.50253807  11.49746193] ; [42.49746193  3.50253807],0
p10,1,0.345453,0.890088,[129  21] ; [42  4],[130.86734694  19.13265306] ; [40.13265306  5.86734694],0
b1,1,0.358044,0.844741,[64 87] ; [16 30],[61.31979695 89.68020305] ; [18.68020305 27.31979695],0
r2,1,0.38125,0.766667,[146   3] ; [44  2],[145.17948718   3.82051282] ; [44.82051282  1.17948718],0
p9,1,0.400122,0.70796,[138  12] ; [44  2],[139.28571429  10.71428571] ; [42.71428571  3.28571429],0
a6,1,0.410485,0.677397,[100  50] ; [27 18],[97.69230769 52.30769231] ; [29.30769231 15.69230769],0
n2,1,0.43437,0.611111,[23 10] ; [9 2],[24.  9.] ; [8. 3.],0
a7,1,0.461991,0.541066,[103  48] ; [34 12],[105.01015228  45.98984772] ; [31.98984772 14.01015228],0
s2,1,0.48825,0.48038,[114  37] ; [37  9],[115.74111675  35.25888325] ; [35.25888325 10.74111675],0
