Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,2.6e-05,17.692192,[45 30] ; [23 62],[31.875 43.125] ; [36.125 48.875],1
v1,1,4.7e-05,16.551405,[54 21] ; [33 50],[41.29746835 33.70253165] ; [45.70253165 37.29746835],1
d4,1,0.000277,13.220207,[69  8] ; [55 29],[59.30434783 17.69565217] ; [64.69565217 19.30434783],1
s4,1,0.009229,6.777886,[12 65] ; [28 56],[19.13043478 57.86956522] ; [20.86956522 63.13043478],0
d5,1,0.015513,5.857257,[67 10] ; [60 24],[60.73913043 16.26086957] ; [66.26086957 17.73913043],0
s2,1,0.019458,5.459857,[57 20] ; [48 37],[49.90740741 27.09259259] ; [55.09259259 29.90740741],0
p1,1,0.040745,4.186576,[ 3 74] ; [11 74],[ 6.65432099 70.34567901] ; [ 7.34567901 77.65432099],0
r3,1,0.043495,4.076046,[75  2] ; [76  9],[71.77160494  5.22839506] ; [79.22839506  5.77160494],0
s1,1,0.071933,3.238348,[ 1 75] ; [ 6 78],[ 3.325 72.675] ; [ 3.675 80.325],0
a3,1,0.089668,2.880328,[60 17] ; [56 29],[55.13580247 21.86419753] ; [60.86419753 24.13580247],0
u4,1,0.139728,2.180958,[ 4 73] ; [ 1 84],[ 2.37654321 74.62345679] ; [ 2.62345679 82.37654321],0
a6,1,0.148012,2.092622,[25 52] ; [37 48],[29.4691358 47.5308642] ; [32.5308642 52.4691358],0
r2,1,0.186769,1.742919,[70  5] ; [74 11],[67.5  7.5] ; [76.5  8.5],0
s8,1,0.211216,1.563072,[50 27] ; [47 38],[46.10493827 30.89506173] ; [50.89506173 34.10493827],0
n4,1,0.219236,1.509363,[64 12] ; [65 20],[60.89440994 15.10559006] ; [68.10559006 16.89440994],0
a5,1,0.233908,1.416941,[59 18] ; [58 27],[55.61111111 21.38888889] ; [61.38888889 23.61111111],0
p9,1,0.24602,1.345765,[66 10] ; [68 17],[63.25465839 12.74534161] ; [70.74534161 14.25465839],0
u1,1,0.251779,1.313404,[ 3 74] ; [ 7 78],[ 4.75308642 72.24691358] ; [ 5.24691358 79.75308642],0
p7,1,0.256025,1.290123,[52 23] ; [51 33],[48.58490566 26.41509434] ; [54.41509434 29.58490566],0
b1,1,0.270772,1.212834,[35 42] ; [46 39],[38.5 38.5] ; [42.5 42.5],0
p5,1,0.272279,1.20523,[ 9 68] ; [15 69],[11.47826087 65.52173913] ; [12.52173913 71.47826087],0
p11,1,0.274292,1.195154,[57 20] ; [69 16],[59.88888889 17.11111111] ; [66.11111111 18.88888889],0
d2,1,0.277444,1.17957,[41 36] ; [38 47],[37.54938272 39.45061728] ; [41.45061728 43.54938272],0
v4,1,0.280262,1.165818,[68  8] ; [80  5],[69.86335404  6.13664596] ; [78.13664596  6.86335404],0
n2,1,0.286233,1.137254,[11  2] ; [20  9],[9.5952381 3.4047619] ; [21.4047619  7.5952381],0
d1,1,0.333078,0.936893,[43 34] ; [41 44],[39.92592593 37.07407407] ; [44.07407407 40.92592593],0
p3,1,0.347488,0.88261,[46 31] ; [44 40],[43.04347826 33.95652174] ; [46.95652174 37.04347826],0
u2,1,0.359466,0.839757,[ 7 10] ; [16 13],[8.5 8.5] ; [14.5 14.5],0
s7,1,0.41175,0.673741,[52 24] ; [51 31],[49.5443038 26.4556962] ; [53.4556962 28.5443038],0
n1,1,0.426262,0.632988,[5 8] ; [15 14],[6.19047619 6.80952381] ; [13.80952381 15.19047619],0
a1,1,0.43614,0.606417,[ 7 70] ; [ 5 80],[ 5.7037037 71.2962963] ; [ 6.2962963 78.7037037],0
n3,1,0.4603,0.545165,[9 4] ; [16 12],[7.92682927 5.07317073] ; [17.07317073 10.92682927],0
p8,1,0.519805,0.41428,[40 35] ; [41 44],[37.96875 37.03125] ; [43.03125 41.96875],0
b5,1,0.524043,0.405928,[36 41] ; [44 41],[38.02469136 38.97530864] ; [41.97530864 43.02469136],0
r4,1,0.533092,0.388494,[67 10] ; [71 14],[65.59259259 11.40740741] ; [72.40740741 12.59259259],0
n5,1,0.57804,0.309414,[59 17] ; [69 16],[60.42236025 15.57763975] ; [67.57763975 17.42236025],0
a2,1,0.57921,0.307514,[ 7 70] ; [10 75],[ 8.08024691 68.91975309] ; [ 8.91975309 76.08024691],0
b4,1,0.591434,0.28811,[44 33] ; [45 40],[42.30246914 34.69753086] ; [46.69753086 38.30246914],0
n6,1,0.612122,0.257096,[64 12] ; [69 16],[62.7826087 13.2173913] ; [70.2173913 14.7826087],0
p10,1,0.656285,0.198068,[61 15] ; [65 19],[59.85 16.15] ; [66.15 17.85],0
d3,1,0.758914,0.094192,[38 39] ; [44 41],[38.97530864 38.02469136] ; [43.02469136 41.97530864],0
u3,1,0.760015,0.093306,[9 8] ; [14 15],[8.5 8.5] ; [14.5 14.5],0
p4,1,0.760523,0.092899,[48 29] ; [51 34],[47.05555556 29.94444444] ; [51.94444444 33.05555556],0
a8,1,0.769629,0.085767,[ 9 65] ; [11 69],[ 9.61038961 64.38961039] ; [10.38961039 69.61038961],0
s5,1,0.797272,0.065987,[35 38] ; [42 42],[35.80254777 37.19745223] ; [41.19745223 42.80254777],0
b3,1,0.810455,0.057523,[20 32] ; [22 32],[20.60377358 31.39622642] ; [21.39622642 32.60377358],0
b2,1,0.810455,0.057523,[20 32] ; [22 32],[20.60377358 31.39622642] ; [21.39622642 32.60377358],0
p12,1,0.840224,0.040646,[ 6 70] ; [ 6 79],[ 5.66459627 70.33540373] ; [ 6.33540373 78.66459627],0
r1,1,0.859933,0.031138,[58 19] ; [63 22],[57.51234568 19.48765432] ; [63.48765432 21.51234568],0
a4,1,0.890269,0.019034,[34 43] ; [38 46],[34.43478261 42.56521739] ; [37.56521739 46.43478261],0
p2,1,0.920516,0.009957,[60 17] ; [66 18],[60.26086957 16.73913043] ; [65.73913043 18.26086957],0
s3,1,0.923767,0.009156,[52 25] ; [58 27],[52.28395062 24.71604938] ; [57.71604938 27.28395062],0
p6,1,0.980666,0.000587,[32 43] ; [36 48],[32.0754717 42.9245283] ; [35.9245283 48.0754717],0
