Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,166.393818,[600  21] ; [10 17],[584.58333333  36.41666667] ; [25.41666667  1.58333333],1
v4,1,0.0,98.336719,[604  15] ; [16 11],[594.08668731  24.91331269] ; [25.91331269  1.08668731],1
r1,1,0.0,37.927161,[538  79] ; [12 15],[526.94099379  90.05900621] ; [23.05900621  3.94099379],1
d1,1,1.8e-05,18.340681,[429 192] ; [ 8 19],[418.79166667 202.20833333] ; [18.20833333  8.79166667],1
s3,1,0.002329,9.270312,[350 262] ; [ 7 19],[342.45141066 269.54858934] ; [14.54858934 11.45141066],0
d3,1,0.004846,7.936091,[452 167] ; [13 14],[445.56501548 173.43498452] ; [19.43498452  7.56501548],0
a2,1,0.004996,7.880815,[206 415] ; [ 2 25],[199.33333333 421.66666667] ; [ 8.66666667 18.33333333],0
n6,1,0.005017,7.873209,[528  89] ; [17  9],[522.96267496  94.03732504] ; [22.03732504  3.96267496],0
n4,1,0.005322,7.766478,[502 117] ; [16 11],[496.3498452 122.6501548] ; [21.6501548  5.3498452],0
a3,1,0.00802,7.029083,[498 122] ; [16 11],[492.55023184 127.44976816] ; [21.44976816  5.55023184],0
s1,1,0.011069,6.454279,[ 16 595] ; [ 3 24],[ 18.19592476 592.80407524] ; [ 0.80407524 26.19592476],0
d5,1,0.014821,5.937672,[537  81] ; [19  8],[532.7255814  85.2744186] ; [23.2744186  3.7255814],0
u2,1,0.018136,5.582961,[66 56] ; [10  1],[69.71428571 52.28571429] ; [6.28571429 4.71428571],0
p3,1,0.019754,5.433476,[333 283] ; [ 8 18],[327.19003115 288.80996885] ; [13.80996885 12.19003115],0
s2,1,0.020589,5.361247,[331 283] ; [ 8 18],[325.228125 288.771875] ; [13.771875 12.228125],0
d2,1,0.023616,5.122583,[364 253] ; [10 17],[358.31987578 258.68012422] ; [15.68012422 11.31987578],0
a4,1,0.028754,4.782266,[339 280] ; [ 9 18],[333.45510836 285.54489164] ; [14.54489164 12.45510836],0
