Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,47.615991,[107  30] ; [21 51],[83.90430622 53.09569378] ; [44.09569378 27.90430622],1
d5,1,0.0,32.206884,[117  20] ; [35 37],[99.63636364 37.36363636] ; [52.36363636 19.63636364],1
a6,1,0.0,28.504137,[103  34] ; [27 45],[85.215311 51.784689] ; [44.784689 27.215311],1
d4,1,3.1e-05,17.339938,[117  20] ; [43 29],[104.88038278  32.11961722] ; [55.11961722 16.88038278],1
d1,1,8.3e-05,15.487704,[83 54] ; [23 49],[69.48325359 67.51674641] ; [36.51674641 35.48325359],1
a2,1,8.8e-05,15.372389,[ 33 104] ; [ 2 70],[ 22.94258373 114.05741627] ; [12.05741627 59.94258373],1
u1,1,0.000153,14.330993,[ 28 109] ; [ 1 71],[ 19.00956938 117.99043062] ; [ 9.99043062 62.00956938],1
r4,1,0.000204,13.794374,[111  26] ; [41 31],[99.63636364 37.36363636] ; [52.36363636 19.63636364],1
r3,1,0.000216,13.690095,[123  14] ; [50 22],[113.40191388  23.59808612] ; [59.59808612 12.40191388],1
r1,1,0.000446,12.328376,[101  35] ; [36 36],[89.57692308 46.42307692] ; [47.42307692 24.57692308],1
u3,1,0.000519,12.044637,[30 19] ; [ 6 23],[22.61538462 26.38461538] ; [13.38461538 15.61538462],1
b5,1,0.001228,10.447294,[89 48] ; [30 42],[78.00478469 58.99521531] ; [40.99521531 31.00478469],0
v4,1,0.001647,9.906979,[121  16] ; [51 21],[112.74641148  24.25358852] ; [59.25358852 12.74641148],0
v2,1,0.001752,9.792996,[55 77] ; [13 54],[45.10552764 86.89447236] ; [22.89447236 44.10552764],0
p10,1,0.006412,7.430664,[91 44] ; [34 37],[81.91747573 53.08252427] ; [43.08252427 27.91747573],0
r2,1,0.017551,5.640447,[122  14] ; [55 16],[116.28985507  19.71014493] ; [60.71014493 10.28985507],0
s2,1,0.021037,5.323705,[51 86] ; [15 55],[43.68115942 93.31884058] ; [22.31884058 47.68115942],0
a5,1,0.027567,4.854969,[90 47] ; [36 36],[82.59330144 54.40669856] ; [43.40669856 28.59330144],0
s8,1,0.030081,4.704654,[44 93] ; [13 59],[37.36363636 99.63636364] ; [19.63636364 52.36363636],0
b1,1,0.036019,4.396192,[48 89] ; [36 36],[55.06220096 81.93779904] ; [28.93779904 43.06220096],0
s3,1,0.044003,4.056428,[63 74] ; [22 48],[56.25603865 80.74396135] ; [28.74396135 41.25603865],0
p2,1,0.078003,3.106032,[84 53] ; [35 37],[78.00478469 58.99521531] ; [40.99521531 31.00478469],0
n3,1,0.08763,2.917383,[33 16] ; [16 17],[29.2804878 19.7195122] ; [19.7195122 13.2804878],0
b3,1,0.091926,2.840323,[21 51] ; [18 22],[25.07142857 46.92857143] ; [13.92857143 26.07142857],0
b2,1,0.091926,2.840323,[21 51] ; [18 22],[25.07142857 46.92857143] ; [13.92857143 26.07142857],0
v3,1,0.116431,2.464689,[35 98] ; [11 56],[ 30.59 102.41] ; [15.41 51.59],0
d2,1,0.13041,2.287612,[70 67] ; [28 42],[64.85990338 72.14009662] ; [33.14009662 36.85990338],0
p9,1,0.150134,2.070892,[92 43] ; [40 29],[87.35294118 47.64705882] ; [44.64705882 24.35294118],0
s6,1,0.161821,1.957125,[68 69] ; [28 43],[63.23076923 73.76923077] ; [32.76923077 38.23076923],0
n5,1,0.192333,1.699657,[84 52] ; [51 21],[88.26923077 47.73076923] ; [46.73076923 25.26923077],0
p5,1,0.198733,1.651657,[  3 134] ; [ 4 68],[  4.58851675 132.41148325] ; [ 2.41148325 69.58851675],0
u2,1,0.212097,1.557053,[24 25] ; [10 19],[21.35897436 27.64102564] ; [12.64102564 16.35897436],0
u4,1,0.236897,1.398967,[  1 136] ; [ 2 70],[  1.96650718 135.03349282] ; [ 1.03349282 70.96650718],0
s4,1,0.26085,1.264238,[ 28 109] ; [10 61],[ 25.02884615 111.97115385] ; [12.97115385 58.02884615],0
p6,1,0.315647,1.006897,[ 18 119] ; [ 6 65],[ 15.80769231 121.19230769] ; [ 8.19230769 62.80769231],0
p8,1,0.371487,0.798683,[ 25 111] ; [17 55],[ 27.46153846 108.53846154] ; [14.53846154 57.46153846],0
a3,1,0.478842,0.501498,[88 48] ; [43 29],[85.65384615 50.34615385] ; [45.34615385 26.65384615],0
n4,1,0.514241,0.425427,[89 48] ; [50 22],[91.11483254 45.88516746] ; [47.88516746 24.11483254],0
a4,1,0.549019,0.359078,[58 79] ; [27 44],[55.98557692 81.01442308] ; [29.01442308 41.98557692],0
s1,1,0.579649,0.306803,[  7 129] ; [ 5 66],[  7.88405797 128.11594203] ; [ 4.11594203 66.88405797],0
p11,1,0.61075,0.259085,[83 54] ; [41 31],[81.28229665 55.71770335] ; [42.71770335 29.28229665],0
p4,1,0.632651,0.228484,[46 90] ; [22 50],[44.46153846 91.53846154] ; [23.53846154 48.46153846],0
n1,1,0.654721,0.2,[21 27] ; [14 22],[20. 28.] ; [15. 21.],0
p1,1,0.690076,0.159003,[ 11 125] ; [ 7 65],[ 11.76923077 124.23076923] ; [ 6.23076923 65.76923077],0
p12,1,0.705051,0.14327,[  6 131] ; [ 4 68],[  6.55502392 130.44497608] ; [ 3.44497608 68.55502392],0
s5,1,0.728164,0.120804,[ 28 104] ; [13 55],[ 27.06 104.94] ; [13.94 54.06],0
n2,1,0.802184,0.062761,[30 19] ; [23 13],[30.55294118 18.44705882] ; [22.44705882 13.55294118],0
n6,1,0.804034,0.061568,[103  34] ; [53 19],[102.25837321  34.74162679] ; [53.74162679 18.25837321],0
s7,1,0.869996,0.026786,[40 91] ; [20 48],[39.49748744 91.50251256] ; [20.50251256 47.49748744],0
b4,1,0.877316,0.023831,[89 48] ; [46 26],[88.49282297 48.50717703] ; [46.50717703 25.49282297],0
a1,1,0.933194,0.007027,[  8 129] ; [ 4 68],[  7.86602871 129.13397129] ; [ 4.13397129 67.86602871],0
a8,1,0.955293,0.003143,[  9 119] ; [ 5 64],[  9.0964467 118.9035533] ; [ 4.9035533 64.0964467],0
p3,1,0.989461,0.000174,[ 32 104] ; [17 55],[ 32.03846154 103.96153846] ; [16.96153846 55.03846154],0
