Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.013409,6.114362,[ 5 40] ; [5 7],[ 7.89473684 37.10526316] ; [2.10526316 9.89473684],0
n6,1,0.629492,0.23275,[19 26] ; [6 6],[19.73684211 25.26315789] ; [5.26315789 6.73684211],0
u2,1,0.667167,0.184934,[ 8 15] ; [1 1],[ 8.28 14.72] ; [0.72 1.28],0
n2,1,0.680243,0.169853,[14 14] ; [3 2],[14.42424242 13.57575758] ; [2.57575758 2.42424242],0
p3,1,0.68403,0.165624,[11 35] ; [2 9],[10.49122807 35.50877193] ; [2.50877193 8.49122807],0
a7,1,0.685799,0.163671,[20 26] ; [6 6],[20.62068966 25.37931034] ; [5.37931034 6.62068966],0
a6,1,0.685799,0.163671,[20 26] ; [6 6],[20.62068966 25.37931034] ; [5.37931034 6.62068966],0
p5,1,0.702918,0.145455,[ 6 39] ; [ 1 10],[ 5.625 39.375] ; [1.375 9.625],0
n5,1,0.712619,0.135675,[32 14] ; [9 3],[32.51724138 13.48275862] ; [8.48275862 3.51724138],0
s5,1,0.745825,0.105072,[ 6 40] ; [ 2 10],[ 6.34482759 39.65517241] ; [ 1.65517241 10.34482759],0
p4,1,0.816112,0.054079,[11 35] ; [3 8],[11.29824561 34.70175439] ; [2.70175439 8.29824561],0
d4,1,0.910146,0.012736,[26 20] ; [7 5],[26.17241379 19.82758621] ; [6.82758621 5.17241379],0
b1,1,0.925058,0.008848,[30 16] ; [8 4],[30.13793103 15.86206897] ; [7.86206897 4.13793103],0
n4,1,0.981894,0.000515,[27 19] ; [7 5],[26.96551724 19.03448276] ; [7.03448276 4.96551724],0
b4,1,0.981894,0.000515,[27 19] ; [7 5],[26.96551724 19.03448276] ; [7.03448276 4.96551724],0
b2,1,1.0,0.0,[12 20] ; [3 5],[12. 20.] ; [3. 5.],0
b3,1,1.0,0.0,[12 20] ; [3 5],[12. 20.] ; [3. 5.],0
