Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,64.397759,[70 15] ; [25 80],[42.5 42.5] ; [52.5 52.5],1
s6,1,0.0,46.243159,[73 11] ; [40 65],[50.22222222 33.77777778] ; [62.77777778 42.22222222],1
s8,1,0.0,28.013241,[42 43] ; [15 91],[25.36649215 59.63350785] ; [31.63350785 74.36649215],1
s5,1,0.0,25.90534,[43 37] ; [19 86],[26.81081081 53.18918919] ; [35.18918919 69.81081081],1
s4,1,0.000164,14.199925,[33 52] ; [16 91],[21.69270833 63.30729167] ; [27.30729167 79.69270833],1
s7,1,0.000513,12.069516,[36 43] ; [22 81],[25.17582418 53.82417582] ; [32.82417582 70.17582418],1
p6,1,0.001151,10.567029,[29 54] ; [15 88],[19.6344086 63.3655914] ; [24.3655914 78.6344086],0
r3,1,0.001963,9.583533,[82  2] ; [90 17],[75.64397906  8.35602094] ; [96.35602094 10.64397906],0
p10,1,0.005166,7.820499,[64 17] ; [64 43],[55.14893617 25.85106383] ; [72.85106383 34.14893617],0
u3,1,0.017489,5.646667,[24  6] ; [21 19],[19.28571429 10.71428571] ; [25.71428571 14.28571429],0
p12,1,0.022345,5.218747,[ 6 77] ; [  1 106],[ 3.05789474 79.94210526] ; [  3.94210526 103.05789474],0
p4,1,0.031436,4.628982,[44 40] ; [39 67],[36.69473684 47.30526316] ; [46.30526316 59.69473684],0
p9,1,0.034161,4.486628,[66 14] ; [73 33],[59.78494624 20.21505376] ; [79.21505376 26.78494624],0
a1,1,0.073862,3.195028,[ 6 79] ; [  2 105],[ 3.54166667 81.45833333] ; [  4.45833333 102.54166667],0
r2,1,0.08385,2.988659,[79  6] ; [90 16],[75.20942408  9.79057592] ; [93.79057592 12.20942408],0
u1,1,0.084727,2.971819,[13 72] ; [ 8 99],[ 9.296875 75.703125] ; [11.703125 95.296875],0
b2,1,0.12104,2.403809,[17 23] ; [15 40],[13.47368421 26.52631579] ; [18.52631579 36.47368421],0
b3,1,0.12104,2.403809,[17 23] ; [15 40],[13.47368421 26.52631579] ; [18.52631579 36.47368421],0
v4,1,0.13355,2.250742,[80  5] ; [93 13],[76.9895288  8.0104712] ; [96.0104712  9.9895288],0
u2,1,0.139135,2.1875,[21  9] ; [21 19],[18. 12.] ; [24. 16.],0
r4,1,0.141095,2.16598,[71 14] ; [80 27],[66.84895833 18.15104167] ; [84.15104167 22.84895833],0
v1,1,0.148662,2.085926,[41 40] ; [42 63],[36.14516129 44.85483871] ; [46.85483871 58.14516129],0
d1,1,0.15282,2.043873,[54 31] ; [57 50],[49.140625 35.859375] ; [61.859375 45.140625],0
n2,1,0.15737,1.999321,[23  8] ; [22 16],[20.2173913 10.7826087] ; [24.7826087 13.2173913],0
n1,1,0.161779,1.957515,[11 20] ; [ 8 31],[ 8.41428571 22.58571429] ; [10.58571429 28.41428571],0
p3,1,0.180634,1.792401,[34 50] ; [33 73],[29.62105263 54.37894737] ; [37.37894737 68.62105263],0
p1,1,0.181367,1.786384,[ 7 77] ; [  4 102],[ 4.86315789 79.13684211] ; [ 6.13684211 99.86315789],0
a6,1,0.196857,1.665536,[60 25] ; [66 41],[55.78125 29.21875] ; [70.21875 36.78125],0
p8,1,0.238076,1.391948,[40 42] ; [43 64],[36.01058201 45.98941799] ; [46.98941799 60.01058201],0
p7,1,0.27356,1.198807,[45 33] ; [52 53],[41.3442623 36.6557377] ; [55.6557377 49.3442623],0
p2,1,0.352008,0.866206,[63 21] ; [73 33],[60.12631579 23.87368421] ; [75.87368421 30.12631579],0
b5,1,0.366808,0.81445,[57 28] ; [65 42],[54.01041667 30.98958333] ; [67.98958333 39.01041667],0
a7,1,0.369519,0.805281,[66 19] ; [77 30],[63.30729167 21.69270833] ; [79.69270833 27.30729167],0
v2,1,0.400683,0.706276,[41 35] ; [50 55],[38.20994475 37.79005525] ; [52.79005525 52.20994475],0
d3,1,0.477866,0.503729,[68 17] ; [81 26],[65.96354167 19.03645833] ; [83.03645833 23.96354167],0
d2,1,0.503756,0.447015,[35 50] ; [39 68],[32.76041667 52.23958333] ; [41.23958333 65.76041667],0
r1,1,0.581931,0.303124,[59 25] ; [79 28],[60.69109948 23.30890052] ; [77.30890052 29.69109948],0
a2,1,0.61435,0.253889,[15 70] ; [16 91],[13.72395833 71.27604167] ; [17.27604167 89.72395833],0
a5,1,0.624848,0.239112,[53 32] ; [63 44],[51.35416667 33.64583333] ; [64.64583333 42.35416667],0
n6,1,0.666546,0.185669,[51 32] ; [69 38],[52.42105263 30.57894737] ; [67.57894737 39.42105263],0
n5,1,0.683801,0.165878,[28 57] ; [32 74],[26.70157068 58.29842932] ; [33.29842932 72.70157068],0
a4,1,0.73729,0.112523,[29 56] ; [39 68],[30.10416667 54.89583333] ; [37.89583333 69.10416667],0
s1,1,0.762723,0.091148,[ 3 81] ; [  3 104],[ 2.63874346 81.36125654] ; [  3.36125654 103.63874346],0
d5,1,0.76342,0.090597,[66 19] ; [85 22],[66.84895833 18.15104167] ; [84.15104167 22.84895833],0
a8,1,0.80005,0.064152,[ 3 77] ; [ 3 95],[ 2.69662921 77.30337079] ; [ 3.30337079 94.69662921],0
b1,1,0.840204,0.040656,[29 56] ; [38 69],[29.66145833 55.33854167] ; [37.33854167 69.66145833],0
p11,1,0.86433,0.029195,[53 32] ; [68 39],[53.56770833 31.43229167] ; [67.43229167 39.56770833],0
u4,1,0.86975,0.026888,[ 1 84] ; [  1 106],[ 0.88541667 84.11458333] ; [  1.11458333 105.88541667],0
b4,1,0.896481,0.016928,[54 31] ; [67 40],[53.56770833 31.43229167] ; [67.43229167 39.56770833],0
v3,1,0.89833,0.016325,[22 57] ; [29 72],[22.38333333 56.61666667] ; [28.61666667 72.38333333],0
a3,1,0.903328,0.014752,[53 32] ; [67 39],[53.40314136 31.59685864] ; [66.59685864 39.40314136],0
p5,1,0.962424,0.00222,[ 4 79] ; [  5 102],[ 3.93157895 79.06842105] ; [  5.06842105 101.93157895],0
n3,1,0.988661,0.000202,[18 13] ; [22 16],[17.97101449 13.02898551] ; [22.02898551 15.97101449],0
