Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.000504,12.10084,[6 3] ; [50  1],[8.4 0.6] ; [47.6  3.4],1
r4,1,0.000892,11.038529,[5 4] ; [48  3],[7.95 1.05] ; [45.05  5.95],1
n4,1,0.001741,9.803922,[3 6] ; [42  9],[6.75 2.25] ; [38.25 12.75],0
v4,1,0.003247,8.663102,[6 3] ; [49  2],[8.25 0.75] ; [46.75  4.25],0
n5,1,0.013175,6.145415,[4 5] ; [42  9],[6.9 2.1] ; [39.1 11.9],0
s7,1,0.018176,5.579151,[2 7] ; [31 17],[5.21052632 3.78947368] ; [27.78947368 20.21052632],0
p10,1,0.037114,4.345152,[4 5] ; [39 11],[6.55932203 2.44067797] ; [36.44067797 13.55932203],0
v2,1,0.047847,3.915358,[2 7] ; [29 21],[4.72881356 4.27118644] ; [26.27118644 23.72881356],0
p7,1,0.059801,3.542892,[5 3] ; [45  6],[6.77966102 1.22033898] ; [43.22033898  7.77966102],0
a8,1,0.069324,3.298948,[3 5] ; [ 6 43],[1.26315789 6.73684211] ; [ 7.73684211 41.26315789],0
v3,1,0.084416,2.977765,[1 8] ; [21 30],[3.3 5.7] ; [18.7 32.3],0
s6,1,0.084692,2.972476,[3 6] ; [32 18],[5.33898305 3.66101695] ; [29.66101695 20.33898305],0
a4,1,0.101287,2.685156,[3 6] ; [ 6 44],[1.37288136 7.62711864] ; [ 7.62711864 42.37288136],0
r1,1,0.143963,2.135076,[5 4] ; [40 11],[6.75 2.25] ; [38.25 12.75],0
a5,1,0.156439,2.008318,[3 6] ; [30 21],[4.95 4.05] ; [28.05 22.95],0
p4,1,0.160817,1.96653,[4 5] ; [35 16],[5.85 3.15] ; [33.15 17.85],0
v1,1,0.19936,1.647059,[2 7] ; [23 28],[3.75 5.25] ; [21.25 29.75],0
u2,1,0.254478,1.298551,[4 1] ; [12 11],[2.85714286 2.14285714] ; [13.14285714  9.85714286],0
p2,1,0.278076,1.176471,[6 3] ; [42  9],[7.2 1.8] ; [40.8 10.2],0
s4,1,0.278076,1.176471,[3 6] ; [ 9 42],[1.8 7.2] ; [10.2 40.8],0
p1,1,0.347059,0.88418,[1 8] ; [13 38],[2.1 6.9] ; [11.9 39.1],0
s1,1,0.371347,0.799153,[1 8] ; [ 2 48],[0.45762712 8.54237288] ; [ 2.54237288 47.45762712],0
d2,1,0.404435,0.6951,[1 8] ; [12 39],[1.95 7.05] ; [11.05 39.95],0
p3,1,0.422219,0.644131,[4 5] ; [30 21],[5.1 3.9] ; [28.9 22.1],0
d4,1,0.489938,0.476662,[5 4] ; [22 29],[4.05 4.95] ; [22.95 28.05],0
b4,1,0.489938,0.476662,[4 5] ; [29 22],[4.95 4.05] ; [28.05 22.95],0
n1,1,0.490153,0.47619,[1 2] ; [4 3],[1.5 1.5] ; [3.5 3.5],0
u3,1,0.50198,0.450747,[2 3] ; [13 10],[2.67857143 2.32142857] ; [12.32142857 10.67857143],0
p9,1,0.531168,0.392157,[6 3] ; [39 12],[6.75 2.25] ; [38.25 12.75],0
r3,1,0.562069,0.336134,[8 1] ; [48  3],[8.4 0.6] ; [47.6  3.4],0
a3,1,0.562069,0.336134,[4 5] ; [28 23],[4.8 4.2] ; [27.2 23.8],0
s8,1,0.582306,0.302521,[3 6] ; [22 29],[3.75 5.25] ; [21.25 29.75],0
b1,1,0.638157,0.221161,[5 4] ; [24 27],[4.35 4.65] ; [24.65 26.35],0
s3,1,0.715168,0.13317,[5 4] ; [31 19],[5.49152542 3.50847458] ; [30.50847458 19.49152542],0
p8,1,0.718058,0.130361,[6 3] ; [37 14],[6.45 2.55] ; [36.55 14.45],0
a7,1,0.743641,0.106952,[7 2] ; [37 14],[6.6 2.4] ; [37.4 13.6],0
b2,1,0.812524,0.05625,[2 2] ; [14 18],[1.77777778 2.22222222] ; [14.22222222 17.77777778],0
b3,1,0.812524,0.05625,[2 2] ; [14 18],[1.77777778 2.22222222] ; [14.22222222 17.77777778],0
d3,1,0.854531,0.033613,[4 5] ; [21 30],[3.75 5.25] ; [21.25 29.75],0
n3,1,0.880303,0.022676,[2 1] ; [5 2],[2.1 0.9] ; [4.9 2.1],0
n2,1,0.880303,0.022676,[2 1] ; [5 2],[2.1 0.9] ; [4.9 2.1],0
a6,1,0.909474,0.012928,[6 3] ; [33 18],[5.85 3.15] ; [33.15 17.85],0
s2,1,0.931283,0.007436,[5 4] ; [27 23],[4.88135593 4.11864407] ; [27.11864407 22.88135593],0
p11,1,0.965,0.001925,[7 2] ; [40 11],[7.05 1.95] ; [39.95 11.05],0
